county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
St. Joseph's,"Fabius Township, Precinct 1",Commissioner District 1,,Write-in,,24,21,0,3
St. Joseph's,"Flowerfield Township, Precinct 1",Commissioner District 1,,Write-in,,14,11,0,3
St. Joseph's,"City of Three Rivers, Precinct 2",Commissioner District 1,,Write-in,,63,37,18,8
St. Joseph's,"Florence Township, Precinct 1",Commissioner District 2,,Rick Shaffer,Republican,524,430,0,94
St. Joseph's,"Lockport Township, Precinct 1",Commissioner District 2,,Rick Shaffer,Republican,1573,636,517,420
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner District 2,,Rick Shaffer,Republican,1039,604,282,153
St. Joseph's,"Florence Township, Precinct 1",Commissioner District 2,,Write-in,,7,7,0,0
St. Joseph's,"Lockport Township, Precinct 1",Commissioner District 2,,Write-in,,34,15,11,8
St. Joseph's,"City of Three Rivers, Precinct 1",Commissioner District 2,,Write-in,,48,30,14,4
St. Joseph's,"Colon Township, Precinct 1",Commissioner District 3,,Rusty Baker,Republican,938,823,0,115
St. Joseph's,"Leonidas Township, Precinct 1",Commissioner District 3,,Rusty Baker,Republican,476,416,0,60
St. Joseph's,"Mendon Township, Precinct 1",Commissioner District 3,,Rusty Baker,Republican,1238,981,0,257
St. Joseph's,"Park Township, Precinct 1",Commissioner District 3,,Rusty Baker,Republican,1054,825,0,229
St. Joseph's,"Colon Township, Precinct 1",Commissioner District 3,,Write-in,,12,11,0,1
St. Joseph's,"Leonidas Township, Precinct 1",Commissioner District 3,,Write-in,,12,11,0,1
St. Joseph's,"Mendon Township, Precinct 1",Commissioner District 3,,Write-in,,12,10,0,2
St. Joseph's,"Park Township, Precinct 1",Commissioner District 3,,Write-in,,23,19,0,4
St. Joseph's,"Constantine Township, Precinct 1",Commissioner District 4,,Luis Rosado,Republican,875,653,0,222
St. Joseph's,"Constantine Township, Precinct 2",Commissioner District 4,,Luis Rosado,Republican,610,482,0,128
St. Joseph's,"Mottville Township, Precinct 1",Commissioner District 4,,Luis Rosado,Republican,579,483,0,96
St. Joseph's,"White Pigeon Township, Precinct 1",Commissioner District 4,,Luis Rosado,Republican,1540,694,529,317
St. Joseph's,"Constantine Township, Precinct 1",Commissioner District 4,,Write-in,,16,8,0,8
St. Joseph's,"Constantine Township, Precinct 2",Commissioner District 4,,Write-in,,12,11,0,1
St. Joseph's,"Mottville Township, Precinct 1",Commissioner District 4,,Write-in,,10,7,0,3
St. Joseph's,"White Pigeon Township, Precinct 1",Commissioner District 4,,Write-in,,39,26,9,4
St. Joseph's,"Nottawa Township, Precinct 1",Commissioner District 5,,Christina Yunker,Republican,1373,484,421,468
St. Joseph's,"Sherman Township, Precinct 1",Commissioner District 5,,Christina Yunker,Republican,1433,1031,0,402
St. Joseph's,"Sturgis Township, Precinct 1",Commissioner District 5,,Christina Yunker,Republican,543,459,0,84
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 5,,Christina Yunker,Republican,3,,,
St. Joseph's,"Nottawa Township, Precinct 1",Commissioner District 5,,Write-in,,20,9,7,4
St. Joseph's,"Sherman Township, Precinct 1",Commissioner District 5,,Write-in,,19,17,0,2
St. Joseph's,"Sturgis Township, Precinct 1",Commissioner District 5,,Write-in,,14,12,0,2
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 5,,Write-in,,0,,,
St. Joseph's,"Sturgis Township, Precinct 1",Commissioner District 6,,Kenneth L. Malone,Republican,170,149,0,21
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 6,,Kenneth L. Malone,Republican,466,319,83,64
St. Joseph's,"City of Sturgis, Precinct 3",Commissioner District 6,,Kenneth L. Malone,Republican,505,341,103,61
St. Joseph's,"City of Sturgis, Precinct 4",Commissioner District 6,,Kenneth L. Malone,Republican,681,375,202,104
St. Joseph's,"Sturgis Township, Precinct 1",Commissioner District 6,,Write-in,,5,4,0,1
St. Joseph's,"City of Sturgis, Precinct 2",Commissioner District 6,,Write-in,,20,17,1,2
St. Joseph's,"City of Sturgis, Precinct 3",Commissioner District 6,,Write-in,,21,13,2,6
St. Joseph's,"City of Sturgis, Precinct 4",Commissioner District 6,,Write-in,,20,11,3,6
St. Joseph's,"Burr Oak Township, Precinct 1",Commissioner District 7,,Terrance Dee Conklin,Republican,1045,871,0,174
St. Joseph's,"Colon Township, Precinct 1",Commissioner District 7,,Terrance Dee Conklin,Republican,360,297,0,63
St. Joseph's,"Fawn River Township, Precinct 1",Commissioner District 7,,Terrance Dee Conklin,Republican,624,537,0,87
St. Joseph's,"Sturgis Township, Precinct 1",Commissioner District 7,,Terrance Dee Conklin,Republican,9,,,
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner District 7,,Terrance Dee Conklin,Republican,992,582,247,163
St. Joseph's,"Burr Oak Township, Precinct 1",Commissioner District 7,,Write-in,,9,7,0,2
St. Joseph's,"Colon Township, Precinct 1",Commissioner District 7,,Write-in,,7,7,0,0
St. Joseph's,"Fawn River Township, Precinct 1",Commissioner District 7,,Write-in,,3,3,0,0
St. Joseph's,"Sturgis Township, Precinct 1",Commissioner District 7,,Write-in,,0,,,
St. Joseph's,"City of Sturgis, Precinct 1",Commissioner District 7,,Write-in,,16,6,6,4
St. Joseph's,"Burr Oak Township, Precinct 1",Supervisor,,George H. Letts,Republican,1036,861,0,175
St. Joseph's,"Burr Oak Township, Precinct 1",Supervisor,,Write-in,,7,5,0,2
St. Joseph's,"Colon Township, Precinct 1",Supervisor,,Sandra Jackson,Republican,1309,1129,0,180
St. Joseph's,"Colon Township, Precinct 1",Supervisor,,Write-in,,25,23,0,2
St. Joseph's,"Constantine Township, Precinct 1",Supervisor,,Erin Arnett,Republican,898,671,0,227
St. Joseph's,"Constantine Township, Precinct 2",Supervisor,,Erin Arnett,Republican,618,491,0,127
St. Joseph's,"Constantine Township, Precinct 1",Supervisor,,Write-in,,10,5,0,5
St. Joseph's,"Constantine Township, Precinct 2",Supervisor,,Write-in,,13,11,0,2
St. Joseph's,"Fabius Township, Precinct 1",Supervisor,,Daniel Wilkins,Republican,1547,1223,0,324
St. Joseph's,"Fabius Township, Precinct 1",Supervisor,,Write-in,,22,19,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Supervisor,,Michael Himes,Republican,631,546,0,85
St. Joseph's,"Fawn River Township, Precinct 1",Supervisor,,Write-in,,5,4,0,1
St. Joseph's,"Florence Township, Precinct 1",Supervisor,,Tim A. Carls,Republican,524,431,0,93
St. Joseph's,"Florence Township, Precinct 1",Supervisor,,Write-in,,8,8,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Supervisor,,Ronald D. Shaver,Republican,759,637,0,122
St. Joseph's,"Flowerfield Township, Precinct 1",Supervisor,,Write-in,,17,13,0,4
St. Joseph's,"Leonidas Township, Precinct 1",Supervisor,,Bernard L. Saxman,Republican,382,340,0,42
St. Joseph's,"Leonidas Township, Precinct 1",Supervisor,,David W. Bacon,No Party Affiliation,141,121,0,20
St. Joseph's,"Leonidas Township, Precinct 1",Supervisor,,Write-in,,6,5,0,1
St. Joseph's,"Lockport Township, Precinct 1",Supervisor,,Mark W. Major,Republican,1574,627,521,426
St. Joseph's,"Lockport Township, Precinct 1",Supervisor,,Write-in,,33,16,13,4
St. Joseph's,"Mendon Township, Precinct 1",Supervisor,,Maurice Kline,Republican,1238,977,0,261
St. Joseph's,"Mendon Township, Precinct 1",Supervisor,,Write-in,,12,9,0,3
St. Joseph's,"Mottville Township, Precinct 1",Supervisor,,Douglas DeMeyer,Republican,585,489,0,96
St. Joseph's,"Mottville Township, Precinct 1",Supervisor,,Write-in,,10,7,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Supervisor,,David C. Peterson,Republican,1419,487,451,481
St. Joseph's,"Nottawa Township, Precinct 1",Supervisor,,Write-in,,22,13,3,6
St. Joseph's,"Park Township, Precinct 1",Supervisor,,John E. English,Republican,1087,851,0,236
St. Joseph's,"Park Township, Precinct 1",Supervisor,,Write-in,,16,14,0,2
St. Joseph's,"Sherman Township, Precinct 1",Supervisor,,Steve Wolf,Republican,1498,1079,0,419
St. Joseph's,"Sherman Township, Precinct 1",Supervisor,,Write-in,,11,10,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Supervisor,,Von Metzger,Republican,749,639,0,110
St. Joseph's,"Sturgis Township, Precinct 1",Supervisor,,Write-in,,11,8,0,3
St. Joseph's,"White Pigeon Township, Precinct 1",Supervisor,,Jason Trosper,Republican,1549,715,513,321
St. Joseph's,"White Pigeon Township, Precinct 1",Supervisor,,Write-in,,34,16,15,3
St. Joseph's,"Burr Oak Township, Precinct 1",Clerk,,Ashley Garl,Republican,1029,857,0,172
St. Joseph's,"Burr Oak Township, Precinct 1",Clerk,,Write-in,,7,4,0,3
St. Joseph's,"Colon Township, Precinct 1",Clerk,,Natalie Wyant,Republican,1325,1144,0,181
St. Joseph's,"Colon Township, Precinct 1",Clerk,,Write-in,,25,23,0,2
St. Joseph's,"Constantine Township, Precinct 1",Clerk,,Marcia Skelton,Republican,895,668,0,227
St. Joseph's,"Constantine Township, Precinct 2",Clerk,,Marcia Skelton,Republican,621,494,0,127
St. Joseph's,"Constantine Township, Precinct 1",Clerk,,Write-in,,8,5,0,3
St. Joseph's,"Constantine Township, Precinct 2",Clerk,,Write-in,,9,8,0,1
St. Joseph's,"Fabius Township, Precinct 1",Clerk,,Carol Wilkins,Republican,1553,1229,0,324
St. Joseph's,"Fabius Township, Precinct 1",Clerk,,Write-in,,19,16,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Clerk,,Ammara Kanjanayothee,Republican,625,542,0,83
St. Joseph's,"Fawn River Township, Precinct 1",Clerk,,Write-in,,4,4,0,0
St. Joseph's,"Florence Township, Precinct 1",Clerk,,Kayla Miller,Republican,535,440,0,95
St. Joseph's,"Florence Township, Precinct 1",Clerk,,Write-in,,6,6,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Clerk,,Teresa M. Ives,Republican,787,660,0,127
St. Joseph's,"Flowerfield Township, Precinct 1",Clerk,,Write-in,,10,8,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Clerk,,Vickie Ruddock,Republican,486,426,0,60
St. Joseph's,"Leonidas Township, Precinct 1",Clerk,,Write-in,,7,7,0,0
St. Joseph's,"Lockport Township, Precinct 1",Clerk,,Theresa Gherna-Ankney,Republican,1550,624,513,413
St. Joseph's,"Lockport Township, Precinct 1",Clerk,,Write-in,,36,14,15,7
St. Joseph's,"Mendon Township, Precinct 1",Clerk,,Donna Cupp,Republican,1292,1024,0,268
St. Joseph's,"Mendon Township, Precinct 1",Clerk,,Write-in,,11,9,0,2
St. Joseph's,"Mottville Township, Precinct 1",Clerk,,Sherry D. Medford,Republican,595,497,0,98
St. Joseph's,"Mottville Township, Precinct 1",Clerk,,Write-in,,9,6,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Clerk,,Bret D. Lutz,Republican,1454,501,466,487
St. Joseph's,"Nottawa Township, Precinct 1",Clerk,,Write-in,,14,7,2,5
St. Joseph's,"Park Township, Precinct 1",Clerk,,Lari J. Roberts,Republican,1080,844,0,236
St. Joseph's,"Park Township, Precinct 1",Clerk,,Write-in,,18,15,0,3
St. Joseph's,"Sherman Township, Precinct 1",Clerk,,Phyllis Lung,Republican,1497,1082,0,415
St. Joseph's,"Sherman Township, Precinct 1",Clerk,,Write-in,,10,9,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Clerk,,Mark Bowen,Democrat,493,430,0,63
St. Joseph's,"Sturgis Township, Precinct 1",Clerk,,Write-in,,51,42,0,9
St. Joseph's,"White Pigeon Township, Precinct 1",Clerk,,Lacie Pletcher,Republican,1537,706,514,317
St. Joseph's,"White Pigeon Township, Precinct 1",Clerk,,Write-in,,38,19,13,6
St. Joseph's,"Burr Oak Township, Precinct 1",Treasurer,,Mary Jo Gould,Republican,1063,886,0,177
St. Joseph's,"Burr Oak Township, Precinct 1",Treasurer,,Write-in,,6,5,0,1
St. Joseph's,"Colon Township, Precinct 1",Treasurer,,Teresa Owsley,Republican,1308,1130,0,178
St. Joseph's,"Colon Township, Precinct 1",Treasurer,,Write-in,,27,26,0,1
St. Joseph's,"Constantine Township, Precinct 1",Treasurer,,Cindy LaFluer,Republican,891,664,0,227
St. Joseph's,"Constantine Township, Precinct 2",Treasurer,,Cindy LaFluer,Republican,620,492,0,128
St. Joseph's,"Constantine Township, Precinct 1",Treasurer,,Write-in,,11,7,0,4
St. Joseph's,"Constantine Township, Precinct 2",Treasurer,,Write-in,,11,10,0,1
St. Joseph's,"Fabius Township, Precinct 1",Treasurer,,Cindy Haradine,Republican,1564,1237,0,327
St. Joseph's,"Fabius Township, Precinct 1",Treasurer,,Write-in,,17,14,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Treasurer,,Jennifer Schwartz,Republican,635,548,0,87
St. Joseph's,"Fawn River Township, Precinct 1",Treasurer,,Write-in,,4,4,0,0
St. Joseph's,"Florence Township, Precinct 1",Treasurer,,Tonya Ziehm,Republican,523,429,0,94
St. Joseph's,"Florence Township, Precinct 1",Treasurer,,Write-in,,5,5,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Treasurer,,Nicole Hess,Republican,771,649,0,122
St. Joseph's,"Flowerfield Township, Precinct 1",Treasurer,,Write-in,,10,8,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Treasurer,,Barry MacDonald,Republican,483,426,0,57
St. Joseph's,"Leonidas Township, Precinct 1",Treasurer,,Write-in,,10,9,0,1
St. Joseph's,"Lockport Township, Precinct 1",Treasurer,,Michael L. Friesner,Republican,1577,626,527,424
St. Joseph's,"Lockport Township, Precinct 1",Treasurer,,Write-in,,30,16,11,3
St. Joseph's,"Mendon Township, Precinct 1",Treasurer,,Janice M. Griffith,Republican,1263,996,0,267
St. Joseph's,"Mendon Township, Precinct 1",Treasurer,,Write-in,,11,10,0,1
St. Joseph's,"Mottville Township, Precinct 1",Treasurer,,Jan Mallo,Republican,602,503,0,99
St. Joseph's,"Mottville Township, Precinct 1",Treasurer,,Write-in,,6,5,0,1
St. Joseph's,"Nottawa Township, Precinct 1",Treasurer,,Deb Rice,Republican,1450,502,462,486
St. Joseph's,"Nottawa Township, Precinct 1",Treasurer,,Write-in,,14,8,4,2
St. Joseph's,"Park Township, Precinct 1",Treasurer,,Cindy Fenwick,Republican,1094,857,0,237
St. Joseph's,"Park Township, Precinct 1",Treasurer,,Write-in,,15,13,0,2
St. Joseph's,"Sherman Township, Precinct 1",Treasurer,,Laura Schwartz,Republican,1503,1084,0,419
St. Joseph's,"Sherman Township, Precinct 1",Treasurer,,Write-in,,10,9,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Treasurer,,Zeta Metzger,Democrat,498,436,0,62
St. Joseph's,"Sturgis Township, Precinct 1",Treasurer,,Write-in,,56,45,0,11
St. Joseph's,"White Pigeon Township, Precinct 1",Treasurer,,Anita Casada,Republican,1497,696,490,311
St. Joseph's,"White Pigeon Township, Precinct 1",Treasurer,,Write-in,,41,24,13,4
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee,,Richard Baker,Republican,981,815,0,166
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee,,Kevin Wickey,Republican,943,780,0,163
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee,,Write-in,,6,4,0,2
St. Joseph's,"Colon Township, Precinct 1",Trustee,,Scott Wyant,Republican,1196,1029,0,167
St. Joseph's,"Colon Township, Precinct 1",Trustee,,Carol Bielski,No Party Affiliation,486,439,0,47
St. Joseph's,"Colon Township, Precinct 1",Trustee,,Write-in,,131,117,0,14
St. Joseph's,"Colon Township, Precinct 1",Trustee,,James Gray,,97,92,0,5
St. Joseph's,"Constantine Township, Precinct 1",Trustee,,Marti Brown,Republican,857,634,0,223
St. Joseph's,"Constantine Township, Precinct 2",Trustee,,Marti Brown,Republican,586,459,0,127
St. Joseph's,"Constantine Township, Precinct 1",Trustee,,Max Coon,Republican,810,599,0,211
St. Joseph's,"Constantine Township, Precinct 2",Trustee,,Max Coon,Republican,563,442,0,121
St. Joseph's,"Constantine Township, Precinct 1",Trustee,,Write-in,,17,10,0,7
St. Joseph's,"Constantine Township, Precinct 2",Trustee,,Write-in,,15,14,0,1
St. Joseph's,"Fabius Township, Precinct 1",Trustee,,Judith Holman,Republican,1462,1149,0,313
St. Joseph's,"Fabius Township, Precinct 1",Trustee,,April Wooden,Republican,1418,1110,0,308
St. Joseph's,"Fabius Township, Precinct 1",Trustee,,Write-in,,24,20,0,4
St. Joseph's,"Fawn River Township, Precinct 1",Trustee,,Davey Robison,Republican,574,495,0,79
St. Joseph's,"Fawn River Township, Precinct 1",Trustee,,Jerry Ware,Republican,583,508,0,75
St. Joseph's,"Fawn River Township, Precinct 1",Trustee,,Write-in,,3,2,0,1
St. Joseph's,"Florence Township, Precinct 1",Trustee,,Elwood Miller,Republican,493,407,0,86
St. Joseph's,"Florence Township, Precinct 1",Trustee,,Donald E. Schrock,Republican,495,405,0,90
St. Joseph's,"Florence Township, Precinct 1",Trustee,,Write-in,,5,5,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee,,Betty Grindel,Republican,743,627,0,116
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee,,Deborah J. Spencer,Republican,723,606,0,117
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee,,Write-in,,12,8,0,4
St. Joseph's,"Leonidas Township, Precinct 1",Trustee,,Pamela L. Gilbert,Republican,460,402,0,58
St. Joseph's,"Leonidas Township, Precinct 1",Trustee,,Connie Myers,Republican,427,373,0,54
St. Joseph's,"Leonidas Township, Precinct 1",Trustee,,Write-in,,8,8,0,0
St. Joseph's,"Lockport Township, Precinct 1",Trustee,,Ricky Daniels,Republican,1443,568,475,400
St. Joseph's,"Lockport Township, Precinct 1",Trustee,,Donna J. Grubbs,Republican,1463,575,492,396
St. Joseph's,"Lockport Township, Precinct 1",Trustee,,Write-in,,49,24,19,6
St. Joseph's,"Lockport Township, Precinct 1",Trustee,,Loren Bellinger,,0,0,0,0
St. Joseph's,"Mendon Township, Precinct 1",Trustee,,Leasa S. Griffith-Mathews,Republican,1211,951,0,260
St. Joseph's,"Mendon Township, Precinct 1",Trustee,,Jim Hart,Republican,1149,904,0,245
St. Joseph's,"Mendon Township, Precinct 1",Trustee,,Write-in,,16,12,0,4
St. Joseph's,"Mottville Township, Precinct 1",Trustee,,Larry E. Grindle,Republican,554,467,0,87
St. Joseph's,"Mottville Township, Precinct 1",Trustee,,Glenn T. McNamara,Republican,546,457,0,89
St. Joseph's,"Mottville Township, Precinct 1",Trustee,,Write-in,,16,11,0,5
St. Joseph's,"Nottawa Township, Precinct 1",Trustee,,Steve Clark,Republican,1370,463,440,467
St. Joseph's,"Nottawa Township, Precinct 1",Trustee,,Jim Rigby,Republican,1284,444,406,434
St. Joseph's,"Nottawa Township, Precinct 1",Trustee,,Write-in,,22,14,5,3
St. Joseph's,"Park Township, Precinct 1",Trustee,,Bill Brislen,Republican,980,767,0,213
St. Joseph's,"Park Township, Precinct 1",Trustee,,Thomas M. Springer,Republican,1030,800,0,230
St. Joseph's,"Park Township, Precinct 1",Trustee,,Write-in,,24,23,0,1
St. Joseph's,"Sherman Township, Precinct 1",Trustee,,Roger Krontz,Republican,1405,1002,0,403
St. Joseph's,"Sherman Township, Precinct 1",Trustee,,Josh Kuhl,Republican,1365,979,0,386
St. Joseph's,"Sherman Township, Precinct 1",Trustee,,Write-in,,19,18,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Trustee,,Judith Pappas,Republican,699,597,0,102
St. Joseph's,"Sturgis Township, Precinct 1",Trustee,,Rodney Stahl,Republican,687,587,0,100
St. Joseph's,"Sturgis Township, Precinct 1",Trustee,,Write-in,,14,11,0,3
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee,,Sheila Kroupa,Republican,1412,642,470,300
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee,,Amy K. Snook,Republican,1445,644,493,308
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee,,Write-in,,45,25,16,4
St. Joseph's,"Fabius Township, Precinct 1",Constable,,Don Falborski,Republican,1513,1195,0,318
St. Joseph's,"Fabius Township, Precinct 1",Constable,,Write-in,,21,17,0,4
St. Joseph's,"Burr Oak Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,542,443,0,99
St. Joseph's,"Colon Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,563,471,0,92
St. Joseph's,"Constantine Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,395,287,0,108
St. Joseph's,"Constantine Township, Precinct 2",Justice of Supreme Court,,Andrew Fink,,246,195,0,51
St. Joseph's,"Fabius Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,799,612,0,187
St. Joseph's,"Fawn River Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,299,253,0,46
St. Joseph's,"Florence Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,286,224,0,62
St. Joseph's,"Flowerfield Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,388,321,0,67
St. Joseph's,"Leonidas Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,248,222,0,26
St. Joseph's,"Lockport Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,699,274,196,229
St. Joseph's,"Mendon Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,609,470,0,139
St. Joseph's,"Mottville Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,246,202,0,44
St. Joseph's,"Nottawa Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,701,259,174,268
St. Joseph's,"Park Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,511,377,0,134
