county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
Jackson,"Leoni Township, Precinct 3",President,,Joseph Kishore,,1,0,1,0
Jackson,"Leoni Township, Precinct 4",President,,Joseph Kishore,,1,0,1,0
Jackson,"Liberty Township, Precinct 1",President,,Joseph Kishore,,1,0,0,1
Jackson,"Liberty Township, Precinct 2",President,,Joseph Kishore,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",President,,Joseph Kishore,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",President,,Joseph Kishore,,1,0,1,0
Jackson,"Napoleon Township, Precinct 3NAP",President,,Joseph Kishore,,1,1,0,0
Jackson,"Norvell Township, Precinct 1",President,,Joseph Kishore,,1,0,1,0
Jackson,"Norvell Township, Precinct 2COL",President,,Joseph Kishore,,1,0,1,0
Jackson,"Parma Township, Precinct 1",President,,Joseph Kishore,,2,2,0,0
Jackson,"Pulaski Township, Precinct 1",President,,Joseph Kishore,,0,0,0,0
Jackson,"Rives Township, Precinct 1",President,,Joseph Kishore,,2,0,1,1
Jackson,"Rives Township, Precinct 2",President,,Joseph Kishore,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",President,,Joseph Kishore,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",President,,Joseph Kishore,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",President,,Joseph Kishore,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",President,,Joseph Kishore,,1,1,0,0
Jackson,"Spring Arbor Township, Precinct 2",President,,Joseph Kishore,,1,0,1,0
Jackson,"Spring Arbor Township, Precinct 3",President,,Joseph Kishore,,2,2,0,0
Jackson,"Springport Township, Precinct 1",President,,Joseph Kishore,,1,1,0,0
Jackson,"Summit Township, Precinct 1JPS",President,,Joseph Kishore,,0,0,0,0
Jackson,"Summit Township, Precinct 2",President,,Joseph Kishore,,5,1,4,0
Jackson,"Summit Township, Precinct 3JPS",President,,Joseph Kishore,,1,1,0,0
Jackson,"Summit Township, Precinct 4JPS",President,,Joseph Kishore,,0,0,0,0
Jackson,"Summit Township, Precinct 5",President,,Joseph Kishore,,0,0,0,0
Jackson,"Summit Township, Precinct 6",President,,Joseph Kishore,,1,1,0,0
Jackson,"Summit Township, Precinct 7",President,,Joseph Kishore,,0,0,0,0
Jackson,"Summit Township, Precinct 8",President,,Joseph Kishore,,1,0,0,1
Jackson,"Tompkins Township, Precinct 1",President,,Joseph Kishore,,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",President,,Joseph Kishore,,1,0,0,1
Jackson,"City of Jackson, Ward 1, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 2",President,,Cornel West,,2,1,1,0
Jackson,"City of Jackson, Ward 2, Precinct 3",President,,Cornel West,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 4",President,,Cornel West,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",President,,Cornel West,,1,1,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",President,,Cornel West,,1,0,1,0
Jackson,"City of Jackson, Ward 4, Precinct 7",President,,Cornel West,,3,3,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",President,,Cornel West,,1,1,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",President,,Cornel West,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",President,,Cornel West,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 1",President,,Cornel West,,1,0,1,0
Jackson,"Blackman Charter Township, Precinct 2NW",President,,Cornel West,,1,0,1,0
Jackson,"Blackman Charter Township, Precinct 3NW",President,,Cornel West,,1,0,1,0
Jackson,"Blackman Charter Township, Precinct 4NW",President,,Cornel West,,1,1,0,0
Jackson,"Blackman Charter Township, Precinct 5",President,,Cornel West,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",President,,Cornel West,,0,0,0,0
Jackson,"Columbia Township, Precinct 1",President,,Cornel West,,1,1,0,0
Jackson,"Columbia Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Columbia Township, Precinct 3COL",President,,Cornel West,,2,2,0,0
Jackson,"Concord Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",President,,Cornel West,,1,0,0,1
Jackson,"Hanover Township, Precinct 1HH",President,,Cornel West,,0,0,0,0
Jackson,"Hanover Township, Precinct 2",President,,Cornel West,,2,2,0,0
Jackson,"Henrietta Township, Precinct 1NW",President,,Cornel West,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",President,,Cornel West,,2,1,1,0
Jackson,"Leoni Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",President,,Cornel West,,2,1,1,0
Jackson,"Leoni Township, Precinct 4",President,,Cornel West,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",President,,Cornel West,,1,1,0,0
Jackson,"Napoleon Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",President,,Cornel West,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",President,,Cornel West,,1,1,0,0
Jackson,"Norvell Township, Precinct 2COL",President,,Cornel West,,0,0,0,0
Jackson,"Parma Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Rives Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Rives Township, Precinct 2",President,,Cornel West,,1,1,0,0
Jackson,"Sandstone Charter Township, Precinct 1",President,,Cornel West,,1,1,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",President,,Cornel West,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",President,,Cornel West,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",President,,Cornel West,,1,1,0,0
Jackson,"Spring Arbor Township, Precinct 2",President,,Cornel West,,2,1,0,1
Jackson,"Spring Arbor Township, Precinct 3",President,,Cornel West,,0,0,0,0
Jackson,"Springport Township, Precinct 1",President,,Cornel West,,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",President,,Cornel West,,3,3,0,0
Jackson,"Summit Township, Precinct 2",President,,Cornel West,,0,0,0,0
Jackson,"Summit Township, Precinct 3JPS",President,,Cornel West,,1,0,1,0
Jackson,"Summit Township, Precinct 4JPS",President,,Cornel West,,4,1,1,2
Jackson,"Summit Township, Precinct 5",President,,Cornel West,,1,1,0,0
Jackson,"Summit Township, Precinct 6",President,,Cornel West,,0,0,0,0
Jackson,"Summit Township, Precinct 7",President,,Cornel West,,2,2,0,0
Jackson,"Summit Township, Precinct 8",President,,Cornel West,,1,0,0,1
Jackson,"Tompkins Township, Precinct 1",President,,Cornel West,,2,0,2,0
Jackson,"Waterloo Township, Precinct 1",President,,Cornel West,,1,0,1,0
Jackson,"City of Jackson, Ward 1, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 3",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 4",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 7",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 2NW",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 4NW",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 5",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Columbia Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Columbia Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Columbia Township, Precinct 3COL",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Concord Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Hanover Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Leoni Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Leoni Township, Precinct 4",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Parma Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Rives Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Rives Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 3",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Springport Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 3JPS",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 4JPS",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 5",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 6",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 7",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Summit Township, Precinct 8",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Tompkins Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 3",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 4",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 7",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 2NW",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",President,,Claudia De la Cruz,,1,0,0,1
Jackson,"Blackman Charter Township, Precinct 4NW",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 5",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Columbia Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Columbia Township, Precinct 2",President,,Claudia De la Cruz,,1,0,1,0
Jackson,"Columbia Township, Precinct 3COL",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Concord Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Hanover Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Leoni Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Leoni Township, Precinct 4",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Parma Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Rives Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Rives Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 3",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Springport Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 2",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 3JPS",President,,Claudia De la Cruz,,1,1,0,0
Jackson,"Summit Township, Precinct 4JPS",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 5",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 6",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 7",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Summit Township, Precinct 8",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Tompkins Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 3",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 4",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 7",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 2NW",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 4NW",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 5",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Columbia Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Columbia Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Columbia Township, Precinct 3COL",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Concord Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Hanover Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Leoni Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Leoni Township, Precinct 4",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Parma Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Rives Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Rives Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",President,,Cherunda Lynn Fox,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",President,,Cherunda Lynn Fox,,0,0,0,0
