county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Isabella,"Broomfield Township, Precinct 1",Isabella County Sheriff's Office Road Patrol Proposal,,Under Votes,,62,0,15,77
Isabella,"Chippewa Township, Precinct 1",Ballots Cast,,,,1208,0,232,1440
Isabella,"Chippewa Township, Precinct 1",President,,Kamala D. Harris,DEM,555,0,70,625
Isabella,"Chippewa Township, Precinct 1",President,,Donald J. Trump,REP,619,0,158,777
Isabella,"Chippewa Township, Precinct 1",President,,Chase Oliver,LIB,2,0,0,2
Isabella,"Chippewa Township, Precinct 1",President,,Randall Terry,UST,2,0,1,3
Isabella,"Chippewa Township, Precinct 1",President,,Jill Stein,GRE,5,0,3,8
Isabella,"Chippewa Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",NLP,14,0,0,14
Isabella,"Chippewa Township, Precinct 1",President,,Joseph Kishore,NPA,4,0,0,4
Isabella,"Chippewa Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",President,,Write-ins,,1,0,0,1
Isabella,"Chippewa Township, Precinct 1",President,,Peter Sonski,,1,0,0,1
Isabella,"Chippewa Township, Precinct 1",President,,Over Votes,,1,0,0,1
Isabella,"Chippewa Township, Precinct 1",President,,Under Votes,,5,0,0,5
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,541,0,74,615
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,564,0,150,714
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,17,0,1,18
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Dave Stein,UST,19,0,0,19
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,14,0,2,16
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,10,0,1,11
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Write-ins,,3,0,0,3
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Over Votes,,2,0,0,2
Isabella,"Chippewa Township, Precinct 1",U.S. Senate,,Under Votes,,38,0,4,42
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,Michael Lynch,DEM,495,0,69,564
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,John R. Moolenaar,REP,606,0,150,756
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,Ben DeJong,LIB,20,0,2,22
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,Scott Adams,UST,31,0,4,35
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,Write-ins,,5,0,1,6
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,Over Votes,,1,0,0,1
Isabella,"Chippewa Township, Precinct 1",U.S. House,2,Under Votes,,50,0,6,56
Isabella,"Chippewa Township, Precinct 1",State House,92,Timothy Odykirk,DEM,538,0,72,610
Isabella,"Chippewa Township, Precinct 1",State House,92,Jerry Neyer,REP,604,0,156,760
Isabella,"Chippewa Township, Precinct 1",State House,92,Write-ins,,10,0,1,11
Isabella,"Chippewa Township, Precinct 1",State House,92,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",State House,92,Under Votes,,56,0,3,59
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,462,0,60,522
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,437,0,56,493
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,514,0,140,654
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,515,0,134,649
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,25,0,6,31
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,20,0,5,25
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,23,0,2,25
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,100,0,12,112
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Write-ins,,12,0,3,15
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Over Votes,,2,0,0,2
Isabella,"Chippewa Township, Precinct 1",Member of the State Board of Education,,Under Votes,,306,0,46,352
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,490,0,59,549
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,458,0,57,515
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,543,0,139,682
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,445,0,126,571
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,44,0,9,53
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,54,0,7,61
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Write-ins,,12,0,3,15
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Over Votes,,2,0,0,2
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Under Votes,,368,0,64,432
Isabella,"Chippewa Township, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf,,0,0,1,1
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,482,0,61,543
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,DEM,448,0,60,508
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,511,0,132,643
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,493,0,128,621
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,28,0,4,32
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,39,0,7,46
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,28,0,2,30
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRE,16,0,5,21
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Write-ins,,12,0,3,15
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Over Votes,,4,0,0,4
Isabella,"Chippewa Township, Precinct 1",Trustee of Michigan State University,,Under Votes,,355,0,62,417
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,438,0,55,493
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,463,0,60,523
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,486,0,138,624
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,483,0,133,616
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,19,0,2,21
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,William Mohr II,UST,21,0,4,25
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRE,19,0,4,23
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,67,0,6,73
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,18,0,1,19
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Write-ins,,13,0,2,15
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Over Votes,,2,0,0,2
Isabella,"Chippewa Township, Precinct 1",Governor of Wayne State University,,Under Votes,,387,0,59,446
Isabella,"Chippewa Township, Precinct 1",County Prosecuting Attorney,,Mark Kowalczyk,REP,764,0,168,932
Isabella,"Chippewa Township, Precinct 1",County Prosecuting Attorney,,Write-ins,,42,0,5,47
Isabella,"Chippewa Township, Precinct 1",County Prosecuting Attorney,,Over Votes,,0,0,1,1
Isabella,"Chippewa Township, Precinct 1",County Prosecuting Attorney,,Under Votes,,402,0,58,460
Isabella,"Chippewa Township, Precinct 1",County Sheriff,,Michael Main,REP,772,0,172,944
Isabella,"Chippewa Township, Precinct 1",County Sheriff,,Write-ins,,42,0,5,47
Isabella,"Chippewa Township, Precinct 1",County Sheriff,,Over Votes,,1,0,0,1
Isabella,"Chippewa Township, Precinct 1",County Sheriff,,Under Votes,,393,0,55,448
Isabella,"Chippewa Township, Precinct 1",County Clerk,,Patti Sandel,DEM,576,0,78,654
Isabella,"Chippewa Township, Precinct 1",County Clerk,,Minde B. Lux,REP,562,0,147,709
Isabella,"Chippewa Township, Precinct 1",County Clerk,,Write-ins,,13,0,0,13
Isabella,"Chippewa Township, Precinct 1",County Clerk,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",County Clerk,,Under Votes,,57,0,7,64
Isabella,"Chippewa Township, Precinct 1",County Treasurer,,Kathleen M. Schafer,REP,757,0,167,924
Isabella,"Chippewa Township, Precinct 1",County Treasurer,,Write-ins,,45,0,4,49
Isabella,"Chippewa Township, Precinct 1",County Treasurer,,Over Votes,,0,0,1,1
Isabella,"Chippewa Township, Precinct 1",County Treasurer,,Under Votes,,406,0,60,466
Isabella,"Chippewa Township, Precinct 1",County Register of Deeds,,Karen R. Jackson,REP,745,0,166,911
Isabella,"Chippewa Township, Precinct 1",County Register of Deeds,,Write-ins,,44,0,4,48
Isabella,"Chippewa Township, Precinct 1",County Register of Deeds,,Over Votes,,1,0,1,2
Isabella,"Chippewa Township, Precinct 1",County Register of Deeds,,Under Votes,,418,0,61,479
Isabella,"Chippewa Township, Precinct 1",County Road Commissioner,,Bob Busch,DEM,514,0,67,581
Isabella,"Chippewa Township, Precinct 1",County Road Commissioner,,Kelly D. Beltinck,REP,605,0,158,763
Isabella,"Chippewa Township, Precinct 1",County Road Commissioner,,Patrick J. Recker,REP,561,0,141,702
Isabella,"Chippewa Township, Precinct 1",County Road Commissioner,,Write-ins,,14,0,0,14
Isabella,"Chippewa Township, Precinct 1",County Road Commissioner,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",County Road Commissioner,,Under Votes,,722,0,98,820
Isabella,"Chippewa Township, Precinct 1",County Drain Commissioner,,Ryon Skalitzky,DEM,500,0,62,562
Isabella,"Chippewa Township, Precinct 1",County Drain Commissioner,,Robert J. Willoughby,REP,625,0,159,784
Isabella,"Chippewa Township, Precinct 1",County Drain Commissioner,,Write-ins,,10,0,2,12
Isabella,"Chippewa Township, Precinct 1",County Drain Commissioner,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",County Drain Commissioner,,Under Votes,,73,0,9,82
Isabella,"Chippewa Township, Precinct 1",County Commissioner 3rd District,,Jerry Jaloszynski,REP,744,0,162,906
Isabella,"Chippewa Township, Precinct 1",County Commissioner 3rd District,,Write-ins,,48,0,4,52
Isabella,"Chippewa Township, Precinct 1",County Commissioner 3rd District,,Over Votes,,0,0,1,1
Isabella,"Chippewa Township, Precinct 1",County Commissioner 3rd District,,Under Votes,,416,0,65,481
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Supervisor,,Robert P. Smith,DEM,546,0,75,621
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Supervisor,,Donald Lowery,REP,562,0,137,699
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Supervisor,,Write-ins,,7,0,3,10
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Supervisor,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Supervisor,,Under Votes,,93,0,17,110
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Clerk,,Frances Ash,DEM,750,0,107,857
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Clerk,,Write-ins,,74,0,16,90
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Clerk,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Clerk,,Under Votes,,383,0,109,492
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Treasurer,,Kathy J. VanderKolk,REP,744,0,163,907
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Treasurer,,Write-ins,,42,0,4,46
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Treasurer,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Treasurer,,Under Votes,,422,0,65,487
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Trustee,,Gail L. Huber,DEM,560,0,73,633
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Trustee,,Kurt Fisher,REP,591,0,150,741
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Trustee,,Robert J. Wetherbee,REP,532,0,140,672
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Trustee,,Write-ins,,14,0,1,15
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Trustee,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Chippewa Township Trustee,,Under Votes,,719,0,100,819
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,332,0,84,416
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,512,0,80,592
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-ins,,28,0,7,35
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Votes,,335,0,61,396
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,513,0,85,598
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,327,0,75,402
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-ins,,29,0,5,34
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,1,0,0,1
Isabella,"Chippewa Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,337,0,67,404
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Stephen L. Borrello,,619,0,116,735
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Write-ins,,56,0,8,64
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Under Votes,,532,0,108,640
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,633,0,113,746
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-ins,,50,0,6,56
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Votes,,524,0,113,637
Isabella,"Chippewa Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,JEB Allen,,619,0,116,735
Isabella,"Chippewa Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Write-ins,,50,0,7,57
Isabella,"Chippewa Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Under Votes,,538,0,109,647
Isabella,"Chippewa Township, Precinct 1",Judge of Probate Court Incumbent,,Stuart Black,,650,0,124,774
Isabella,"Chippewa Township, Precinct 1",Judge of Probate Court Incumbent,,Write-ins,,48,0,5,53
Isabella,"Chippewa Township, Precinct 1",Judge of Probate Court Incumbent,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Judge of Probate Court Incumbent,,Under Votes,,509,0,103,612
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Richard Allen,,115,0,16,131
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Karen Moore,,137,0,19,156
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Lois Pittsley,,120,0,17,137
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Write-ins,,16,0,2,18
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Under Votes,,767,0,102,869
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,150,0,28,178
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Write-ins,,23,0,2,25
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"Chippewa Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Under Votes,,212,0,22,234
Isabella,"Chippewa Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Madison Chapman,,87,0,14,101
Isabella,"Chippewa Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Kristina Marie Hug,,67,0,13,80
Isabella,"Chippewa Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Melissa Isaac,,184,0,18,202
