county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Iosco,"Wilber Township, Precinct 1",County Clerk,,Under Vote Count,,107,12,0,119
Iosco,"Wilber Township, Precinct 1",County Treasurer,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",County Treasurer,,April L. Johnson,Republican,357,40,0,397
Iosco,"Wilber Township, Precinct 1",County Treasurer,,Write-in,,2,1,0,3
Iosco,"Wilber Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",County Treasurer,,Under Vote Count,,115,12,0,127
Iosco,"Wilber Township, Precinct 1",County Register of Deeds,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",County Register of Deeds,,Ericka L. Earl,Republican,358,41,0,399
Iosco,"Wilber Township, Precinct 1",County Register of Deeds,,Write-in,,5,1,0,6
Iosco,"Wilber Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",County Register of Deeds,,Under Vote Count,,111,11,0,122
Iosco,"Wilber Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",County Drain Commissioner,,Fred D. Strauer,Democrat,272,18,0,290
Iosco,"Wilber Township, Precinct 1",County Drain Commissioner,,Write-in,,3,1,0,4
Iosco,"Wilber Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,199,34,0,233
Iosco,"Wilber Township, Precinct 1",County Commissioner 1st District,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",County Commissioner 1st District,,Alexander Hardy,Democrat,240,16,0,256
Iosco,"Wilber Township, Precinct 1",County Commissioner 1st District,,Write-in,,4,1,0,5
Iosco,"Wilber Township, Precinct 1",County Commissioner 1st District,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",County Commissioner 1st District,,Under Vote Count,,230,36,0,266
Iosco,"Wilber Township, Precinct 1",Wilber Township Supervisor,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Wilber Township Supervisor,,Mark Nunn,Republican,375,44,0,419
Iosco,"Wilber Township, Precinct 1",Wilber Township Supervisor,,Write-in,,2,1,0,3
Iosco,"Wilber Township, Precinct 1",Wilber Township Supervisor,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Wilber Township Supervisor,,Under Vote Count,,97,8,0,105
Iosco,"Wilber Township, Precinct 1",Wilber Township Clerk,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Wilber Township Clerk,,Robert D. White,Democrat,284,17,0,301
Iosco,"Wilber Township, Precinct 1",Wilber Township Clerk,,Write-in,,3,2,0,5
Iosco,"Wilber Township, Precinct 1",Wilber Township Clerk,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Wilber Township Clerk,,Under Vote Count,,187,34,0,221
Iosco,"Wilber Township, Precinct 1",Wilber Township Treasurer,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Wilber Township Treasurer,,Cheri Mioduch,No Party Affiliation,262,16,0,278
Iosco,"Wilber Township, Precinct 1",Wilber Township Treasurer,,Write-in,,4,0,0,4
Iosco,"Wilber Township, Precinct 1",Wilber Township Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Wilber Township Treasurer,,Under Vote Count,,208,37,0,245
Iosco,"Wilber Township, Precinct 1",Wilber Township Trustee,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Wilber Township Trustee,,Steve Ferguson,Democrat,226,11,0,237
Iosco,"Wilber Township, Precinct 1",Wilber Township Trustee,,Mary Ann Pingot,Republican,324,43,0,367
Iosco,"Wilber Township, Precinct 1",Wilber Township Trustee,,Write-in,,2,1,0,3
Iosco,"Wilber Township, Precinct 1",Wilber Township Trustee,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Wilber Township Trustee,,Under Vote Count,,396,51,0,447
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,143,18,0,161
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,171,9,0,180
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Write-in,,4,0,0,4
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,1,0,0,1
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,155,26,0,181
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,185,9,0,194
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,136,18,0,154
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Write-in,,4,0,0,4
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Under Vote Count,,149,26,0,175
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District,,Stephen L. Borrello,,241,19,0,260
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District,,Write-in,,4,1,0,5
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District,,Under Vote Count,,229,33,0,262
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Allie Greenleaf Maldonado,,231,19,0,250
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Write-in,,5,2,0,7
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Under Vote Count,,238,32,0,270
Iosco,"Wilber Township, Precinct 1",Judge of Probate Court,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Judge of Probate Court,,Christopher P. Martin,,277,18,0,295
Iosco,"Wilber Township, Precinct 1",Judge of Probate Court,,Write-in,,2,1,0,3
Iosco,"Wilber Township, Precinct 1",Judge of Probate Court,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Judge of Probate Court,,Under Vote Count,,195,34,0,229
Iosco,"Wilber Township, Precinct 1",Oscoda Area Schools Local School District Board Member,,Ballots Cast,,230,31,0,261
Iosco,"Wilber Township, Precinct 1",Oscoda Area Schools Local School District Board Member,,Tony Ommani,,80,5,0,85
Iosco,"Wilber Township, Precinct 1",Oscoda Area Schools Local School District Board Member,,Mary M. Reitler,,118,12,0,130
Iosco,"Wilber Township, Precinct 1",Oscoda Area Schools Local School District Board Member,,Write-in,,3,1,0,4
Iosco,"Wilber Township, Precinct 1",Oscoda Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Oscoda Area Schools Local School District Board Member,,Under Vote Count,,259,44,0,303
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Ballots Cast,,244,22,0,266
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Michael A. Butzin,,112,7,0,119
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Sheila A. Malewska,,89,6,0,95
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Allan Miller,,111,4,0,115
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Julie L. Ulman,,100,10,0,110
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Write-in,,43,7,0,50
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Tawas Area Schools Local School District Board Member,,Under Vote Count,,521,54,0,575
Iosco,"Wilber Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Ballots Cast,,474,53,0,527
Iosco,"Wilber Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Yes,,216,23,0,239
Iosco,"Wilber Township, Precinct 1",Countywide Recycling Program Millage Proposal,,No,,207,24,0,231
Iosco,"Wilber Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Over Vote Count,,0,0,0,0
Iosco,"Wilber Township, Precinct 1",Countywide Recycling Program Millage Proposal,,Under Vote Count,,51,6,0,57
Iosco,"City of East Tawas, Precinct 1",President,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",President,,Kamala D. Harris /,Democrat,580,46,0,626
Iosco,"City of East Tawas, Precinct 1",President,,Donald J. Trump /,Republican,808,206,0,1014
Iosco,"City of East Tawas, Precinct 1",President,,Chase Oliver /,Libertarian,6,0,0,6
Iosco,"City of East Tawas, Precinct 1",President,,Randall Terry /,U.S. Taxpayers,3,0,0,3
Iosco,"City of East Tawas, Precinct 1",President,,Jill Stein /,Green,5,0,0,5
Iosco,"City of East Tawas, Precinct 1",President,,"Robert F. Kennedy, Jr. /",Natural Law,7,2,0,9
Iosco,"City of East Tawas, Precinct 1",President,,Joseph Kishore /,No Party Affiliation,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",President,,Cornel West /,No Party Affiliation,3,0,0,3
Iosco,"City of East Tawas, Precinct 1",President,,Over Vote Count,,5,1,0,6
Iosco,"City of East Tawas, Precinct 1",President,,Under Vote Count,,13,0,0,13
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,586,47,0,633
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Mike Rogers,Republican,768,197,0,965
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,5,0,0,5
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,22,6,0,28
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,10,1,0,11
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,9,1,0,10
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Write-in,,1,1,0,2
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Over Vote Count,,3,0,0,3
Iosco,"City of East Tawas, Precinct 1",U.S. Senate,,Under Vote Count,,27,2,0,29
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Callie Barr,Democrat,538,45,0,583
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Jack Bergman,Republican,796,201,0,997
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Andrew Gale,Libertarian,11,2,0,13
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Liz Hakola,Working Class,42,2,0,44
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Write-in,,2,1,0,3
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",U.S. House,1,Under Vote Count,,41,4,0,45
Iosco,"City of East Tawas, Precinct 1",State House,99,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",State House,99,Jon LeRoux,Democrat,526,46,0,572
Iosco,"City of East Tawas, Precinct 1",State House,99,Mike Hoadley,Republican,857,205,0,1062
Iosco,"City of East Tawas, Precinct 1",State House,99,Write-in,,3,1,0,4
Iosco,"City of East Tawas, Precinct 1",State House,99,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",State House,99,Under Vote Count,,45,3,0,48
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,501,40,0,541
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,497,45,0,542
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,710,188,0,898
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,736,180,0,916
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,32,2,0,34
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,8,3,0,11
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,33,2,0,35
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,62,7,0,69
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Write-in,,3,1,0,4
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,4,0,4
Iosco,"City of East Tawas, Precinct 1",Member of the State Board of Education,,Under Vote Count,,280,38,0,318
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,546,49,0,595
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,500,48,0,548
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,752,191,0,943
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,623,177,0,800
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,33,3,0,36
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,43,3,0,46
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Write-in,,2,1,0,3
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,363,38,0,401
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,510,45,0,555
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,473,40,0,513
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,727,191,0,918
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,707,186,0,893
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,27,2,0,29
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,28,1,0,29
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,32,1,0,33
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,19,1,0,20
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Write-in,,2,1,0,3
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,337,42,0,379
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,467,42,0,509
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,498,41,0,539
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,714,189,0,903
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,694,186,0,880
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,16,1,0,17
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,21,1,0,22
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,10,1,0,11
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,45,4,0,49
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,20,2,0,22
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Write-in,,1,1,0,2
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Over Vote Count,,2,0,0,2
Iosco,"City of East Tawas, Precinct 1",Governor of Wayne State University,,Under Vote Count,,374,42,0,416
Iosco,"City of East Tawas, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Prosecuting Attorney,,James A. Bacarella,Republican,1056,210,0,1266
Iosco,"City of East Tawas, Precinct 1",County Prosecuting Attorney,,Write-in,,16,3,0,19
Iosco,"City of East Tawas, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,1,1,0,2
Iosco,"City of East Tawas, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,358,41,0,399
Iosco,"City of East Tawas, Precinct 1",County Sheriff,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Sheriff,,Scott D. Frank,Republican,1038,208,0,1246
Iosco,"City of East Tawas, Precinct 1",County Sheriff,,Write-in,,26,3,0,29
Iosco,"City of East Tawas, Precinct 1",County Sheriff,,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",County Sheriff,,Under Vote Count,,366,44,0,410
Iosco,"City of East Tawas, Precinct 1",County Clerk,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Clerk,,Nancy J. Huebel,Republican,1022,211,0,1233
Iosco,"City of East Tawas, Precinct 1",County Clerk,,Write-in,,18,2,0,20
Iosco,"City of East Tawas, Precinct 1",County Clerk,,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",County Clerk,,Under Vote Count,,390,42,0,432
Iosco,"City of East Tawas, Precinct 1",County Treasurer,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Treasurer,,April L. Johnson,Republican,1020,209,0,1229
Iosco,"City of East Tawas, Precinct 1",County Treasurer,,Write-in,,15,3,0,18
Iosco,"City of East Tawas, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",County Treasurer,,Under Vote Count,,396,43,0,439
Iosco,"City of East Tawas, Precinct 1",County Register of Deeds,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Register of Deeds,,Ericka L. Earl,Republican,1029,216,0,1245
Iosco,"City of East Tawas, Precinct 1",County Register of Deeds,,Write-in,,23,2,0,25
Iosco,"City of East Tawas, Precinct 1",County Register of Deeds,,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",County Register of Deeds,,Under Vote Count,,378,37,0,415
Iosco,"City of East Tawas, Precinct 1",County Drain Commissioner,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Drain Commissioner,,Fred D. Strauer,Democrat,865,99,0,964
Iosco,"City of East Tawas, Precinct 1",County Drain Commissioner,,Write-in,,31,11,0,42
Iosco,"City of East Tawas, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,1,0,1
Iosco,"City of East Tawas, Precinct 1",County Drain Commissioner,,Under Vote Count,,535,144,0,679
Iosco,"City of East Tawas, Precinct 1",County Commissioner 4th District,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",County Commissioner 4th District,,Jozef J. Drozdowski,Democrat,529,48,0,577
Iosco,"City of East Tawas, Precinct 1",County Commissioner 4th District,,Brian J. Loeffler,Republican,840,195,0,1035
Iosco,"City of East Tawas, Precinct 1",County Commissioner 4th District,,Write-in,,3,0,0,3
Iosco,"City of East Tawas, Precinct 1",County Commissioner 4th District,,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",County Commissioner 4th District,,Under Vote Count,,58,12,0,70
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,433,90,0,523
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,643,80,0,723
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - 8 Year Term,,Write-in,,13,1,0,14
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,341,84,0,425
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,599,69,0,668
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,479,102,0,581
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Write-in,,6,3,0,9
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Over Vote Count,,2,0,0,2
Iosco,"City of East Tawas, Precinct 1",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Under Vote Count,,345,81,0,426
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District,,Stephen L. Borrello,,836,127,0,963
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District,,Write-in,,17,7,0,24
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District,,Under Vote Count,,578,121,0,699
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Allie Greenleaf Maldonado,,814,122,0,936
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Write-in,,15,6,0,21
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",Judge of Court of Appeals 4th District Partial Term,,Under Vote Count,,602,127,0,729
Iosco,"City of East Tawas, Precinct 1",Judge of Probate Court,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Judge of Probate Court,,Christopher P. Martin,,977,147,0,1124
Iosco,"City of East Tawas, Precinct 1",Judge of Probate Court,,Write-in,,15,7,0,22
Iosco,"City of East Tawas, Precinct 1",Judge of Probate Court,,Over Vote Count,,1,0,0,1
Iosco,"City of East Tawas, Precinct 1",Judge of Probate Court,,Under Vote Count,,438,101,0,539
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Mayor,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Mayor,,Bruce P. Bolen,,946,159,0,1105
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Mayor,,Write-in,,28,4,0,32
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Mayor,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Mayor,,Under Vote Count,,457,92,0,549
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Lisa Lappin Bolen,,849,126,0,975
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Sandra R. Hamill,,637,95,0,732
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,David Leslie,,742,108,0,850
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Michael Mooney,,479,74,0,553
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Write-in,,10,0,0,10
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Over Vote Count,,12,0,0,12
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member,,Under Vote Count,,1564,362,0,1926
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Mark D. Eklund,,506,75,0,581
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Kay M. Johnson,,470,88,0,558
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Joseph E. Kolts,,505,61,0,566
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Christopher J. Mundy,,334,71,0,405
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Write-in,,10,0,0,10
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Over Vote Count,,32,4,0,36
Iosco,"City of East Tawas, Precinct 1",City of East Tawas Council Member Partial Term,,Under Vote Count,,1005,211,0,1216
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Michael A. Butzin,,618,96,0,714
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Sheila A. Malewska,,715,109,0,824
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Allan Miller,,697,102,0,799
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Julie L. Ulman,,750,110,0,860
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Write-in,,254,38,0,292
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"City of East Tawas, Precinct 1",Tawas Area Schools Local School District Board Member,,Under Vote Count,,2690,565,0,3255
Iosco,"City of East Tawas, Precinct 1",Countywide Recycling Program Millage Proposal,,Ballots Cast,,1431,255,0,1686
Iosco,"City of East Tawas, Precinct 1",Countywide Recycling Program Millage Proposal,,Yes,,728,111,0,839
