county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Saginaw,"Birch Run Township, Precinct 1",U.S. House,8,Write-in,,7,0,0,7
Saginaw,"Birch Run Township, Precinct 1",U.S. House,8,Over Vote Count,,0,1,0,1
Saginaw,"Birch Run Township, Precinct 1",U.S. House,8,Under Vote Count,,38,29,3,70
Saginaw,"Birch Run Township, Precinct 1",State House,97,Mark Putnam,DEM,280,445,32,757
Saginaw,"Birch Run Township, Precinct 1",State House,97,Matthew Bierlein,REP,1204,654,128,1986
Saginaw,"Birch Run Township, Precinct 1",State House,97,Write-in,,10,3,0,13
Saginaw,"Birch Run Township, Precinct 1",State House,97,Over Vote Count,,0,2,0,2
Saginaw,"Birch Run Township, Precinct 1",State House,97,Under Vote Count,,57,52,3,112
Saginaw,"Birch Run Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,732,609,55,1396
Saginaw,"Birch Run Township, Precinct 1",Prosecuting Attorney,,Write-in,,100,10,14,124
Saginaw,"Birch Run Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,719,537,94,1350
Saginaw,"Birch Run Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,502,590,43,1135
Saginaw,"Birch Run Township, Precinct 1",Sheriff,,Jason Wise,REP,970,515,113,1598
Saginaw,"Birch Run Township, Precinct 1",Sheriff,,Write-in,,11,1,0,12
Saginaw,"Birch Run Township, Precinct 1",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 1",Sheriff,,Under Vote Count,,68,50,7,125
Saginaw,"Birch Run Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,739,621,61,1421
Saginaw,"Birch Run Township, Precinct 1",County Clerk,,Write-in,,100,9,14,123
Saginaw,"Birch Run Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 1",County Clerk,,Under Vote Count,,712,526,88,1326
Saginaw,"Birch Run Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,742,620,61,1423
Saginaw,"Birch Run Township, Precinct 1",County Treasurer,,Write-in,,98,9,13,120
Saginaw,"Birch Run Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 1",County Treasurer,,Under Vote Count,,711,527,89,1327
Saginaw,"Birch Run Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,733,618,61,1412
Saginaw,"Birch Run Township, Precinct 1",Register of Deeds,,Write-in,,101,8,13,122
Saginaw,"Birch Run Township, Precinct 1",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 1",Register of Deeds,,Under Vote Count,,717,530,89,1336
Saginaw,"Birch Run Township, Precinct 2",Ballots Cast,,,,498,341,31,870
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Democratic Party,DEM,69,100,7,176
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Republican Party,REP,178,77,9,264
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Libertarian Party,LIB,0,1,0,1
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Green Party,GRE,0,0,1,1
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Working Class Party,WCP,1,0,0,1
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Natural Law Party,NLP,1,0,0,1
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",Straight Party,,Under Vote Count,,248,163,14,425
Saginaw,"Birch Run Township, Precinct 2",President,,Kamala D. Harris,DEM,146,168,12,326
Saginaw,"Birch Run Township, Precinct 2",President,,Donald J. Trump,REP,344,163,18,525
Saginaw,"Birch Run Township, Precinct 2",President,,Chase Oliver,LIB,2,0,0,2
Saginaw,"Birch Run Township, Precinct 2",President,,Randall Terry,UST,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",President,,Jill Stein,GRE,1,0,0,1
Saginaw,"Birch Run Township, Precinct 2",President,,Robert F. Kennedy Jr.,NLP,3,3,0,6
Saginaw,"Birch Run Township, Precinct 2",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",President,,Cornel West,NPA,0,2,0,2
Saginaw,"Birch Run Township, Precinct 2",President,,Write-in,,0,0,1,1
Saginaw,"Birch Run Township, Precinct 2",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",President,,Claudia De la Cruz,,0,0,1,1
Saginaw,"Birch Run Township, Precinct 2",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",President,,Peter Sonski,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",President,,Over Vote Count,,1,4,0,5
Saginaw,"Birch Run Township, Precinct 2",President,,Under Vote Count,,1,1,0,2
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Elissa Slotkin,DEM,154,177,12,343
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Mike Rogers,REP,309,152,18,479
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Joseph Solis-Mullen,LIB,10,1,0,11
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Dave Stein,UST,6,1,0,7
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Douglas P. Marsh,GRE,5,2,1,8
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Doug Dern,NLP,1,0,0,1
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Write-in,,2,0,0,2
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",U.S. Senate,,Under Vote Count,,11,8,0,19
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Kristen McDonald Rivet,DEM,180,179,12,371
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Paul Junge,REP,271,147,18,436
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Steve Barcelo,LIB,12,0,0,12
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,James Allen Little,UST,4,2,0,6
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Jim Casha,GRE,2,0,1,3
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Kathy Goodwin,WCP,13,2,0,15
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Write-in,,2,0,0,2
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",U.S. House,8,Under Vote Count,,14,11,0,25
Saginaw,"Birch Run Township, Precinct 2",State House,97,Mark Putnam,DEM,147,154,11,312
Saginaw,"Birch Run Township, Precinct 2",State House,97,Matthew Bierlein,REP,335,165,19,519
Saginaw,"Birch Run Township, Precinct 2",State House,97,Write-in,,2,2,1,5
Saginaw,"Birch Run Township, Precinct 2",State House,97,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",State House,97,Under Vote Count,,14,20,0,34
Saginaw,"Birch Run Township, Precinct 2",Prosecuting Attorney,,John A. McColgan Jr.,DEM,272,211,16,499
Saginaw,"Birch Run Township, Precinct 2",Prosecuting Attorney,,Write-in,,32,8,5,45
Saginaw,"Birch Run Township, Precinct 2",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",Prosecuting Attorney,,Under Vote Count,,194,122,10,326
Saginaw,"Birch Run Township, Precinct 2",Sheriff,,William L. Federspiel,DEM,207,196,13,416
Saginaw,"Birch Run Township, Precinct 2",Sheriff,,Jason Wise,REP,274,131,17,422
Saginaw,"Birch Run Township, Precinct 2",Sheriff,,Write-in,,2,1,1,4
Saginaw,"Birch Run Township, Precinct 2",Sheriff,,Over Vote Count,,2,1,0,3
Saginaw,"Birch Run Township, Precinct 2",Sheriff,,Under Vote Count,,13,12,0,25
Saginaw,"Birch Run Township, Precinct 2",County Clerk,,Vanessa Guerra,DEM,284,216,17,517
Saginaw,"Birch Run Township, Precinct 2",County Clerk,,Write-in,,28,9,4,41
Saginaw,"Birch Run Township, Precinct 2",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",County Clerk,,Under Vote Count,,186,116,10,312
Saginaw,"Birch Run Township, Precinct 2",County Treasurer,,Timothy Novak,DEM,285,214,17,516
Saginaw,"Birch Run Township, Precinct 2",County Treasurer,,Write-in,,24,8,4,36
Saginaw,"Birch Run Township, Precinct 2",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",County Treasurer,,Under Vote Count,,189,119,10,318
Saginaw,"Birch Run Township, Precinct 2",Register of Deeds,,Katie Albosta Kelly,DEM,281,216,16,513
Saginaw,"Birch Run Township, Precinct 2",Register of Deeds,,Write-in,,25,7,4,36
Saginaw,"Birch Run Township, Precinct 2",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Birch Run Township, Precinct 2",Register of Deeds,,Under Vote Count,,192,118,11,321
Saginaw,"Blumfield Township, Precinct 1",Ballots Cast,,,,787,406,112,1305
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Democratic Party,DEM,39,71,3,113
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Republican Party,REP,301,137,55,493
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Libertarian Party,LIB,0,1,0,1
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Green Party,GRE,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Working Class Party,WCP,1,2,1,4
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,1,0,1
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",Straight Party,,Under Vote Count,,445,194,53,692
Saginaw,"Blumfield Township, Precinct 1",President,,Kamala D. Harris,DEM,115,147,13,275
Saginaw,"Blumfield Township, Precinct 1",President,,Donald J. Trump,REP,657,241,99,997
Saginaw,"Blumfield Township, Precinct 1",President,,Chase Oliver,LIB,4,3,0,7
Saginaw,"Blumfield Township, Precinct 1",President,,Randall Terry,UST,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",President,,Jill Stein,GRE,1,0,0,1
Saginaw,"Blumfield Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,6,6,0,12
Saginaw,"Blumfield Township, Precinct 1",President,,Joseph Kishore,NPA,1,0,0,1
Saginaw,"Blumfield Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",President,,Write-in,,1,1,0,2
Saginaw,"Blumfield Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",President,,Peter Sonski,,0,1,0,1
Saginaw,"Blumfield Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",President,,Under Vote Count,,2,8,0,10
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,114,153,13,280
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,634,240,96,970
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,14,2,0,16
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Dave Stein,UST,7,2,1,10
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,2,0,0,2
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,1,2,0,3
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,15,7,2,24
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,151,169,15,335
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Paul Junge,REP,584,221,93,898
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,16,3,0,19
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,James Allen Little,UST,4,1,0,5
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Jim Casha,GRE,1,0,0,1
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,13,5,1,19
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Write-in,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",U.S. House,8,Under Vote Count,,18,7,3,28
Saginaw,"Blumfield Township, Precinct 1",State House,97,Mark Putnam,DEM,76,108,11,195
Saginaw,"Blumfield Township, Precinct 1",State House,97,Matthew Bierlein,REP,684,280,99,1063
Saginaw,"Blumfield Township, Precinct 1",State House,97,Write-in,,2,0,0,2
Saginaw,"Blumfield Township, Precinct 1",State House,97,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",State House,97,Under Vote Count,,25,18,2,45
Saginaw,"Blumfield Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,329,209,30,568
Saginaw,"Blumfield Township, Precinct 1",Prosecuting Attorney,,Write-in,,43,3,3,49
Saginaw,"Blumfield Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,415,194,79,688
Saginaw,"Blumfield Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,206,176,29,411
Saginaw,"Blumfield Township, Precinct 1",Sheriff,,Jason Wise,REP,536,210,81,827
Saginaw,"Blumfield Township, Precinct 1",Sheriff,,Write-in,,5,0,0,5
Saginaw,"Blumfield Township, Precinct 1",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",Sheriff,,Under Vote Count,,40,20,2,62
Saginaw,"Blumfield Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,332,209,32,573
Saginaw,"Blumfield Township, Precinct 1",County Clerk,,Write-in,,44,3,3,50
Saginaw,"Blumfield Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",County Clerk,,Under Vote Count,,411,194,77,682
Saginaw,"Blumfield Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,340,211,30,581
Saginaw,"Blumfield Township, Precinct 1",County Treasurer,,Write-in,,42,3,3,48
Saginaw,"Blumfield Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",County Treasurer,,Under Vote Count,,405,192,79,676
Saginaw,"Blumfield Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,331,207,32,570
Saginaw,"Blumfield Township, Precinct 1",Register of Deeds,,Write-in,,41,3,3,47
Saginaw,"Blumfield Township, Precinct 1",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Blumfield Township, Precinct 1",Register of Deeds,,Under Vote Count,,415,196,77,688
Saginaw,"Brady Township, Precinct 1",Ballots Cast,,,,1152,0,39,1191
Saginaw,"Brady Township, Precinct 1",Straight Party,,Democratic Party,DEM,203,0,8,211
Saginaw,"Brady Township, Precinct 1",Straight Party,,Republican Party,REP,402,0,17,419
Saginaw,"Brady Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"Brady Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"Brady Township, Precinct 1",Straight Party,,Green Party,GRE,0,0,0,0
Saginaw,"Brady Township, Precinct 1",Straight Party,,Working Class Party,WCP,5,0,0,5
Saginaw,"Brady Township, Precinct 1",Straight Party,,Natural Law Party,NLP,2,0,0,2
Saginaw,"Brady Township, Precinct 1",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",Straight Party,,Under Vote Count,,537,0,14,551
Saginaw,"Brady Township, Precinct 1",President,,Kamala D. Harris,DEM,376,0,11,387
Saginaw,"Brady Township, Precinct 1",President,,Donald J. Trump,REP,753,0,28,781
Saginaw,"Brady Township, Precinct 1",President,,Chase Oliver,LIB,9,0,0,9
Saginaw,"Brady Township, Precinct 1",President,,Randall Terry,UST,1,0,0,1
Saginaw,"Brady Township, Precinct 1",President,,Jill Stein,GRE,1,0,0,1
Saginaw,"Brady Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,6,0,0,6
Saginaw,"Brady Township, Precinct 1",President,,Joseph Kishore,NPA,1,0,0,1
Saginaw,"Brady Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Saginaw,"Brady Township, Precinct 1",President,,Write-in,,2,0,0,2
Saginaw,"Brady Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",President,,Under Vote Count,,3,0,0,3
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,388,0,12,400
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,692,0,27,719
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,7,0,0,7
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Dave Stein,UST,18,0,0,18
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,7,0,0,7
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,3,0,0,3
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",U.S. Senate,,Under Vote Count,,36,0,0,36
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,404,0,11,415
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Paul Junge,REP,631,0,27,658
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,15,0,1,16
Saginaw,"Brady Township, Precinct 1",U.S. House,8,James Allen Little,UST,12,0,0,12
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Jim Casha,GRE,6,0,0,6
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,32,0,0,32
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Write-in,,3,0,0,3
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",U.S. House,8,Under Vote Count,,49,0,0,49
Saginaw,"Brady Township, Precinct 1",State House,71,Mark D. Zacharda,DEM,371,0,11,382
Saginaw,"Brady Township, Precinct 1",State House,71,Brian BeGole,REP,719,0,28,747
Saginaw,"Brady Township, Precinct 1",State House,71,Write-in,,4,0,0,4
Saginaw,"Brady Township, Precinct 1",State House,71,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",State House,71,Under Vote Count,,58,0,0,58
Saginaw,"Brady Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,588,0,20,608
Saginaw,"Brady Township, Precinct 1",Prosecuting Attorney,,Write-in,,47,0,5,52
Saginaw,"Brady Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,1,0,0,1
Saginaw,"Brady Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,516,0,14,530
Saginaw,"Brady Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,502,0,12,514
Saginaw,"Brady Township, Precinct 1",Sheriff,,Jason Wise,REP,594,0,26,620
Saginaw,"Brady Township, Precinct 1",Sheriff,,Write-in,,2,0,0,2
Saginaw,"Brady Township, Precinct 1",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",Sheriff,,Under Vote Count,,54,0,1,55
Saginaw,"Brady Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,597,0,21,618
Saginaw,"Brady Township, Precinct 1",County Clerk,,Write-in,,42,0,5,47
Saginaw,"Brady Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",County Clerk,,Under Vote Count,,513,0,13,526
Saginaw,"Brady Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,592,0,21,613
Saginaw,"Brady Township, Precinct 1",County Treasurer,,Write-in,,43,0,5,48
Saginaw,"Brady Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",County Treasurer,,Under Vote Count,,517,0,13,530
Saginaw,"Brady Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,603,0,21,624
Saginaw,"Brady Township, Precinct 1",Register of Deeds,,Write-in,,43,0,5,48
Saginaw,"Brady Township, Precinct 1",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Brady Township, Precinct 1",Register of Deeds,,Under Vote Count,,506,0,13,519
Saginaw,"Brant Township, Precinct 1",Ballots Cast,,,,1095,1,61,1157
Saginaw,"Brant Township, Precinct 1",Straight Party,,Democratic Party,DEM,109,1,3,113
Saginaw,"Brant Township, Precinct 1",Straight Party,,Republican Party,REP,439,0,34,473
Saginaw,"Brant Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"Brant Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,0,0
Saginaw,"Brant Township, Precinct 1",Straight Party,,Green Party,GRE,2,0,0,2
Saginaw,"Brant Township, Precinct 1",Straight Party,,Working Class Party,WCP,3,0,0,3
Saginaw,"Brant Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
