county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Shiawassee,"Caledonia Charter Township, Precinct 2",County Road Commissioner,,Under Vote Count,,77,44,151,272
Shiawassee,"Caledonia Charter Township, Precinct 2",County Drain Commissioner,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",County Drain Commissioner,,Tony Newman,Democrat,126,68,218,412
Shiawassee,"Caledonia Charter Township, Precinct 2",County Drain Commissioner,,Brent Singer,Republican,191,178,110,479
Shiawassee,"Caledonia Charter Township, Precinct 2",County Drain Commissioner,,Write-in,,3,2,0,5
Shiawassee,"Caledonia Charter Township, Precinct 2",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",County Drain Commissioner,,Under Vote Count,,17,11,18,46
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 3rd District,,Ballots Cast,,32,8,9,49
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 3rd District,,Don Surprenant,Democrat,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 3rd District,,Gary Holzhausen,Republican,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 3rd District,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 3rd District,,Under Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 5th District,,Ballots Cast,,305,251,337,893
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 5th District,,Brad Howard,Republican,224,199,180,603
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 5th District,,Write-in,,10,5,2,17
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 5th District,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",County Commissioner - 5th District,,Under Vote Count,,71,47,155,273
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Supervisor,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Supervisor,,Amy Holek,Republican,238,206,190,634
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Supervisor,,Write-in,,15,6,3,24
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Supervisor,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Supervisor,,Under Vote Count,,84,47,153,284
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Clerk,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Clerk,,Marcy Brady,Republican,250,207,199,656
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Clerk,,Write-in,,10,5,2,17
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Clerk,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Clerk,,Under Vote Count,,77,47,145,269
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Treasurer,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Treasurer,,Jesse Levesque,Republican,242,206,189,637
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Treasurer,,Write-in,,10,5,2,17
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Treasurer,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Treasurer,,Under Vote Count,,85,48,155,288
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Gerry Hagadon,Republican,201,188,170,559
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Martin Krhovsky,Republican,189,178,166,533
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Shelly L. Ochodnicky,Republican,209,188,172,569
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Ron Spicer,Republican,183,173,153,509
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Write-in,,25,14,2,41
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Caledonia Charter Township Trustee,,Under Vote Count,,541,295,721,1557
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,104,95,74,273
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,130,91,192,413
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - 8 Year Term,,Write-in,,11,5,0,16
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,92,68,80,240
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,132,80,177,389
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,107,107,93,307
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Write-in,,11,4,0,15
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Under Vote Count,,87,68,76,231
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Stephen L. Borrello,,201,157,187,545
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Write-in,,10,6,0,16
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Under Vote Count,,126,96,159,381
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,200,155,192,547
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Write-in,,9,8,1,18
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Under Vote Count,,128,96,153,377
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Probate Court - Incumbent,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Probate Court - Incumbent,,"Douglas E. Corwin, Jr.",,135,115,112,362
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Probate Court - Incumbent,,Thomas J. Dignan,,122,93,172,387
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Probate Court - Incumbent,,Write-in,,8,4,0,12
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Probate Court - Incumbent,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of Probate Court - Incumbent,,Under Vote Count,,72,47,62,181
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Ballots Cast,,337,259,346,942
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Matthew S. McKone,,217,159,197,573
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Write-in,,9,7,0,16
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Under Vote Count,,111,93,149,353
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Ballots Cast,,215,188,232,635
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Sara Beldyga,,127,100,133,360
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Jeffrey S. Riley,,80,91,110,281
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Write-in,,8,5,4,17
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Joseph Bradley Zdunic,,2,0,0,2
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Corunna Public Schools Board Member,,Under Vote Count,,430,368,449,1247
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Ballots Cast,,122,71,114,307
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Anthony Buza,,39,23,28,90
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Adam Easlick,,56,32,58,146
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,John D. Pappas,,51,33,54,138
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Marlene J. Webster,,44,20,56,120
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Write-in,,4,3,0,7
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Over Vote Count,,0,0,0,0
Shiawassee,"Caledonia Charter Township, Precinct 2",Owosso Public Schools Board Member,,Under Vote Count,,172,102,146,420
Shiawassee,"Fairfield Township, Precinct 1",President,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",President,,Kamala D. Harris,Democrat,111,10,0,121
Shiawassee,"Fairfield Township, Precinct 1",President,,Donald J. Trump,Republican,227,20,0,247
Shiawassee,"Fairfield Township, Precinct 1",President,,Chase Oliver,Libertarian,3,0,0,3
Shiawassee,"Fairfield Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,3,1,0,4
Shiawassee,"Fairfield Township, Precinct 1",President,,Write-in,,1,0,0,1
Shiawassee,"Fairfield Township, Precinct 1",President,,Over Vote Count,,1,0,0,1
Shiawassee,"Fairfield Township, Precinct 1",President,,Under Vote Count,,2,0,0,2
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,123,11,0,134
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,206,19,0,225
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,2,0,0,2
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,2,1,0,3
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,1,0,0,1
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,1,0,0,1
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,12,0,0,12
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,Curtis Hertel,Democrat,106,11,0,117
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,Tom Barrett,Republican,212,19,0,231
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,L. Rachel Dailey,Libertarian,5,0,0,5
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,Write-in,,1,0,0,1
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",U.S. House,7,Under Vote Count,,24,1,0,25
Shiawassee,"Fairfield Township, Precinct 1",State House,71,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",State House,71,Mark D. Zacharda,Democrat,122,12,0,134
Shiawassee,"Fairfield Township, Precinct 1",State House,71,Brian BeGole,Republican,204,18,0,222
Shiawassee,"Fairfield Township, Precinct 1",State House,71,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",State House,71,Under Vote Count,,22,0,0,22
Shiawassee,"Fairfield Township, Precinct 1",State House,71,Write-in,,0,1,0,1
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,87,10,0,97
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,88,10,0,98
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,188,19,0,207
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,180,17,0,197
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,5,1,0,6
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,3,0,0,3
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,7,0,0,7
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,21,0,0,21
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Write-in,,2,0,0,2
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,115,5,0,120
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,91,9,0,100
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,85,8,0,93
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,194,19,0,213
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,162,16,0,178
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,4,1,0,5
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,13,1,0,14
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Write-in,,2,0,0,2
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,145,8,0,153
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,102,10,0,112
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,78,8,0,86
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,190,19,0,209
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,173,17,0,190
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,5,0,0,5
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,13,0,0,13
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,7,1,0,8
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,4,0,0,4
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Write-in,,2,0,0,2
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,122,7,0,129
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,77,9,0,86
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,86,10,0,96
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,180,17,0,197
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,173,17,0,190
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,5,0,0,5
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,5,1,0,6
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,4,0,0,4
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,12,0,0,12
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,3,0,0,3
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Write-in,,2,0,0,2
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,149,8,0,157
Shiawassee,"Fairfield Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Prosecuting Attorney,,Scott Koerner,Republican,247,21,0,268
Shiawassee,"Fairfield Township, Precinct 1",County Prosecuting Attorney,,Write-in,,2,1,0,3
Shiawassee,"Fairfield Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,99,9,0,108
Shiawassee,"Fairfield Township, Precinct 1",County Sheriff,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Sheriff,,Douglas Chapman,Republican,253,21,0,274
Shiawassee,"Fairfield Township, Precinct 1",County Sheriff,,Write-in,,1,1,0,2
Shiawassee,"Fairfield Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Sheriff,,Under Vote Count,,94,9,0,103
Shiawassee,"Fairfield Township, Precinct 1",County Clerk,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Clerk,,Caroline Wilson,Republican,248,21,0,269
Shiawassee,"Fairfield Township, Precinct 1",County Clerk,,Write-in,,2,1,0,3
Shiawassee,"Fairfield Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Clerk,,Under Vote Count,,98,9,0,107
Shiawassee,"Fairfield Township, Precinct 1",County Treasurer,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Treasurer,,Julie L. Sorenson,Republican,251,21,0,272
Shiawassee,"Fairfield Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Treasurer,,Under Vote Count,,97,9,0,106
Shiawassee,"Fairfield Township, Precinct 1",County Treasurer,,Write-in,,0,1,0,1
Shiawassee,"Fairfield Township, Precinct 1",County Register of Deeds,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Register of Deeds,,Lori S. Kimble,Republican,257,21,0,278
Shiawassee,"Fairfield Township, Precinct 1",County Register of Deeds,,Write-in,,1,1,0,2
Shiawassee,"Fairfield Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Register of Deeds,,Under Vote Count,,90,9,0,99
Shiawassee,"Fairfield Township, Precinct 1",County Road Commissioner,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Road Commissioner,,Ricky R. Crawford,Republican,252,20,0,272
Shiawassee,"Fairfield Township, Precinct 1",County Road Commissioner,,Write-in,,1,1,0,2
Shiawassee,"Fairfield Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Road Commissioner,,Under Vote Count,,95,10,0,105
Shiawassee,"Fairfield Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Drain Commissioner,,Tony Newman,Democrat,112,9,0,121
Shiawassee,"Fairfield Township, Precinct 1",County Drain Commissioner,,Brent Singer,Republican,201,19,0,220
Shiawassee,"Fairfield Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,35,2,0,37
Shiawassee,"Fairfield Township, Precinct 1",County Drain Commissioner,,Write-in,,0,1,0,1
Shiawassee,"Fairfield Township, Precinct 1",County Commissioner - 1st District,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",County Commissioner - 1st District,,Josh Haley,Republican,247,21,0,268
Shiawassee,"Fairfield Township, Precinct 1",County Commissioner - 1st District,,Write-in,,1,2,0,3
Shiawassee,"Fairfield Township, Precinct 1",County Commissioner - 1st District,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",County Commissioner - 1st District,,Under Vote Count,,100,8,0,108
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Supervisor,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Supervisor,,Richard F. Zemla Jr.,Republican,267,24,0,291
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Supervisor,,Write-in,,2,1,0,3
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Supervisor,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Supervisor,,Under Vote Count,,79,6,0,85
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Clerk,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Clerk,,Spencer Frink,Republican,264,21,0,285
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Clerk,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Clerk,,Under Vote Count,,84,8,0,92
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Clerk,,Write-in,,0,2,0,2
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Treasurer,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Treasurer,,Victoria Woodbury,Republican,264,21,0,285
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Treasurer,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Treasurer,,Under Vote Count,,84,8,0,92
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Treasurer,,Write-in,,0,2,0,2
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Trustee,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Trustee,,Steve Maynard,Republican,264,24,0,288
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Trustee,,Tim Riegle,No Party Affiliation,99,4,0,103
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Trustee,,Write-in,,2,1,0,3
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Trustee,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Fairfield Township Trustee,,Under Vote Count,,331,33,0,364
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,119,14,0,133
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,116,10,0,126
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Write-in,,6,0,0,6
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,0,0,0,0
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,107,7,0,114
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,159,17,0,176
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,72,7,0,79
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Write-in,,7,0,0,7
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Over Vote Count,,0,1,0,1
Shiawassee,"Fairfield Township, Precinct 1",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Under Vote Count,,110,6,0,116
Shiawassee,"Fairfield Township, Precinct 1",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Ballots Cast,,348,31,0,379
Shiawassee,"Fairfield Township, Precinct 1",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Stephen L. Borrello,,194,17,0,211
Shiawassee,"Fairfield Township, Precinct 1",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Write-in,,7,1,0,8
