county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Ingham,"Lansing Charter Township, Precinct 2",County Clerk,,REP,Joseph Werner,104,65,51,220
Ingham,"Lansing Charter Township, Precinct 2",County Clerk,,,Write-ins,0,3,0,3
Ingham,"Lansing Charter Township, Precinct 3",County Clerk,,DEM,Barb Byrum,237,256,129,622
Ingham,"Lansing Charter Township, Precinct 3",County Clerk,,REP,Joseph Werner,151,74,84,309
Ingham,"Lansing Charter Township, Precinct 3",County Clerk,,,Write-ins,1,4,1,6
Ingham,"Lansing Charter Township, Precinct 4",County Clerk,,DEM,Barb Byrum,205,240,114,559
Ingham,"Lansing Charter Township, Precinct 4",County Clerk,,REP,Joseph Werner,122,73,90,285
Ingham,"Lansing Charter Township, Precinct 4",County Clerk,,,Write-ins,1,2,1,4
Ingham,"Lansing Charter Township, Precinct 6",County Clerk,,DEM,Barb Byrum,202,304,122,628
Ingham,"Lansing Charter Township, Precinct 6",County Clerk,,REP,Joseph Werner,97,78,65,240
Ingham,"Lansing Charter Township, Precinct 6",County Clerk,,,Write-ins,2,1,0,3
Ingham,"Leroy Township, Precinct 1",County Clerk,,DEM,Barb Byrum,153,462,196,811
Ingham,"Leroy Township, Precinct 1",County Clerk,,REP,Joseph Werner,421,366,524,1311
Ingham,"Leroy Township, Precinct 1",County Clerk,,,Write-ins,5,0,0,5
Ingham,"City of Leslie, Precinct 1",County Clerk,,DEM,Barb Byrum,347,0,94,441
Ingham,"City of Leslie, Precinct 1",County Clerk,,REP,Joseph Werner,389,0,152,541
Ingham,"City of Leslie, Precinct 1",County Clerk,,,Write-ins,6,0,3,9
Ingham,"Leslie Township, Precinct 1",County Clerk,,DEM,Barb Byrum,471,0,115,586
Ingham,"Leslie Township, Precinct 1",County Clerk,,REP,Joseph Werner,543,0,316,859
Ingham,"Leslie Township, Precinct 1",County Clerk,,,Write-ins,5,0,3,8
Ingham,"Locke Township, Precinct 1",County Clerk,,DEM,Barb Byrum,353,0,82,435
Ingham,"Locke Township, Precinct 1",County Clerk,,REP,Joseph Werner,484,0,308,792
Ingham,"Locke Township, Precinct 1",County Clerk,,,Write-ins,1,0,0,1
Ingham,"City of Mason, Precinct 1",County Clerk,,DEM,Barb Byrum,244,658,229,1131
Ingham,"City of Mason, Precinct 1",County Clerk,,REP,Joseph Werner,295,246,233,774
Ingham,"City of Mason, Precinct 1",County Clerk,,,Write-ins,3,4,2,9
Ingham,"City of Mason, Precinct 2",County Clerk,,DEM,Barb Byrum,364,798,329,1491
Ingham,"City of Mason, Precinct 2",County Clerk,,REP,Joseph Werner,434,408,404,1246
Ingham,"City of Mason, Precinct 2",County Clerk,,,Write-ins,11,4,4,19
Ingham,"Meridian Charter Township, Precinct 1",County Clerk,,DEM,Barb Byrum,170,666,156,992
Ingham,"Meridian Charter Township, Precinct 1",County Clerk,,REP,Joseph Werner,153,185,133,471
Ingham,"Meridian Charter Township, Precinct 1",County Clerk,,,Write-ins,0,0,1,1
Ingham,"Meridian Charter Township, Precinct 2",County Clerk,,DEM,Barb Byrum,201,489,210,900
Ingham,"Meridian Charter Township, Precinct 2",County Clerk,,REP,Joseph Werner,133,123,100,356
Ingham,"Meridian Charter Township, Precinct 2",County Clerk,,,Write-ins,1,0,1,2
Ingham,"Meridian Charter Township, Precinct 3",County Clerk,,DEM,Barb Byrum,223,942,205,1370
Ingham,"Meridian Charter Township, Precinct 3",County Clerk,,REP,Joseph Werner,177,253,174,604
Ingham,"Meridian Charter Township, Precinct 3",County Clerk,,,Write-ins,3,0,0,3
Ingham,"Meridian Charter Township, Precinct 4",County Clerk,,DEM,Barb Byrum,112,375,80,567
Ingham,"Meridian Charter Township, Precinct 4",County Clerk,,REP,Joseph Werner,103,135,103,341
Ingham,"Meridian Charter Township, Precinct 4",County Clerk,,,Write-ins,0,0,1,1
Ingham,"Meridian Charter Township, Precinct 5",County Clerk,,DEM,Barb Byrum,267,819,230,1316
Ingham,"Meridian Charter Township, Precinct 5",County Clerk,,REP,Joseph Werner,229,216,134,579
Ingham,"Meridian Charter Township, Precinct 5",County Clerk,,,Write-ins,2,0,2,4
Ingham,"Meridian Charter Township, Precinct 6",County Clerk,,DEM,Barb Byrum,170,355,181,706
Ingham,"Meridian Charter Township, Precinct 6",County Clerk,,REP,Joseph Werner,114,96,109,319
Ingham,"Meridian Charter Township, Precinct 6",County Clerk,,,Write-ins,5,0,0,5
Ingham,"Meridian Charter Township, Precinct 7",County Clerk,,DEM,Barb Byrum,139,583,118,840
Ingham,"Meridian Charter Township, Precinct 7",County Clerk,,REP,Joseph Werner,86,148,91,325
Ingham,"Meridian Charter Township, Precinct 7",County Clerk,,,Write-ins,0,0,1,1
Ingham,"Meridian Charter Township, Precinct 8",County Clerk,,DEM,Barb Byrum,248,697,225,1170
Ingham,"Meridian Charter Township, Precinct 8",County Clerk,,REP,Joseph Werner,132,165,107,404
Ingham,"Meridian Charter Township, Precinct 8",County Clerk,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 9",County Clerk,,DEM,Barb Byrum,172,624,146,942
Ingham,"Meridian Charter Township, Precinct 9",County Clerk,,REP,Joseph Werner,98,94,65,257
Ingham,"Meridian Charter Township, Precinct 9",County Clerk,,,Write-ins,1,0,1,2
Ingham,"Meridian Charter Township, Precinct 10",County Clerk,,DEM,Barb Byrum,135,620,182,937
Ingham,"Meridian Charter Township, Precinct 10",County Clerk,,REP,Joseph Werner,96,140,100,336
Ingham,"Meridian Charter Township, Precinct 10",County Clerk,,,Write-ins,1,1,1,3
Ingham,"Meridian Charter Township, Precinct 11",County Clerk,,DEM,Barb Byrum,156,403,141,700
Ingham,"Meridian Charter Township, Precinct 11",County Clerk,,REP,Joseph Werner,90,94,64,248
Ingham,"Meridian Charter Township, Precinct 11",County Clerk,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 12",County Clerk,,DEM,Barb Byrum,103,280,101,484
Ingham,"Meridian Charter Township, Precinct 12",County Clerk,,REP,Joseph Werner,40,58,31,129
Ingham,"Meridian Charter Township, Precinct 12",County Clerk,,,Write-ins,0,0,1,1
Ingham,"Meridian Charter Township, Precinct 13",County Clerk,,DEM,Barb Byrum,166,512,94,772
Ingham,"Meridian Charter Township, Precinct 13",County Clerk,,REP,Joseph Werner,102,91,58,251
Ingham,"Meridian Charter Township, Precinct 13",County Clerk,,,Write-ins,2,0,1,3
Ingham,"Meridian Charter Township, Precinct 14",County Clerk,,DEM,Barb Byrum,175,532,172,879
Ingham,"Meridian Charter Township, Precinct 14",County Clerk,,REP,Joseph Werner,111,185,98,394
Ingham,"Meridian Charter Township, Precinct 14",County Clerk,,,Write-ins,6,0,1,7
Ingham,"Meridian Charter Township, Precinct 15",County Clerk,,DEM,Barb Byrum,181,558,172,911
Ingham,"Meridian Charter Township, Precinct 15",County Clerk,,REP,Joseph Werner,61,152,81,294
Ingham,"Meridian Charter Township, Precinct 15",County Clerk,,,Write-ins,0,0,1,1
Ingham,"Meridian Charter Township, Precinct 16",County Clerk,,DEM,Barb Byrum,157,352,168,677
Ingham,"Meridian Charter Township, Precinct 16",County Clerk,,REP,Joseph Werner,82,79,59,220
Ingham,"Meridian Charter Township, Precinct 16",County Clerk,,,Write-ins,1,0,1,2
Ingham,"Meridian Charter Township, Precinct 17",County Clerk,,DEM,Barb Byrum,171,770,227,1168
Ingham,"Meridian Charter Township, Precinct 17",County Clerk,,REP,Joseph Werner,111,148,137,396
Ingham,"Meridian Charter Township, Precinct 17",County Clerk,,,Write-ins,2,0,0,2
Ingham,"Meridian Charter Township, Precinct 18",County Clerk,,DEM,Barb Byrum,251,377,200,828
Ingham,"Meridian Charter Township, Precinct 18",County Clerk,,REP,Joseph Werner,134,68,82,284
Ingham,"Meridian Charter Township, Precinct 18",County Clerk,,,Write-ins,2,0,1,3
Ingham,"Meridian Charter Township, Precinct 19",County Clerk,,DEM,Barb Byrum,204,786,208,1198
Ingham,"Meridian Charter Township, Precinct 19",County Clerk,,REP,Joseph Werner,117,285,124,526
Ingham,"Meridian Charter Township, Precinct 19",County Clerk,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 20",County Clerk,,DEM,Barb Byrum,43,49,41,133
Ingham,"Meridian Charter Township, Precinct 20",County Clerk,,REP,Joseph Werner,14,11,8,33
Ingham,"Meridian Charter Township, Precinct 20",County Clerk,,,Write-ins,2,0,0,2
Ingham,"Meridian Charter Township, Precinct 21",County Clerk,,DEM,Barb Byrum,35,66,20,121
Ingham,"Meridian Charter Township, Precinct 21",County Clerk,,REP,Joseph Werner,28,10,20,58
Ingham,"Meridian Charter Township, Precinct 21",County Clerk,,,Write-ins,2,0,0,2
Ingham,"Meridian Charter Township, Precinct 22",County Clerk,,DEM,Barb Byrum,31,145,30,206
Ingham,"Meridian Charter Township, Precinct 22",County Clerk,,REP,Joseph Werner,21,89,36,146
Ingham,"Meridian Charter Township, Precinct 22",County Clerk,,,Write-ins,0,0,0,0
Ingham,"Onondaga Township, Precinct 1",County Clerk,,DEM,Barb Byrum,617,0,64,681
Ingham,"Onondaga Township, Precinct 1",County Clerk,,REP,Joseph Werner,824,0,198,1022
Ingham,"Onondaga Township, Precinct 1",County Clerk,,,Write-ins,2,0,0,2
Ingham,"Stockbridge Township, Precinct 1",County Clerk,,DEM,Barb Byrum,186,417,229,832
Ingham,"Stockbridge Township, Precinct 1",County Clerk,,REP,Joseph Werner,515,293,564,1372
Ingham,"Stockbridge Township, Precinct 1",County Clerk,,,Write-ins,9,2,0,11
Ingham,"Vevay Township, Precinct 1",County Clerk,,DEM,Barb Byrum,195,589,208,992
Ingham,"Vevay Township, Precinct 1",County Clerk,,REP,Joseph Werner,394,429,456,1279
Ingham,"Vevay Township, Precinct 1",County Clerk,,,Write-ins,1,3,0,4
Ingham,"Wheatfield Township, Precinct 1",County Clerk,,DEM,Barb Byrum,420,0,80,500
Ingham,"Wheatfield Township, Precinct 1",County Clerk,,REP,Joseph Werner,449,0,146,595
Ingham,"Wheatfield Township, Precinct 1",County Clerk,,,Write-ins,2,0,0,2
Ingham,"White Oak Township, Precinct 1",County Clerk,,DEM,Barb Byrum,221,0,44,265
Ingham,"White Oak Township, Precinct 1",County Clerk,,REP,Joseph Werner,374,0,115,489
Ingham,"White Oak Township, Precinct 1",County Clerk,,,Write-ins,1,0,0,1
Ingham,"City of Williamston, Precinct 1",County Clerk,,DEM,Barb Byrum,288,815,239,1342
Ingham,"City of Williamston, Precinct 1",County Clerk,,REP,Joseph Werner,339,332,333,1004
Ingham,"City of Williamston, Precinct 1",County Clerk,,,Write-ins,3,3,1,7
Ingham,"Williamstown Township, Precinct 1",County Clerk,,DEM,Barb Byrum,147,630,164,941
Ingham,"Williamstown Township, Precinct 1",County Clerk,,REP,Joseph Werner,220,330,300,850
Ingham,"Williamstown Township, Precinct 1",County Clerk,,,Write-ins,1,1,1,3
Ingham,"Williamstown Township, Precinct 2",County Clerk,,DEM,Barb Byrum,136,673,193,1002
Ingham,"Williamstown Township, Precinct 2",County Clerk,,REP,Joseph Werner,227,289,297,813
Ingham,"Williamstown Township, Precinct 2",County Clerk,,,Write-ins,0,1,0,1
Ingham,"Alaiedon Township, Precinct 1",County Treasurer,,DEM,Alan Fox,129,240,58,427
Ingham,"Alaiedon Township, Precinct 1",County Treasurer,,REP,Bruce A. Little,205,173,134,512
Ingham,"Alaiedon Township, Precinct 1",County Treasurer,,,Write-ins,3,1,0,4
Ingham,"Alaiedon Township, Precinct 2",County Treasurer,,DEM,Alan Fox,125,248,47,420
Ingham,"Alaiedon Township, Precinct 2",County Treasurer,,REP,Bruce A. Little,231,214,92,537
Ingham,"Alaiedon Township, Precinct 2",County Treasurer,,,Write-ins,2,0,1,3
Ingham,"Aurelius Township, Precinct 1",County Treasurer,,DEM,Alan Fox,152,367,130,649
Ingham,"Aurelius Township, Precinct 1",County Treasurer,,REP,Bruce A. Little,346,298,266,910
Ingham,"Aurelius Township, Precinct 1",County Treasurer,,,Write-ins,9,0,0,9
Ingham,"Aurelius Township, Precinct 2",County Treasurer,,DEM,Alan Fox,125,236,59,420
Ingham,"Aurelius Township, Precinct 2",County Treasurer,,REP,Bruce A. Little,263,261,130,654
Ingham,"Aurelius Township, Precinct 2",County Treasurer,,,Write-ins,5,0,0,5
Ingham,"Bunker Hill Township, Precinct 1",County Treasurer,,DEM,Alan Fox,110,199,83,392
Ingham,"Bunker Hill Township, Precinct 1",County Treasurer,,REP,Bruce A. Little,344,174,262,780
Ingham,"Bunker Hill Township, Precinct 1",County Treasurer,,,Write-ins,2,0,1,3
Ingham,"Delhi Charter Township, Precinct 1",County Treasurer,,DEM,Alan Fox,290,683,152,1125
Ingham,"Delhi Charter Township, Precinct 1",County Treasurer,,REP,Bruce A. Little,368,320,204,892
Ingham,"Delhi Charter Township, Precinct 1",County Treasurer,,,Write-ins,4,0,0,4
Ingham,"Delhi Charter Township, Precinct 2",County Treasurer,,DEM,Alan Fox,193,667,144,1004
Ingham,"Delhi Charter Township, Precinct 2",County Treasurer,,REP,Bruce A. Little,250,329,159,738
Ingham,"Delhi Charter Township, Precinct 2",County Treasurer,,,Write-ins,3,0,2,5
Ingham,"Delhi Charter Township, Precinct 3",County Treasurer,,DEM,Alan Fox,239,784,234,1257
Ingham,"Delhi Charter Township, Precinct 3",County Treasurer,,REP,Bruce A. Little,303,338,268,909
Ingham,"Delhi Charter Township, Precinct 3",County Treasurer,,,Write-ins,2,0,3,5
Ingham,"Delhi Charter Township, Precinct 4",County Treasurer,,DEM,Alan Fox,185,452,122,759
Ingham,"Delhi Charter Township, Precinct 4",County Treasurer,,REP,Bruce A. Little,313,269,238,820
Ingham,"Delhi Charter Township, Precinct 4",County Treasurer,,,Write-ins,3,0,0,3
Ingham,"Delhi Charter Township, Precinct 5",County Treasurer,,DEM,Alan Fox,312,667,258,1237
Ingham,"Delhi Charter Township, Precinct 5",County Treasurer,,REP,Bruce A. Little,299,227,214,740
Ingham,"Delhi Charter Township, Precinct 5",County Treasurer,,,Write-ins,5,0,1,6
Ingham,"Delhi Charter Township, Precinct 6",County Treasurer,,DEM,Alan Fox,211,482,172,865
Ingham,"Delhi Charter Township, Precinct 6",County Treasurer,,REP,Bruce A. Little,273,244,156,673
Ingham,"Delhi Charter Township, Precinct 6",County Treasurer,,,Write-ins,3,0,2,5
Ingham,"Delhi Charter Township, Precinct 7",County Treasurer,,DEM,Alan Fox,258,496,141,895
Ingham,"Delhi Charter Township, Precinct 7",County Treasurer,,REP,Bruce A. Little,190,170,118,478
Ingham,"Delhi Charter Township, Precinct 7",County Treasurer,,,Write-ins,3,0,1,4
Ingham,"Delhi Charter Township, Precinct 8",County Treasurer,,DEM,Alan Fox,213,635,192,1040
Ingham,"Delhi Charter Township, Precinct 8",County Treasurer,,REP,Bruce A. Little,195,295,203,693
Ingham,"Delhi Charter Township, Precinct 8",County Treasurer,,,Write-ins,1,0,0,1
Ingham,"Delhi Charter Township, Precinct 9",County Treasurer,,DEM,Alan Fox,214,629,169,1012
Ingham,"Delhi Charter Township, Precinct 9",County Treasurer,,REP,Bruce A. Little,234,236,200,670
Ingham,"Delhi Charter Township, Precinct 9",County Treasurer,,,Write-ins,3,0,1,4
Ingham,"City of East Lansing, Precinct 1",County Treasurer,,DEM,Alan Fox,183,42,201,426
Ingham,"City of East Lansing, Precinct 1",County Treasurer,,REP,Bruce A. Little,106,9,49,164
Ingham,"City of East Lansing, Precinct 1",County Treasurer,,,Write-ins,2,0,4,6
Ingham,"City of East Lansing, Precinct 2",County Treasurer,,DEM,Alan Fox,205,354,237,796
Ingham,"City of East Lansing, Precinct 2",County Treasurer,,REP,Bruce A. Little,101,38,65,204
Ingham,"City of East Lansing, Precinct 2",County Treasurer,,,Write-ins,5,1,1,7
Ingham,"City of East Lansing, Precinct 3",County Treasurer,,DEM,Alan Fox,220,622,308,1150
Ingham,"City of East Lansing, Precinct 3",County Treasurer,,REP,Bruce A. Little,141,114,84,339
Ingham,"City of East Lansing, Precinct 3",County Treasurer,,,Write-ins,2,0,2,4
Ingham,"City of East Lansing, Precinct 4",County Treasurer,,DEM,Alan Fox,317,634,259,1210
Ingham,"City of East Lansing, Precinct 4",County Treasurer,,REP,Bruce A. Little,132,96,55,283
Ingham,"City of East Lansing, Precinct 4",County Treasurer,,,Write-ins,7,0,7,14
Ingham,"City of East Lansing, Precinct 5",County Treasurer,,DEM,Alan Fox,286,669,356,1311
Ingham,"City of East Lansing, Precinct 5",County Treasurer,,REP,Bruce A. Little,103,138,119,360
Ingham,"City of East Lansing, Precinct 5",County Treasurer,,,Write-ins,6,0,3,9
Ingham,"City of East Lansing, Precinct 6",County Treasurer,,DEM,Alan Fox,160,276,165,601
Ingham,"City of East Lansing, Precinct 6",County Treasurer,,REP,Bruce A. Little,69,47,45,161
Ingham,"City of East Lansing, Precinct 6",County Treasurer,,,Write-ins,2,0,0,2
Ingham,"City of East Lansing, Precinct 7",County Treasurer,,DEM,Alan Fox,191,470,178,839
Ingham,"City of East Lansing, Precinct 7",County Treasurer,,REP,Bruce A. Little,118,154,108,380
Ingham,"City of East Lansing, Precinct 7",County Treasurer,,,Write-ins,0,0,3,3
Ingham,"City of East Lansing, Precinct 8",County Treasurer,,DEM,Alan Fox,145,254,161,560
Ingham,"City of East Lansing, Precinct 8",County Treasurer,,REP,Bruce A. Little,56,42,30,128
Ingham,"City of East Lansing, Precinct 8",County Treasurer,,,Write-ins,1,0,0,1
Ingham,"City of East Lansing, Precinct 9",County Treasurer,,DEM,Alan Fox,237,409,311,957
Ingham,"City of East Lansing, Precinct 9",County Treasurer,,REP,Bruce A. Little,191,91,85,367
Ingham,"City of East Lansing, Precinct 9",County Treasurer,,,Write-ins,4,0,5,9
Ingham,"City of East Lansing, Precinct 10",County Treasurer,,DEM,Alan Fox,152,184,133,469
Ingham,"City of East Lansing, Precinct 10",County Treasurer,,REP,Bruce A. Little,98,33,56,187
Ingham,"City of East Lansing, Precinct 10",County Treasurer,,,Write-ins,4,0,2,6
Ingham,"City of East Lansing, Precinct 11",County Treasurer,,DEM,Alan Fox,286,750,257,1293
Ingham,"City of East Lansing, Precinct 11",County Treasurer,,REP,Bruce A. Little,134,137,82,353
Ingham,"City of East Lansing, Precinct 11",County Treasurer,,,Write-ins,3,0,1,4
Ingham,"City of East Lansing, Precinct 12",County Treasurer,,DEM,Alan Fox,216,40,249,505
Ingham,"City of East Lansing, Precinct 12",County Treasurer,,REP,Bruce A. Little,77,2,54,133
Ingham,"City of East Lansing, Precinct 12",County Treasurer,,,Write-ins,4,0,7,11
Ingham,"City of East Lansing, Precinct 13",County Treasurer,,DEM,Alan Fox,326,84,322,732
Ingham,"City of East Lansing, Precinct 13",County Treasurer,,REP,Bruce A. Little,131,19,74,224
Ingham,"City of East Lansing, Precinct 13",County Treasurer,,,Write-ins,12,0,9,21
Ingham,"City of East Lansing, Precinct 14",County Treasurer,,DEM,Alan Fox,197,6,156,359
Ingham,"City of East Lansing, Precinct 14",County Treasurer,,REP,Bruce A. Little,123,5,35,163
Ingham,"City of East Lansing, Precinct 14",County Treasurer,,,Write-ins,6,0,4,10
Ingham,"City of East Lansing, Precinct 15",County Treasurer,,DEM,Alan Fox,321,34,384,739
Ingham,"City of East Lansing, Precinct 15",County Treasurer,,REP,Bruce A. Little,98,9,69,176
Ingham,"City of East Lansing, Precinct 15",County Treasurer,,,Write-ins,14,0,2,16
Ingham,"City of East Lansing, Precinct 16",County Treasurer,,DEM,Alan Fox,137,193,142,472
Ingham,"City of East Lansing, Precinct 16",County Treasurer,,REP,Bruce A. Little,48,22,42,112
Ingham,"City of East Lansing, Precinct 16",County Treasurer,,,Write-ins,3,0,4,7
Ingham,"Ingham Township, Precinct 1",County Treasurer,,DEM,Alan Fox,433,0,91,524
Ingham,"Ingham Township, Precinct 1",County Treasurer,,REP,Bruce A. Little,611,0,365,976
Ingham,"Ingham Township, Precinct 1",County Treasurer,,,Write-ins,5,0,0,5
Ingham,"City of Lansing, Ward 1, Precinct 1",County Treasurer,,DEM,Alan Fox,478,502,122,1102
Ingham,"City of Lansing, Ward 1, Precinct 1",County Treasurer,,REP,Bruce A. Little,372,170,109,651
Ingham,"City of Lansing, Ward 1, Precinct 1",County Treasurer,,,Write-ins,10,0,0,10
Ingham,"City of Lansing, Ward 1, Precinct 2",County Treasurer,,DEM,Alan Fox,294,427,202,923
Ingham,"City of Lansing, Ward 1, Precinct 2",County Treasurer,,REP,Bruce A. Little,119,70,62,251
Ingham,"City of Lansing, Ward 1, Precinct 2",County Treasurer,,,Write-ins,7,0,1,8
Ingham,"City of Lansing, Ward 1, Precinct 3",County Treasurer,,DEM,Alan Fox,208,451,91,750
Ingham,"City of Lansing, Ward 1, Precinct 3",County Treasurer,,REP,Bruce A. Little,150,165,95,410
Ingham,"City of Lansing, Ward 1, Precinct 3",County Treasurer,,,Write-ins,0,0,1,1
Ingham,"City of Lansing, Ward 1, Precinct 4",County Treasurer,,DEM,Alan Fox,482,409,159,1050
Ingham,"City of Lansing, Ward 1, Precinct 4",County Treasurer,,REP,Bruce A. Little,189,108,65,362
Ingham,"City of Lansing, Ward 1, Precinct 4",County Treasurer,,,Write-ins,9,0,0,9
Ingham,"City of Lansing, Ward 1, Precinct 5",County Treasurer,,DEM,Alan Fox,443,871,431,1745
Ingham,"City of Lansing, Ward 1, Precinct 5",County Treasurer,,REP,Bruce A. Little,164,163,141,468
Ingham,"City of Lansing, Ward 1, Precinct 5",County Treasurer,,,Write-ins,4,0,1,5
Ingham,"City of Lansing, Ward 1, Precinct 8",County Treasurer,,DEM,Alan Fox,537,800,324,1661
Ingham,"City of Lansing, Ward 1, Precinct 8",County Treasurer,,REP,Bruce A. Little,204,141,131,476
Ingham,"City of Lansing, Ward 1, Precinct 8",County Treasurer,,,Write-ins,7,0,1,8
Ingham,"City of Lansing, Ward 1, Precinct 9",County Treasurer,,DEM,Alan Fox,305,325,109,739
Ingham,"City of Lansing, Ward 1, Precinct 9",County Treasurer,,REP,Bruce A. Little,144,62,41,247
Ingham,"City of Lansing, Ward 1, Precinct 9",County Treasurer,,,Write-ins,4,0,3,7
Ingham,"City of Lansing, Ward 1, Precinct 10",County Treasurer,,DEM,Alan Fox,312,364,117,793
Ingham,"City of Lansing, Ward 1, Precinct 10",County Treasurer,,REP,Bruce A. Little,154,81,43,278
Ingham,"City of Lansing, Ward 1, Precinct 10",County Treasurer,,,Write-ins,5,0,0,5
Ingham,"City of Lansing, Ward 2, Precinct 12",County Treasurer,,DEM,Alan Fox,461,721,213,1395
Ingham,"City of Lansing, Ward 2, Precinct 12",County Treasurer,,REP,Bruce A. Little,322,221,144,687
Ingham,"City of Lansing, Ward 2, Precinct 12",County Treasurer,,,Write-ins,8,0,1,9
Ingham,"City of Lansing, Ward 2, Precinct 13",County Treasurer,,DEM,Alan Fox,484,584,164,1232
Ingham,"City of Lansing, Ward 2, Precinct 13",County Treasurer,,REP,Bruce A. Little,265,193,108,566
Ingham,"City of Lansing, Ward 2, Precinct 13",County Treasurer,,,Write-ins,5,0,0,5
Ingham,"City of Lansing, Ward 2, Precinct 14",County Treasurer,,DEM,Alan Fox,164,471,125,760
Ingham,"City of Lansing, Ward 2, Precinct 14",County Treasurer,,REP,Bruce A. Little,122,74,88,284
Ingham,"City of Lansing, Ward 2, Precinct 14",County Treasurer,,,Write-ins,2,0,0,2
Ingham,"City of Lansing, Ward 2, Precinct 15",County Treasurer,,DEM,Alan Fox,194,316,97,607
Ingham,"City of Lansing, Ward 2, Precinct 15",County Treasurer,,REP,Bruce A. Little,156,86,65,307
Ingham,"City of Lansing, Ward 2, Precinct 15",County Treasurer,,,Write-ins,6,0,0,6
Ingham,"City of Lansing, Ward 2, Precinct 16",County Treasurer,,DEM,Alan Fox,410,427,233,1070
Ingham,"City of Lansing, Ward 2, Precinct 16",County Treasurer,,REP,Bruce A. Little,237,69,77,383
Ingham,"City of Lansing, Ward 2, Precinct 16",County Treasurer,,,Write-ins,7,0,0,7
Ingham,"City of Lansing, Ward 2, Precinct 17",County Treasurer,,DEM,Alan Fox,237,576,163,976
Ingham,"City of Lansing, Ward 2, Precinct 17",County Treasurer,,REP,Bruce A. Little,153,119,85,357
Ingham,"City of Lansing, Ward 2, Precinct 17",County Treasurer,,,Write-ins,1,0,1,2
Ingham,"City of Lansing, Ward 2, Precinct 18",County Treasurer,,DEM,Alan Fox,443,899,231,1573
Ingham,"City of Lansing, Ward 2, Precinct 18",County Treasurer,,REP,Bruce A. Little,288,289,160,737
Ingham,"City of Lansing, Ward 2, Precinct 18",County Treasurer,,,Write-ins,4,0,0,4
Ingham,"City of Lansing, Ward 2, Precinct 20",County Treasurer,,DEM,Alan Fox,411,619,206,1236
Ingham,"City of Lansing, Ward 2, Precinct 20",County Treasurer,,REP,Bruce A. Little,289,208,137,634
Ingham,"City of Lansing, Ward 2, Precinct 20",County Treasurer,,,Write-ins,2,0,3,5
Ingham,"City of Lansing, Ward 3, Precinct 23",County Treasurer,,DEM,Alan Fox,196,550,115,861
Ingham,"City of Lansing, Ward 3, Precinct 23",County Treasurer,,REP,Bruce A. Little,102,132,56,290
Ingham,"City of Lansing, Ward 3, Precinct 23",County Treasurer,,,Write-ins,5,0,2,7
Ingham,"City of Lansing, Ward 3, Precinct 24",County Treasurer,,DEM,Alan Fox,283,555,154,992
Ingham,"City of Lansing, Ward 3, Precinct 24",County Treasurer,,REP,Bruce A. Little,151,129,91,371
Ingham,"City of Lansing, Ward 3, Precinct 24",County Treasurer,,,Write-ins,8,0,0,8
Ingham,"City of Lansing, Ward 3, Precinct 25",County Treasurer,,DEM,Alan Fox,293,552,151,996
Ingham,"City of Lansing, Ward 3, Precinct 25",County Treasurer,,REP,Bruce A. Little,158,163,122,443
Ingham,"City of Lansing, Ward 3, Precinct 25",County Treasurer,,,Write-ins,6,0,2,8
Ingham,"City of Lansing, Ward 3, Precinct 26",County Treasurer,,DEM,Alan Fox,246,336,104,686
Ingham,"City of Lansing, Ward 3, Precinct 26",County Treasurer,,REP,Bruce A. Little,113,71,67,251
Ingham,"City of Lansing, Ward 3, Precinct 26",County Treasurer,,,Write-ins,2,0,1,3
Ingham,"City of Lansing, Ward 3, Precinct 27",County Treasurer,,DEM,Alan Fox,363,568,170,1101
Ingham,"City of Lansing, Ward 3, Precinct 27",County Treasurer,,REP,Bruce A. Little,142,94,61,297
Ingham,"City of Lansing, Ward 3, Precinct 27",County Treasurer,,,Write-ins,3,0,1,4
Ingham,"City of Lansing, Ward 3, Precinct 28",County Treasurer,,DEM,Alan Fox,450,628,188,1266
Ingham,"City of Lansing, Ward 3, Precinct 28",County Treasurer,,REP,Bruce A. Little,264,135,100,499
Ingham,"City of Lansing, Ward 3, Precinct 28",County Treasurer,,,Write-ins,4,0,2,6
Ingham,"City of Lansing, Ward 3, Precinct 30",County Treasurer,,DEM,Alan Fox,392,710,165,1267
Ingham,"City of Lansing, Ward 3, Precinct 30",County Treasurer,,REP,Bruce A. Little,226,178,106,510
Ingham,"City of Lansing, Ward 3, Precinct 30",County Treasurer,,,Write-ins,7,0,1,8
Ingham,"City of Lansing, Ward 4, Precinct 32",County Treasurer,,DEM,Alan Fox,487,1085,249,1821
Ingham,"City of Lansing, Ward 4, Precinct 32",County Treasurer,,REP,Bruce A. Little,298,265,144,707
Ingham,"City of Lansing, Ward 4, Precinct 32",County Treasurer,,,Write-ins,9,0,2,11
Ingham,"City of Lansing, Ward 4, Precinct 34",County Treasurer,,DEM,Alan Fox,454,772,246,1472
Ingham,"City of Lansing, Ward 4, Precinct 34",County Treasurer,,REP,Bruce A. Little,268,157,117,542
