county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,LIB,Joseph Solis-Mullen,7,0,1,8
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,UST,Dave Stein,4,1,2,7
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,GRN,Douglas P. Marsh,5,3,2,10
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,NLP,Doug Dern,5,0,1,6
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,DEM,Elissa Slotkin,52,183,80,315
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,REP,Mike Rogers,301,264,482,1047
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,LIB,Joseph Solis-Mullen,10,2,2,14
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,UST,Dave Stein,5,8,6,19
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,GRN,Douglas P. Marsh,2,0,2,4
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,NLP,Doug Dern,0,0,1,1
Allegan,"Dorr Township, Precinct 1 - HOP",U.S. Senate,,,Write-in,1,0,0,1
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,DEM,Elissa Slotkin,104,268,102,474
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,REP,Mike Rogers,448,342,686,1476
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,LIB,Joseph Solis-Mullen,13,0,9,22
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,UST,Dave Stein,9,4,5,18
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,GRN,Douglas P. Marsh,6,3,2,11
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,NLP,Doug Dern,0,1,3,4
Allegan,"Dorr Township, Precinct 2 - WAY",U.S. Senate,,,Write-in,1,0,0,1
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,DEM,Elissa Slotkin,134,189,108,431
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,REP,Mike Rogers,394,208,458,1060
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,LIB,Joseph Solis-Mullen,13,2,5,20
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,UST,Dave Stein,9,6,4,19
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,GRN,Douglas P. Marsh,1,1,3,5
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,NLP,Doug Dern,4,1,0,5
Allegan,"Dorr Township, Precinct 3 - WAY",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,80,193,142,415
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,401,406,585,1392
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,5,6,21
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,UST,Dave Stein,1,4,1,6
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,1,2,10
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Allegan,"Fillmore Township, Precinct 1",U.S. Senate,,,Write-in,0,1,0,1
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,243,423,170,836
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,375,227,268,870
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,5,4,18
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,0,4,6
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,8,1,12
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,3,0,6
Allegan,"Ganges Township, Precinct 1",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,256,783,517,1556
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,674,503,930,2107
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,20,6,15,41
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,UST,Dave Stein,14,11,7,32
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,9,8,4,21
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,3,4,9
Allegan,"Gun Plain Township, Precinct 1",U.S. Senate,,,Write-in,4,0,0,4
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,DEM,Elissa Slotkin,78,261,159,498
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,REP,Mike Rogers,391,468,744,1603
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,LIB,Joseph Solis-Mullen,4,5,7,16
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,UST,Dave Stein,7,3,0,10
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,GRN,Douglas P. Marsh,3,1,5,9
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,NLP,Doug Dern,2,4,1,7
Allegan,"Heath Township, Precinct 1 - HAM",U.S. Senate,,,Write-in,1,0,1,2
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,DEM,Elissa Slotkin,25,57,20,102
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,REP,Mike Rogers,95,75,131,301
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,LIB,Joseph Solis-Mullen,4,0,0,4
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,UST,Dave Stein,2,1,0,3
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,GRN,Douglas P. Marsh,0,1,0,1
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,NLP,Doug Dern,0,3,0,3
Allegan,"Heath Township, Precinct 2 - ALG",U.S. Senate,,,Write-in,1,0,0,1
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,85,173,130,388
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,408,214,545,1167
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,11,7,6,24
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,UST,Dave Stein,10,7,2,19
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,2,0,6
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,2,3,8
Allegan,"Hopkins Township, Precinct 1",U.S. Senate,,,Write-in,1,1,0,2
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,DEM,Elissa Slotkin,144,352,204,700
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,REP,Mike Rogers,207,252,357,816
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,LIB,Joseph Solis-Mullen,7,1,8,16
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,UST,Dave Stein,3,1,0,4
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,GRN,Douglas P. Marsh,4,4,2,10
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Allegan,"Laketown Township, Precinct 1 - HOL",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,DEM,Elissa Slotkin,161,308,188,657
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,REP,Mike Rogers,436,466,494,1396
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,LIB,Joseph Solis-Mullen,2,6,1,9
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,UST,Dave Stein,1,0,3,4
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,GRN,Douglas P. Marsh,3,0,3,6
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,NLP,Doug Dern,1,1,0,2
Allegan,"Laketown Township, Precinct 2 - HAM",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,DEM,Elissa Slotkin,69,162,109,340
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,REP,Mike Rogers,114,118,199,431
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,LIB,Joseph Solis-Mullen,4,2,5,11
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,UST,Dave Stein,2,1,1,4
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,GRN,Douglas P. Marsh,1,2,2,5
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Allegan,"Laketown Township, Precinct 3 - SAU",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"Lee Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,253,159,70,482
Allegan,"Lee Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,414,195,193,802
Allegan,"Lee Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,4,2,16
Allegan,"Lee Township, Precinct 1",U.S. Senate,,UST,Dave Stein,9,8,5,22
Allegan,"Lee Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,1,0,8
Allegan,"Lee Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,7,3,1,11
Allegan,"Lee Township, Precinct 1",U.S. Senate,,,Write-in,3,0,0,3
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,DEM,Elissa Slotkin,112,120,68,300
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,REP,Mike Rogers,293,208,436,937
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,LIB,Joseph Solis-Mullen,10,2,3,15
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,UST,Dave Stein,6,1,4,11
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,GRN,Douglas P. Marsh,2,1,1,4
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,NLP,Doug Dern,1,0,3,4
Allegan,"Leighton Township, Precinct 1 - WAY",U.S. Senate,,,Write-in,1,0,0,1
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,133,217,128,478
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,356,317,525,1198
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,6,6,8,20
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,UST,Dave Stein,4,1,3,8
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,1,1,2,4
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,1,2,4
Allegan,"Leighton Township, Precinct 2",U.S. Senate,,,Write-in,1,0,1,2
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,DEM,Elissa Slotkin,73,176,87,336
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,REP,Mike Rogers,305,255,441,1001
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,LIB,Joseph Solis-Mullen,9,3,4,16
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,UST,Dave Stein,3,5,2,10
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,NLP,Doug Dern,0,1,0,1
Allegan,"Leighton Township, Precinct 3 - WAY",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,148,299,161,608
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,507,404,545,1456
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,5,8,19
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,2,3,10
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,6,1,1,8
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,3,0,7
Allegan,"Manlius Township, Precinct 1",U.S. Senate,,,Write-in,1,0,1,2
Allegan,"Martin Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,121,184,113,418
Allegan,"Martin Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,424,228,451,1103
Allegan,"Martin Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,0,6,13
Allegan,"Martin Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,2,5,11
Allegan,"Martin Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,1,0,2
Allegan,"Martin Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Allegan,"Martin Township, Precinct 1",U.S. Senate,,,Write-in,0,1,1,2
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,104,152,79,335
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,528,213,358,1099
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,1,3,13
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,UST,Dave Stein,13,2,2,17
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,2,2,7
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,0,3
Allegan,"Monterey Township, Precinct 1",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,146,409,185,740
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,273,268,471,1012
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,7,10,25
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,UST,Dave Stein,11,4,5,20
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,2,0,9
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,1,3,8
Allegan,"Otsego Township, Precinct 1",U.S. Senate,,,Write-in,0,2,1,3
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,127,361,172,660
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,309,223,419,951
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,7,5,7,19
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,UST,Dave Stein,4,8,6,18
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,1,3,4,8
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Allegan,"Otsego Township, Precinct 2",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,111,150,67,328
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,661,506,509,1676
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,11,4,8,23
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,3,4,9
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,0,0,4
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,2,0,3
Allegan,"Overisel Township, Precinct 1",U.S. Senate,,,Write-in,2,1,0,3
Allegan,"Salem Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,65,139,64,268
Allegan,"Salem Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,468,282,589,1339
Allegan,"Salem Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,1,1,11
Allegan,"Salem Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,5,2,15
Allegan,"Salem Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,3,1,8
Allegan,"Salem Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,2,4
Allegan,"Salem Township, Precinct 1",U.S. Senate,,,Write-in,2,1,0,3
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,DEM,Elissa Slotkin,73,205,108,386
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,REP,Mike Rogers,408,312,534,1254
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,LIB,Joseph Solis-Mullen,15,6,7,28
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,UST,Dave Stein,8,9,5,22
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,GRN,Douglas P. Marsh,2,2,0,4
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,NLP,Doug Dern,4,1,0,5
Allegan,"Salem Township, Precinct 2 - HOP",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,181,952,388,1521
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,243,455,424,1122
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,5,5,8,18
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,3,1,6
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,4,2,8
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,3,0,5
Allegan,"Saugatuck Township, Precinct 1",U.S. Senate,,,Write-in,1,0,0,1
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,299,0,178,477
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,477,0,433,910
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,18,0,5,23
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,UST,Dave Stein,14,0,5,19
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,9,0,0,9
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Allegan,"Trowbridge Township, Precinct 1",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"Valley Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,315,0,116,431
Allegan,"Valley Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,484,0,383,867
Allegan,"Valley Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,15,0,6,21
Allegan,"Valley Township, Precinct 1",U.S. Senate,,UST,Dave Stein,11,0,5,16
Allegan,"Valley Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,0,3
Allegan,"Valley Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Allegan,"Valley Township, Precinct 1",U.S. Senate,,,Write-in,3,0,0,3
Allegan,"Watson Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,227,0,110,337
Allegan,"Watson Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,492,0,388,880
Allegan,"Watson Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,0,6,16
Allegan,"Watson Township, Precinct 1",U.S. Senate,,UST,Dave Stein,6,0,6,12
Allegan,"Watson Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,1,4
Allegan,"Watson Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,0,0,3
Allegan,"Watson Township, Precinct 1",U.S. Senate,,,Write-in,1,0,1,2
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,135,312,204,651
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,444,363,673,1480
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,5,8,21
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,4,5,17
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,1,4,8
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,1,3,4
Allegan,"Wayland Township, Precinct 1",U.S. Senate,,,Write-in,0,0,1,1
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,DEM,Elissa Slotkin,186,308,50,544
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,REP,Mike Rogers,338,181,94,613
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,LIB,Joseph Solis-Mullen,6,2,3,11
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,UST,Dave Stein,5,1,0,6
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,GRN,Douglas P. Marsh,4,2,0,6
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,NLP,Doug Dern,1,3,0,4
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,DEM,Elissa Slotkin,383,364,99,846
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,REP,Mike Rogers,484,303,162,949
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,LIB,Joseph Solis-Mullen,22,2,6,30
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,UST,Dave Stein,13,4,0,17
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,GRN,Douglas P. Marsh,4,2,0,6
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,NLP,Doug Dern,7,3,1,11
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,DEM,Elissa Slotkin,162,296,67,525
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,REP,Mike Rogers,240,236,115,591
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,LIB,Joseph Solis-Mullen,5,4,1,10
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,UST,Dave Stein,3,3,0,6
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,NLP,Doug Dern,2,2,0,4
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. House,4,DEM,Jessica Swartz,673,0,329,1002
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. House,4,REP,Bill Huizenga,805,0,459,1264
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. House,4,UST,Curtis Clark,52,0,20,72
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. House,4,,Write-in,6,0,0,6
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. House,4,DEM,Jessica Swartz,102,403,205,710
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. House,4,REP,Bill Huizenga,90,111,129,330
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. House,4,UST,Curtis Clark,2,2,2,6
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. House,4,,Write-in,0,0,0,0
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. House,4,DEM,Jessica Swartz,187,0,76,263
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. House,4,REP,Bill Huizenga,186,0,115,301
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. House,4,UST,Curtis Clark,14,0,7,21
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. House,4,,Write-in,2,0,0,2
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. House,4,DEM,Jessica Swartz,156,472,184,812
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. House,4,REP,Bill Huizenga,387,332,453,1172
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. House,4,UST,Curtis Clark,29,15,11,55
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. House,4,,Write-in,1,3,1,5
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. House,4,DEM,Jessica Swartz,191,451,226,868
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. House,4,REP,Bill Huizenga,367,254,416,1037
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. House,4,UST,Curtis Clark,14,10,11,35
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. House,4,,Write-in,0,0,0,0
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. House,4,DEM,Jessica Swartz,321,0,84,405
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. House,4,REP,Bill Huizenga,199,0,58,257
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. House,4,UST,Curtis Clark,1,0,1,2
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. House,4,,Write-in,0,0,0,0
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. House,4,DEM,Jessica Swartz,156,160,80,396
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. House,4,REP,Bill Huizenga,323,146,214,683
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. House,4,UST,Curtis Clark,5,3,6,14
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. House,4,,Write-in,1,3,0,4
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. House,4,DEM,Jessica Swartz,148,145,128,421
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. House,4,REP,Bill Huizenga,304,145,307,756
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. House,4,UST,Curtis Clark,14,7,4,25
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. House,4,,Write-in,3,0,0,3
Allegan,"Allegan Township, Precinct 1",U.S. House,4,DEM,Jessica Swartz,158,499,290,947
Allegan,"Allegan Township, Precinct 1",U.S. House,4,REP,Bill Huizenga,537,395,815,1747
Allegan,"Allegan Township, Precinct 1",U.S. House,4,UST,Curtis Clark,22,10,22,54
Allegan,"Allegan Township, Precinct 1",U.S. House,4,,Write-in,2,1,0,3
Allegan,"Casco Township, Precinct 1",U.S. House,4,DEM,Jessica Swartz,153,397,187,737
Allegan,"Casco Township, Precinct 1",U.S. House,4,REP,Bill Huizenga,286,330,451,1067
