county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Manistee,"Marilla Township, Precinct 1",County Sheriff,,,Write-ins,3,0,3,6
Manistee,"Norman Township, Precinct 1",County Sheriff,,,Write-ins,11,0,2,13
Manistee,"Onekama Township, Precinct 1",County Sheriff,,,Write-ins,2,6,2,10
Manistee,"Pleasanton Township, Precinct 1",County Sheriff,,,Write-ins,3,0,1,4
Manistee,"Springdale Township, Precinct 1",County Sheriff,,,Write-ins,8,0,0,8
Manistee,"Stronach Township, Precinct 1",County Sheriff,,,Write-ins,13,0,2,15
Manistee,"City of Manistee, Precinct 1",County Clerk,,REP,Shelli Johnson,365,503,251,1119
Manistee,"City of Manistee, Precinct 2",County Clerk,,REP,Shelli Johnson,485,418,274,1177
Manistee,"Arcadia Township, Precinct 1",County Clerk,,REP,Shelli Johnson,308,0,34,342
Manistee,"Bear Lake Township, Precinct 1",County Clerk,,REP,Shelli Johnson,684,0,148,832
Manistee,"Brown Township, Precinct 1",County Clerk,,REP,Shelli Johnson,282,0,78,360
Manistee,"Cleon Township, Precinct 1",County Clerk,,REP,Shelli Johnson,386,0,128,514
Manistee,"Dickson Township, Precinct 1",County Clerk,,REP,Shelli Johnson,365,0,101,466
Manistee,"Charter Township of Filer, Precinct 1",County Clerk,,REP,Shelli Johnson,438,422,301,1161
Manistee,"Manistee Township, Precinct 1",County Clerk,,REP,Shelli Johnson,401,539,409,1349
Manistee,"Maple Grove Township, Precinct 1",County Clerk,,REP,Shelli Johnson,367,0,207,574
Manistee,"Marilla Township, Precinct 1",County Clerk,,REP,Shelli Johnson,146,0,42,188
Manistee,"Norman Township, Precinct 1",County Clerk,,REP,Shelli Johnson,659,0,108,767
Manistee,"Onekama Township, Precinct 1",County Clerk,,REP,Shelli Johnson,328,329,143,800
Manistee,"Pleasanton Township, Precinct 1",County Clerk,,REP,Shelli Johnson,342,0,82,424
Manistee,"Springdale Township, Precinct 1",County Clerk,,REP,Shelli Johnson,329,0,73,402
Manistee,"Stronach Township, Precinct 1",County Clerk,,REP,Shelli Johnson,317,0,81,398
Manistee,"City of Manistee, Precinct 1",County Clerk,,,Write-ins,14,9,5,28
Manistee,"City of Manistee, Precinct 2",County Clerk,,,Write-ins,16,13,6,35
Manistee,"Arcadia Township, Precinct 1",County Clerk,,,Write-ins,2,0,1,3
Manistee,"Bear Lake Township, Precinct 1",County Clerk,,,Write-ins,7,0,0,7
Manistee,"Brown Township, Precinct 1",County Clerk,,,Write-ins,1,0,1,2
Manistee,"Cleon Township, Precinct 1",County Clerk,,,Write-ins,6,0,2,8
Manistee,"Dickson Township, Precinct 1",County Clerk,,,Write-ins,7,0,1,8
Manistee,"Charter Township of Filer, Precinct 1",County Clerk,,,Write-ins,9,2,3,14
Manistee,"Manistee Township, Precinct 1",County Clerk,,,Write-ins,12,6,9,27
Manistee,"Maple Grove Township, Precinct 1",County Clerk,,,Write-ins,12,0,2,14
Manistee,"Marilla Township, Precinct 1",County Clerk,,,Write-ins,2,0,3,5
Manistee,"Norman Township, Precinct 1",County Clerk,,,Write-ins,8,0,1,9
Manistee,"Onekama Township, Precinct 1",County Clerk,,,Write-ins,1,7,3,11
Manistee,"Pleasanton Township, Precinct 1",County Clerk,,,Write-ins,2,0,0,2
Manistee,"Springdale Township, Precinct 1",County Clerk,,,Write-ins,5,0,0,5
Manistee,"Stronach Township, Precinct 1",County Clerk,,,Write-ins,12,0,2,14
Manistee,"City of Manistee, Precinct 1",County Treasurer,,REP,Rachel Nelson,362,498,250,1110
Manistee,"City of Manistee, Precinct 2",County Treasurer,,REP,Rachel Nelson,475,419,276,1170
Manistee,"Arcadia Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,307,0,31,338
Manistee,"Bear Lake Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,683,0,149,832
Manistee,"Brown Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,274,0,80,354
Manistee,"Cleon Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,386,0,126,512
Manistee,"Dickson Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,365,0,101,466
Manistee,"Charter Township of Filer, Precinct 1",County Treasurer,,REP,Rachel Nelson,436,421,299,1156
Manistee,"Manistee Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,400,547,409,1356
Manistee,"Maple Grove Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,365,0,208,573
Manistee,"Marilla Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,149,0,42,191
Manistee,"Norman Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,659,0,107,766
Manistee,"Onekama Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,316,321,136,773
Manistee,"Pleasanton Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,342,0,84,426
Manistee,"Springdale Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,327,0,73,400
Manistee,"Stronach Township, Precinct 1",County Treasurer,,REP,Rachel Nelson,319,0,81,400
Manistee,"City of Manistee, Precinct 1",County Treasurer,,,Write-ins,17,8,5,30
Manistee,"City of Manistee, Precinct 2",County Treasurer,,,Write-ins,16,14,6,36
Manistee,"Arcadia Township, Precinct 1",County Treasurer,,,Write-ins,2,0,1,3
Manistee,"Bear Lake Township, Precinct 1",County Treasurer,,,Write-ins,7,0,0,7
Manistee,"Brown Township, Precinct 1",County Treasurer,,,Write-ins,1,0,0,1
Manistee,"Cleon Township, Precinct 1",County Treasurer,,,Write-ins,6,0,2,8
Manistee,"Dickson Township, Precinct 1",County Treasurer,,,Write-ins,5,0,1,6
Manistee,"Charter Township of Filer, Precinct 1",County Treasurer,,,Write-ins,9,3,2,14
Manistee,"Manistee Township, Precinct 1",County Treasurer,,,Write-ins,10,4,6,20
Manistee,"Maple Grove Township, Precinct 1",County Treasurer,,,Write-ins,10,0,1,11
Manistee,"Marilla Township, Precinct 1",County Treasurer,,,Write-ins,3,0,3,6
Manistee,"Norman Township, Precinct 1",County Treasurer,,,Write-ins,10,0,1,11
Manistee,"Onekama Township, Precinct 1",County Treasurer,,,Write-ins,1,7,2,10
Manistee,"Pleasanton Township, Precinct 1",County Treasurer,,,Write-ins,2,0,0,2
Manistee,"Springdale Township, Precinct 1",County Treasurer,,,Write-ins,9,0,0,9
Manistee,"Stronach Township, Precinct 1",County Treasurer,,,Write-ins,12,0,2,14
Manistee,"City of Manistee, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,218,622,166,1006
Manistee,"City of Manistee, Precinct 2",County Register of Deeds,,DEM,Jennifer L. Kirchinger,241,489,181,911
Manistee,"Arcadia Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,246,0,23,269
Manistee,"Bear Lake Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,347,0,58,405
Manistee,"Brown Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,147,0,32,179
Manistee,"Cleon Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,146,0,29,175
Manistee,"Dickson Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,173,0,32,205
Manistee,"Charter Township of Filer, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,217,439,129,785
Manistee,"Manistee Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,177,572,208,957
Manistee,"Maple Grove Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,203,0,69,272
Manistee,"Marilla Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,66,0,5,71
Manistee,"Norman Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,256,0,38,294
Manistee,"Onekama Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,290,164,67,521
Manistee,"Pleasanton Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,190,0,15,205
Manistee,"Springdale Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,165,0,16,181
Manistee,"Stronach Township, Precinct 1",County Register of Deeds,,DEM,Jennifer L. Kirchinger,202,0,31,233
Manistee,"City of Manistee, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,260,282,173,715
Manistee,"City of Manistee, Precinct 2",County Register of Deeds,,REP,Kevin S. Mallison,342,196,189,727
Manistee,"Arcadia Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,225,0,25,250
Manistee,"Bear Lake Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,536,0,121,657
Manistee,"Brown Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,216,0,64,280
Manistee,"Cleon Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,321,0,123,444
Manistee,"Dickson Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,292,0,87,379
Manistee,"Charter Township of Filer, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,328,215,230,773
Manistee,"Manistee Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,294,321,308,923
Manistee,"Maple Grove Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,286,0,176,462
Manistee,"Marilla Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,121,0,42,163
Manistee,"Norman Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,562,0,96,658
Manistee,"Onekama Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,211,238,112,561
Manistee,"Pleasanton Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,260,0,81,341
Manistee,"Springdale Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,282,0,68,350
Manistee,"Stronach Township, Precinct 1",County Register of Deeds,,REP,Kevin S. Mallison,236,0,67,303
Manistee,"City of Manistee, Precinct 1",County Register of Deeds,,,Write-ins,2,2,1,5
Manistee,"City of Manistee, Precinct 2",County Register of Deeds,,,Write-ins,4,1,1,6
Manistee,"Arcadia Township, Precinct 1",County Register of Deeds,,,Write-ins,0,0,1,1
Manistee,"Bear Lake Township, Precinct 1",County Register of Deeds,,,Write-ins,5,0,0,5
Manistee,"Brown Township, Precinct 1",County Register of Deeds,,,Write-ins,0,0,0,0
Manistee,"Cleon Township, Precinct 1",County Register of Deeds,,,Write-ins,4,0,2,6
Manistee,"Dickson Township, Precinct 1",County Register of Deeds,,,Write-ins,0,0,2,2
Manistee,"Charter Township of Filer, Precinct 1",County Register of Deeds,,,Write-ins,1,0,1,2
Manistee,"Manistee Township, Precinct 1",County Register of Deeds,,,Write-ins,1,2,5,8
Manistee,"Maple Grove Township, Precinct 1",County Register of Deeds,,,Write-ins,3,0,0,3
Manistee,"Marilla Township, Precinct 1",County Register of Deeds,,,Write-ins,0,0,0,0
Manistee,"Norman Township, Precinct 1",County Register of Deeds,,,Write-ins,5,0,0,5
Manistee,"Onekama Township, Precinct 1",County Register of Deeds,,,Write-ins,0,3,0,3
Manistee,"Pleasanton Township, Precinct 1",County Register of Deeds,,,Write-ins,1,0,0,1
Manistee,"Springdale Township, Precinct 1",County Register of Deeds,,,Write-ins,1,0,0,1
Manistee,"Stronach Township, Precinct 1",County Register of Deeds,,,Write-ins,0,0,0,0
Manistee,"City of Manistee, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,356,488,252,1096
Manistee,"City of Manistee, Precinct 2",County Drain Commissioner,,REP,Gary R. Schwaiger,470,421,273,1164
Manistee,"Arcadia Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,303,0,32,335
Manistee,"Bear Lake Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,684,0,151,835
Manistee,"Brown Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,274,0,79,353
Manistee,"Cleon Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,383,0,127,510
Manistee,"Dickson Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,364,0,100,464
Manistee,"Charter Township of Filer, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,441,428,294,1163
Manistee,"Manistee Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,404,543,408,1355
Manistee,"Maple Grove Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,360,0,205,565
Manistee,"Marilla Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,149,0,43,192
Manistee,"Norman Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,651,0,107,758
Manistee,"Onekama Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,316,327,140,783
Manistee,"Pleasanton Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,337,0,83,420
Manistee,"Springdale Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,326,0,73,399
Manistee,"Stronach Township, Precinct 1",County Drain Commissioner,,REP,Gary R. Schwaiger,317,0,79,396
Manistee,"City of Manistee, Precinct 1",County Drain Commissioner,,,Write-ins,19,9,5,33
Manistee,"City of Manistee, Precinct 2",County Drain Commissioner,,,Write-ins,19,10,8,37
Manistee,"Arcadia Township, Precinct 1",County Drain Commissioner,,,Write-ins,2,0,0,2
Manistee,"Bear Lake Township, Precinct 1",County Drain Commissioner,,,Write-ins,10,0,0,10
Manistee,"Brown Township, Precinct 1",County Drain Commissioner,,,Write-ins,1,0,0,1
Manistee,"Cleon Township, Precinct 1",County Drain Commissioner,,,Write-ins,6,0,2,8
Manistee,"Dickson Township, Precinct 1",County Drain Commissioner,,,Write-ins,3,0,1,4
Manistee,"Charter Township of Filer, Precinct 1",County Drain Commissioner,,,Write-ins,8,3,2,13
Manistee,"Manistee Township, Precinct 1",County Drain Commissioner,,,Write-ins,9,5,6,20
Manistee,"Maple Grove Township, Precinct 1",County Drain Commissioner,,,Write-ins,12,0,2,14
Manistee,"Marilla Township, Precinct 1",County Drain Commissioner,,,Write-ins,3,0,2,5
Manistee,"Norman Township, Precinct 1",County Drain Commissioner,,,Write-ins,11,0,1,12
Manistee,"Onekama Township, Precinct 1",County Drain Commissioner,,,Write-ins,2,7,1,10
Manistee,"Pleasanton Township, Precinct 1",County Drain Commissioner,,,Write-ins,3,0,0,3
Manistee,"Springdale Township, Precinct 1",County Drain Commissioner,,,Write-ins,8,0,0,8
Manistee,"Stronach Township, Precinct 1",County Drain Commissioner,,,Write-ins,10,0,2,12
