county,office,district,party,first,last,votes
HOUGHTON,President,,DEM,Hillary,Clinton,1109
HOUGHTON,President,,REP,Donald,Trump,1375
HOUGHTON,President,,REP,Rick,Santorum,6
HOUGHTON,President,,REP,Marco,Rubio,439
HOUGHTON,President,,REP,,Uncommitted,32
HOUGHTON,President,,REP,Rand,Paul,17
HOUGHTON,President,,REP,Jeb,Bush,24
HOUGHTON,President,,REP,George,Pataki,3
HOUGHTON,President,,REP,John,Kasich,926
HOUGHTON,President,,REP,Mike,Huckabee,7
HOUGHTON,President,,REP,Lindsey,Graham,3
HOUGHTON,President,,REP,Carly,Fiorina,9
HOUGHTON,President,,REP,Ted,Cruz,1497
HOUGHTON,President,,REP,Chris,Christie,5
HOUGHTON,President,,REP,Ben,Carson,71
HOUGHTON,President,,DEM,,Uncommitted,35
HOUGHTON,President,,DEM,Roque,De La Fuente,1
HOUGHTON,President,,DEM,Bernie,Sanders,2039
HOUGHTON,President,,DEM,Martin,O'Malley,4
HOUGHTON,President,,DEM,Hillary,Clinton,1109
HOUGHTON,President,,REP,,Uncommitted,32
HOUGHTON,President,,REP,Donald,Trump,1375
HOUGHTON,President,,REP,Jeb,Bush,24
HOUGHTON,President,,REP,Rick,Santorum,6
HOUGHTON,President,,REP,Marco,Rubio,439
HOUGHTON,President,,REP,Rand,Paul,17
HOUGHTON,President,,REP,George,Pataki,3
HOUGHTON,President,,REP,John,Kasich,926
HOUGHTON,President,,REP,Mike,Huckabee,7
HOUGHTON,President,,REP,Lindsey,Graham,3
HOUGHTON,President,,REP,Carly,Fiorina,9
HOUGHTON,President,,REP,Ted,Cruz,1497
HOUGHTON,President,,REP,Chris,Christie,5
HOUGHTON,President,,REP,Ben,Carson,71
HURON,President,,DEM,,Uncommitted,36
HURON,President,,DEM,Roque,De La Fuente,4
HURON,President,,DEM,Bernie,Sanders,1184
HURON,President,,DEM,Martin,O'Malley,9
HURON,President,,DEM,Hillary,Clinton,1050
HURON,President,,REP,Donald,Trump,2346
HURON,President,,REP,Rick,Santorum,8
HURON,President,,REP,Marco,Rubio,515
HURON,President,,REP,Rand,Paul,14
HURON,President,,REP,,Uncommitted,96
HURON,President,,REP,George,Pataki,6
HURON,President,,REP,Jeb,Bush,45
HURON,President,,REP,John,Kasich,1056
HURON,President,,REP,Mike,Huckabee,19
HURON,President,,REP,Lindsey,Graham,1
HURON,President,,REP,Carly,Fiorina,10
HURON,President,,REP,Ted,Cruz,1250
HURON,President,,REP,Chris,Christie,20
HURON,President,,REP,Ben,Carson,64
HURON,President,,REP,Rand,Paul,14
HURON,President,,REP,George,Pataki,6
HURON,President,,REP,John,Kasich,1056
HURON,President,,REP,,Uncommitted,96
HURON,President,,DEM,,Uncommitted,36
HURON,President,,REP,Jeb,Bush,45
HURON,President,,REP,Ben,Carson,64
HURON,President,,REP,Chris,Christie,20
HURON,President,,DEM,Roque,De La Fuente,4
HURON,President,,DEM,Bernie,Sanders,1184
HURON,President,,DEM,Martin,O'Malley,9
HURON,President,,DEM,Hillary,Clinton,1050
HURON,President,,REP,Donald,Trump,2346
HURON,President,,REP,Rick,Santorum,8
HURON,President,,REP,Marco,Rubio,515
HURON,President,,REP,Mike,Huckabee,19
HURON,President,,REP,Lindsey,Graham,1
HURON,President,,REP,Ted,Cruz,1250
HURON,President,,REP,Carly,Fiorina,10
INGHAM,President,,DEM,,Uncommitted,562
INGHAM,President,,DEM,Roque,De La Fuente,35
INGHAM,President,,DEM,Bernie,Sanders,22580
INGHAM,President,,DEM,Martin,O'Malley,60
INGHAM,President,,DEM,Hillary,Clinton,17884
INGHAM,President,,REP,Donald,Trump,7980
INGHAM,President,,REP,Rick,Santorum,36
INGHAM,President,,REP,Marco,Rubio,3024
INGHAM,President,,REP,,Uncommitted,477
INGHAM,President,,REP,Rand,Paul,110
INGHAM,President,,REP,Jeb,Bush,360
INGHAM,President,,REP,George,Pataki,20
INGHAM,President,,REP,John,Kasich,7649
INGHAM,President,,REP,Mike,Huckabee,66
INGHAM,President,,REP,Lindsey,Graham,18
INGHAM,President,,REP,Carly,Fiorina,40
INGHAM,President,,REP,Ted,Cruz,6968
INGHAM,President,,REP,Chris,Christie,94
INGHAM,President,,REP,Ben,Carson,482
INGHAM,President,,DEM,Hillary,Clinton,17884
INGHAM,President,,REP,Donald,Trump,7980
INGHAM,President,,REP,Jeb,Bush,360
INGHAM,President,,REP,Mike,Huckabee,66
INGHAM,President,,REP,Ben,Carson,482
INGHAM,President,,REP,Chris,Christie,94
INGHAM,President,,REP,Rick,Santorum,36
INGHAM,President,,REP,Marco,Rubio,3024
INGHAM,President,,REP,Rand,Paul,110
INGHAM,President,,REP,George,Pataki,20
INGHAM,President,,REP,John,Kasich,7649
INGHAM,President,,REP,,Uncommitted,477
INGHAM,President,,DEM,Bernie,Sanders,22580
INGHAM,President,,DEM,,Uncommitted,562
INGHAM,President,,REP,Ted,Cruz,6968
INGHAM,President,,REP,Carly,Fiorina,40
INGHAM,President,,REP,Lindsey,Graham,18
INGHAM,President,,DEM,Martin,O'Malley,60
INGHAM,President,,DEM,Roque,De La Fuente,35
IONIA,President,,DEM,,Uncommitted,62
IONIA,President,,DEM,Roque,De La Fuente,6
IONIA,President,,DEM,Bernie,Sanders,2812
IONIA,President,,DEM,Martin,O'Malley,15
IONIA,President,,DEM,Hillary,Clinton,1491
IONIA,President,,REP,Donald,Trump,2676
IONIA,President,,REP,Rick,Santorum,7
IONIA,President,,REP,Marco,Rubio,685
IONIA,President,,REP,,Uncommitted,119
IONIA,President,,REP,Rand,Paul,27
IONIA,President,,REP,Jeb,Bush,78
IONIA,President,,REP,George,Pataki,0
IONIA,President,,REP,John,Kasich,1783
IONIA,President,,REP,Mike,Huckabee,22
IONIA,President,,REP,Lindsey,Graham,3
IONIA,President,,REP,Carly,Fiorina,7
IONIA,President,,REP,Ted,Cruz,2630
IONIA,President,,REP,Chris,Christie,17
IONIA,President,,REP,Ben,Carson,142
IONIA,President,,REP,Ben,Carson,142
IONIA,President,,REP,Chris,Christie,17
IONIA,President,,REP,Ted,Cruz,2630
IONIA,President,,REP,Carly,Fiorina,7
IONIA,President,,REP,Lindsey,Graham,3
IONIA,President,,REP,Mike,Huckabee,22
IONIA,President,,REP,John,Kasich,1783
IONIA,President,,REP,George,Pataki,0
IONIA,President,,REP,Rand,Paul,27
IONIA,President,,REP,Marco,Rubio,685
IONIA,President,,REP,Rick,Santorum,7
IONIA,President,,REP,Donald,Trump,2676
IONIA,President,,DEM,Hillary,Clinton,1491
IONIA,President,,DEM,Martin,O'Malley,15
IONIA,President,,DEM,Bernie,Sanders,2812
IONIA,President,,DEM,Roque,De La Fuente,6
IONIA,President,,DEM,,Uncommitted,62
IONIA,President,,REP,Jeb,Bush,78
IONIA,President,,REP,,Uncommitted,119
IOSCO,President,,DEM,,Uncommitted,54
IOSCO,President,,DEM,Roque,De La Fuente,1
IOSCO,President,,DEM,Bernie,Sanders,1202
IOSCO,President,,DEM,Martin,O'Malley,3
IOSCO,President,,DEM,Hillary,Clinton,1077
IOSCO,President,,REP,Donald,Trump,1973
IOSCO,President,,REP,Rick,Santorum,6
IOSCO,President,,REP,Marco,Rubio,326
IOSCO,President,,REP,,Uncommitted,69
IOSCO,President,,REP,Rand,Paul,10
IOSCO,President,,REP,Jeb,Bush,27
IOSCO,President,,REP,George,Pataki,3
IOSCO,President,,REP,John,Kasich,608
IOSCO,President,,REP,Mike,Huckabee,9
IOSCO,President,,REP,Lindsey,Graham,1
IOSCO,President,,REP,Carly,Fiorina,1
IOSCO,President,,REP,Ted,Cruz,676
IOSCO,President,,REP,Chris,Christie,9
IOSCO,President,,REP,Ben,Carson,57
IOSCO,President,,DEM,,Uncommitted,54
IOSCO,President,,DEM,Bernie,Sanders,1202
IOSCO,President,,DEM,Martin,O'Malley,3
IOSCO,President,,REP,Marco,Rubio,326
IOSCO,President,,REP,Rick,Santorum,6
IOSCO,President,,REP,Rand,Paul,10
IOSCO,President,,REP,Donald,Trump,1973
IOSCO,President,,DEM,Hillary,Clinton,1077
IOSCO,President,,DEM,Roque,De La Fuente,1
IOSCO,President,,REP,Ted,Cruz,676
IOSCO,President,,REP,George,Pataki,3
IOSCO,President,,REP,Carly,Fiorina,1
IOSCO,President,,REP,Lindsey,Graham,1
IOSCO,President,,REP,Mike,Huckabee,9
IOSCO,President,,REP,Chris,Christie,9
IOSCO,President,,REP,Ben,Carson,57
IOSCO,President,,REP,Jeb,Bush,27
IOSCO,President,,REP,,Uncommitted,69
IOSCO,President,,REP,John,Kasich,608
IRON,President,,REP,,Uncommitted,10
IRON,President,,REP,Jeb,Bush,12
IRON,President,,DEM,,Uncommitted,18
IRON,President,,DEM,Roque,De La Fuente,0
IRON,President,,DEM,Bernie,Sanders,546
IRON,President,,DEM,Martin,O'Malley,0
IRON,President,,DEM,Hillary,Clinton,527
IRON,President,,REP,Donald,Trump,868
IRON,President,,REP,Rick,Santorum,3
IRON,President,,REP,Marco,Rubio,103
IRON,President,,REP,Rand,Paul,6
IRON,President,,REP,George,Pataki,1
IRON,President,,REP,John,Kasich,333
IRON,President,,REP,Mike,Huckabee,6
IRON,President,,REP,Lindsey,Graham,0
IRON,President,,REP,Carly,Fiorina,3
IRON,President,,REP,Ted,Cruz,462
IRON,President,,REP,Chris,Christie,0
IRON,President,,REP,Ben,Carson,28
IRON,President,,DEM,,Uncommitted,18
IRON,President,,DEM,Roque,De La Fuente,0
IRON,President,,DEM,Bernie,Sanders,546
IRON,President,,DEM,Martin,O'Malley,0
IRON,President,,DEM,Hillary,Clinton,527
IRON,President,,REP,Donald,Trump,868
IRON,President,,REP,Rick,Santorum,3
IRON,President,,REP,Marco,Rubio,103
IRON,President,,REP,Rand,Paul,6
IRON,President,,REP,George,Pataki,1
IRON,President,,REP,John,Kasich,333
IRON,President,,REP,Mike,Huckabee,6
IRON,President,,REP,Lindsey,Graham,0
IRON,President,,REP,Carly,Fiorina,3
IRON,President,,REP,Ted,Cruz,462
IRON,President,,REP,Chris,Christie,0
IRON,President,,REP,Ben,Carson,28
IRON,President,,REP,,Uncommitted,10
IRON,President,,REP,Jeb,Bush,12
ISABELLA,President,,DEM,,Uncommitted,55
ISABELLA,President,,DEM,Roque,De La Fuente,3
ISABELLA,President,,DEM,Bernie,Sanders,4024
ISABELLA,President,,DEM,Martin,O'Malley,9
ISABELLA,President,,DEM,Hillary,Clinton,2032
ISABELLA,President,,REP,Donald,Trump,2180
ISABELLA,President,,REP,Rick,Santorum,11
ISABELLA,President,,REP,Marco,Rubio,704
ISABELLA,President,,REP,Rand,Paul,17
ISABELLA,President,,REP,George,Pataki,7
ISABELLA,President,,REP,John,Kasich,1330
ISABELLA,President,,REP,Mike,Huckabee,11
ISABELLA,President,,REP,Lindsey,Graham,5
ISABELLA,President,,REP,Carly,Fiorina,5
ISABELLA,President,,REP,Ted,Cruz,1685
ISABELLA,President,,REP,Chris,Christie,17
ISABELLA,President,,REP,Ben,Carson,102
ISABELLA,President,,REP,,Uncommitted,74
ISABELLA,President,,REP,Jeb,Bush,35
ISABELLA,President,,REP,,Uncommitted,74
ISABELLA,President,,DEM,,Uncommitted,55
ISABELLA,President,,DEM,Roque,De La Fuente,3
ISABELLA,President,,DEM,Bernie,Sanders,4024
ISABELLA,President,,DEM,Martin,O'Malley,9
ISABELLA,President,,DEM,Hillary,Clinton,2032
ISABELLA,President,,REP,Donald,Trump,2180
ISABELLA,President,,REP,Rick,Santorum,11
ISABELLA,President,,REP,Jeb,Bush,35
ISABELLA,President,,REP,Marco,Rubio,704
ISABELLA,President,,REP,Ben,Carson,102
ISABELLA,President,,REP,Rand,Paul,17
ISABELLA,President,,REP,George,Pataki,7
ISABELLA,President,,REP,John,Kasich,1330
ISABELLA,President,,REP,Mike,Huckabee,11
ISABELLA,President,,REP,Lindsey,Graham,5
ISABELLA,President,,REP,Carly,Fiorina,5
ISABELLA,President,,REP,Ted,Cruz,1685
ISABELLA,President,,REP,Chris,Christie,17
JACKSON,President,,DEM,,Uncommitted,230
JACKSON,President,,DEM,Roque,De La Fuente,13
JACKSON,President,,DEM,Bernie,Sanders,6804
JACKSON,President,,DEM,Martin,O'Malley,43
JACKSON,President,,DEM,Hillary,Clinton,5288
JACKSON,President,,REP,Donald,Trump,8113
JACKSON,President,,REP,Rick,Santorum,20
JACKSON,President,,REP,Marco,Rubio,1929
JACKSON,President,,REP,,Uncommitted,314
JACKSON,President,,REP,Rand,Paul,60
JACKSON,President,,REP,Jeb,Bush,159
JACKSON,President,,REP,George,Pataki,11
JACKSON,President,,REP,John,Kasich,4380
JACKSON,President,,REP,Mike,Huckabee,36
JACKSON,President,,REP,Lindsey,Graham,7
JACKSON,President,,REP,Carly,Fiorina,13
JACKSON,President,,REP,Ted,Cruz,5199
JACKSON,President,,REP,Chris,Christie,50
JACKSON,President,,REP,Ben,Carson,420
JACKSON,President,,REP,Mike,Huckabee,36
JACKSON,President,,REP,Lindsey,Graham,7
JACKSON,President,,REP,Carly,Fiorina,13
JACKSON,President,,REP,Ted,Cruz,5199
JACKSON,President,,REP,John,Kasich,4380
JACKSON,President,,REP,George,Pataki,11
JACKSON,President,,REP,Rand,Paul,60
JACKSON,President,,REP,Marco,Rubio,1929
JACKSON,President,,REP,Donald,Trump,8113
JACKSON,President,,DEM,Hillary,Clinton,5288
JACKSON,President,,DEM,Martin,O'Malley,43
JACKSON,President,,DEM,Bernie,Sanders,6804
JACKSON,President,,DEM,Roque,De La Fuente,13
JACKSON,President,,REP,Chris,Christie,50
JACKSON,President,,DEM,,Uncommitted,230
JACKSON,President,,REP,,Uncommitted,314
JACKSON,President,,REP,Ben,Carson,420
JACKSON,President,,REP,Jeb,Bush,159
JACKSON,President,,REP,Rick,Santorum,20
KALAMAZOO,President,,DEM,,Uncommitted,408
KALAMAZOO,President,,DEM,Roque,De La Fuente,23
KALAMAZOO,President,,DEM,Bernie,Sanders,20162
KALAMAZOO,President,,DEM,Martin,O'Malley,52
KALAMAZOO,President,,DEM,Hillary,Clinton,12611
KALAMAZOO,President,,REP,Donald,Trump,8655
KALAMAZOO,President,,REP,Rick,Santorum,39
KALAMAZOO,President,,REP,Marco,Rubio,3795
KALAMAZOO,President,,REP,Rand,Paul,83
KALAMAZOO,President,,REP,George,Pataki,18
KALAMAZOO,President,,REP,John,Kasich,9105
KALAMAZOO,President,,REP,Mike,Huckabee,78
KALAMAZOO,President,,REP,Lindsey,Graham,10
KALAMAZOO,President,,REP,Carly,Fiorina,45
KALAMAZOO,President,,REP,Ted,Cruz,8878
KALAMAZOO,President,,REP,Chris,Christie,100
KALAMAZOO,President,,REP,Ben,Carson,625
KALAMAZOO,President,,REP,,Uncommitted,644
KALAMAZOO,President,,REP,Jeb,Bush,330
KALAMAZOO,President,,DEM,Bernie,Sanders,20162
KALAMAZOO,President,,DEM,Roque,De La Fuente,23
KALAMAZOO,President,,DEM,,Uncommitted,408
KALAMAZOO,President,,DEM,Hillary,Clinton,12611
KALAMAZOO,President,,REP,Donald,Trump,8655
KALAMAZOO,President,,REP,Rick,Santorum,39
KALAMAZOO,President,,REP,Marco,Rubio,3795
KALAMAZOO,President,,REP,Rand,Paul,83
KALAMAZOO,President,,DEM,Martin,O'Malley,52
KALAMAZOO,President,,REP,George,Pataki,18
KALAMAZOO,President,,REP,Jeb,Bush,330
KALAMAZOO,President,,REP,John,Kasich,9105
KALAMAZOO,President,,REP,Mike,Huckabee,78
KALAMAZOO,President,,REP,Lindsey,Graham,10
KALAMAZOO,President,,REP,Carly,Fiorina,45
KALAMAZOO,President,,REP,Ted,Cruz,8878
KALAMAZOO,President,,REP,Chris,Christie,100
KALAMAZOO,President,,REP,,Uncommitted,644
KALAMAZOO,President,,REP,Ben,Carson,625
KALKASKA,President,,DEM,,Uncommitted,30
KALKASKA,President,,DEM,Roque,De La Fuente,3
KALKASKA,President,,DEM,Bernie,Sanders,987
KALKASKA,President,,DEM,Martin,O'Malley,5
KALKASKA,President,,DEM,Hillary,Clinton,590
KALKASKA,President,,REP,Donald,Trump,1724
KALKASKA,President,,REP,Rick,Santorum,9
KALKASKA,President,,REP,Marco,Rubio,265
KALKASKA,President,,REP,,Uncommitted,50
KALKASKA,President,,REP,Rand,Paul,14
KALKASKA,President,,REP,Jeb,Bush,22
KALKASKA,President,,REP,George,Pataki,2
KALKASKA,President,,REP,John,Kasich,523
KALKASKA,President,,REP,Mike,Huckabee,5
KALKASKA,President,,REP,Lindsey,Graham,2
KALKASKA,President,,REP,Carly,Fiorina,3
KALKASKA,President,,REP,Ted,Cruz,790
KALKASKA,President,,REP,Chris,Christie,8
KALKASKA,President,,REP,Ben,Carson,60
KALKASKA,President,,DEM,,Uncommitted,30
KALKASKA,President,,DEM,Roque,De La Fuente,3
KALKASKA,President,,DEM,Bernie,Sanders,987
KALKASKA,President,,DEM,Martin,O'Malley,5
KALKASKA,President,,DEM,Hillary,Clinton,590
KALKASKA,President,,REP,Donald,Trump,1724
KALKASKA,President,,REP,Rick,Santorum,9
KALKASKA,President,,REP,Marco,Rubio,265
KALKASKA,President,,REP,,Uncommitted,50
KALKASKA,President,,REP,Rand,Paul,14
KALKASKA,President,,REP,Jeb,Bush,22
KALKASKA,President,,REP,George,Pataki,2
KALKASKA,President,,REP,John,Kasich,523
KALKASKA,President,,REP,Mike,Huckabee,5
KALKASKA,President,,REP,Lindsey,Graham,2
KALKASKA,President,,REP,Carly,Fiorina,3
KALKASKA,President,,REP,Ted,Cruz,790
KALKASKA,President,,REP,Chris,Christie,8
KALKASKA,President,,REP,Ben,Carson,60
KENT,President,,DEM,,Uncommitted,985
KENT,President,,DEM,Roque,De La Fuente,44
KENT,President,,DEM,Bernie,Sanders,43444
KENT,President,,DEM,Martin,O'Malley,113
KENT,President,,DEM,Hillary,Clinton,26032
KENT,President,,REP,Donald,Trump,22798
KENT,President,,REP,Rick,Santorum,90
KENT,President,,REP,Marco,Rubio,11572
KENT,President,,REP,,Uncommitted,1560
KENT,President,,REP,Rand,Paul,253
KENT,President,,REP,Jeb,Bush,853
KENT,President,,REP,George,Pataki,46
KENT,President,,REP,John,Kasich,25599
KENT,President,,REP,Mike,Huckabee,210
KENT,President,,REP,Lindsey,Graham,25
KENT,President,,REP,Carly,Fiorina,102
KENT,President,,REP,Ted,Cruz,35233
KENT,President,,REP,Chris,Christie,211
KENT,President,,REP,Ben,Carson,1855
KENT,President,,REP,Ben,Carson,469
KENT,President,,REP,Chris,Christie,44
KENT,President,,REP,Ted,Cruz,8752
KENT,President,,REP,Carly,Fiorina,23
KENT,President,,REP,Lindsey,Graham,7
KENT,President,,REP,Mike,Huckabee,57
KENT,President,,REP,John,Kasich,5347
KENT,President,,REP,George,Pataki,12
KENT,President,,REP,Rand,Paul,61
KENT,President,,REP,Marco,Rubio,2705
KENT,President,,REP,,Uncommitted,429
KENT,President,,DEM,,Uncommitted,255
KENT,President,,DEM,Roque,De La Fuente,13
KENT,President,,DEM,Bernie,Sanders,10108
KENT,President,,DEM,Martin,O'Malley,28
KENT,President,,DEM,Hillary,Clinton,6209
KENT,President,,REP,Donald,Trump,5538
KENT,President,,REP,Jeb,Bush,204
KENT,President,,REP,Rick,Santorum,22
KENT,President,,REP,Marco,Rubio,8867
KENT,President,,REP,Jeb,Bush,649
KENT,President,,REP,Rand,Paul,192
KENT,President,,REP,George,Pataki,34
KENT,President,,REP,John,Kasich,20252
KENT,President,,REP,Mike,Huckabee,153
KENT,President,,REP,Lindsey,Graham,18
KENT,President,,REP,Carly,Fiorina,79
KENT,President,,REP,Ted,Cruz,26481
KENT,President,,REP,Chris,Christie,167
KENT,President,,REP,,Uncommitted,1131
KENT,President,,DEM,,Uncommitted,730
KENT,President,,DEM,Roque,De La Fuente,31
KENT,President,,DEM,Bernie,Sanders,33336
KENT,President,,DEM,Martin,O'Malley,85
KENT,President,,DEM,Hillary,Clinton,19823
KENT,President,,REP,Donald,Trump,17260
KENT,President,,REP,Rick,Santorum,68
KENT,President,,REP,Ben,Carson,1386
KEWEENAW,President,,DEM,,Uncommitted,6
KEWEENAW,President,,DEM,Roque,De La Fuente,0
KEWEENAW,President,,DEM,Bernie,Sanders,188
KEWEENAW,President,,DEM,Martin,O'Malley,0
KEWEENAW,President,,DEM,Hillary,Clinton,128
KEWEENAW,President,,REP,Donald,Trump,184
KEWEENAW,President,,REP,Rick,Santorum,0
KEWEENAW,President,,REP,Marco,Rubio,50
KEWEENAW,President,,REP,,Uncommitted,3
KEWEENAW,President,,REP,Rand,Paul,2
KEWEENAW,President,,REP,Jeb,Bush,1
KEWEENAW,President,,REP,George,Pataki,0
KEWEENAW,President,,REP,John,Kasich,76
KEWEENAW,President,,REP,Mike,Huckabee,0
KEWEENAW,President,,REP,Lindsey,Graham,0
KEWEENAW,President,,REP,Carly,Fiorina,1
KEWEENAW,President,,REP,Ted,Cruz,105
KEWEENAW,President,,REP,Chris,Christie,1
KEWEENAW,President,,REP,Ben,Carson,12
KEWEENAW,President,,DEM,,Uncommitted,6
KEWEENAW,President,,DEM,Roque,De La Fuente,0
KEWEENAW,President,,DEM,Bernie,Sanders,188
KEWEENAW,President,,DEM,Martin,O'Malley,0
KEWEENAW,President,,DEM,Hillary,Clinton,128
KEWEENAW,President,,REP,Donald,Trump,184
KEWEENAW,President,,REP,Rick,Santorum,0
KEWEENAW,President,,REP,Marco,Rubio,50
KEWEENAW,President,,REP,Rand,Paul,2
KEWEENAW,President,,REP,George,Pataki,0
KEWEENAW,President,,REP,John,Kasich,76
KEWEENAW,President,,REP,Mike,Huckabee,0
KEWEENAW,President,,REP,Lindsey,Graham,0
KEWEENAW,President,,REP,Carly,Fiorina,1
KEWEENAW,President,,REP,Ted,Cruz,105
KEWEENAW,President,,REP,Chris,Christie,1
KEWEENAW,President,,REP,Ben,Carson,12
KEWEENAW,President,,REP,,Uncommitted,3
KEWEENAW,President,,REP,Jeb,Bush,1
LAKE,President,,DEM,,Uncommitted,30
LAKE,President,,REP,,Uncommitted,16
LAKE,President,,DEM,Roque,De La Fuente,1
LAKE,President,,REP,Jeb,Bush,12
LAKE,President,,DEM,Bernie,Sanders,514
LAKE,President,,DEM,Martin,O'Malley,0
LAKE,President,,DEM,Hillary,Clinton,548
LAKE,President,,REP,Donald,Trump,803
LAKE,President,,REP,Rick,Santorum,1
LAKE,President,,REP,Marco,Rubio,99
LAKE,President,,REP,Rand,Paul,4
LAKE,President,,REP,George,Pataki,1
LAKE,President,,REP,John,Kasich,237
LAKE,President,,REP,Mike,Huckabee,2
LAKE,President,,REP,Lindsey,Graham,0
LAKE,President,,REP,Carly,Fiorina,0
LAKE,President,,REP,Ted,Cruz,382
LAKE,President,,REP,Chris,Christie,1
LAKE,President,,REP,Ben,Carson,30
LAKE,President,,DEM,,Uncommitted,30
LAKE,President,,DEM,Roque,De La Fuente,1
LAKE,President,,DEM,Bernie,Sanders,514
LAKE,President,,DEM,Martin,O'Malley,0
LAKE,President,,DEM,Hillary,Clinton,548
LAKE,President,,REP,Donald,Trump,803
LAKE,President,,REP,Rick,Santorum,1
LAKE,President,,REP,Marco,Rubio,99
LAKE,President,,REP,Rand,Paul,4
LAKE,President,,REP,George,Pataki,1
LAKE,President,,REP,John,Kasich,237
LAKE,President,,REP,Mike,Huckabee,2
LAKE,President,,REP,Lindsey,Graham,0
LAKE,President,,REP,Carly,Fiorina,0
LAKE,President,,REP,Ted,Cruz,382
LAKE,President,,REP,Chris,Christie,1
LAKE,President,,REP,Ben,Carson,30
LAKE,President,,REP,,Uncommitted,16
LAKE,President,,REP,Jeb,Bush,12
LAPEER,President,,DEM,,Uncommitted,221
LAPEER,President,,DEM,Roque,De La Fuente,10
LAPEER,President,,DEM,Bernie,Sanders,4650
LAPEER,President,,DEM,Martin,O'Malley,26
LAPEER,President,,DEM,Hillary,Clinton,3325
LAPEER,President,,REP,Donald,Trump,7446
LAPEER,President,,REP,Rick,Santorum,32
LAPEER,President,,REP,Marco,Rubio,1160
LAPEER,President,,REP,Rand,Paul,73
LAPEER,President,,REP,George,Pataki,5
LAPEER,President,,REP,John,Kasich,3012
LAPEER,President,,REP,Mike,Huckabee,34
LAPEER,President,,REP,Lindsey,Graham,1
LAPEER,President,,REP,Carly,Fiorina,12
LAPEER,President,,REP,Ted,Cruz,3821
LAPEER,President,,REP,Chris,Christie,35
LAPEER,President,,REP,Ben,Carson,334
LAPEER,President,,REP,,Uncommitted,261
LAPEER,President,,REP,Jeb,Bush,98
LAPEER,President,,REP,George,Pataki,5
LAPEER,President,,REP,,Uncommitted,261
LAPEER,President,,DEM,,Uncommitted,221
LAPEER,President,,DEM,Roque,De La Fuente,10
LAPEER,President,,REP,Rand,Paul,73
LAPEER,President,,DEM,Bernie,Sanders,4650
LAPEER,President,,REP,Marco,Rubio,1160
LAPEER,President,,DEM,Martin,O'Malley,26
LAPEER,President,,DEM,Hillary,Clinton,3325
LAPEER,President,,REP,Rick,Santorum,32
LAPEER,President,,REP,Donald,Trump,7446
LAPEER,President,,REP,John,Kasich,3012
LAPEER,President,,REP,Lindsey,Graham,1
LAPEER,President,,REP,Carly,Fiorina,12
LAPEER,President,,REP,Mike,Huckabee,34
LAPEER,President,,REP,Ted,Cruz,3821
LAPEER,President,,REP,Jeb,Bush,98
LAPEER,President,,REP,Chris,Christie,35
LAPEER,President,,REP,Ben,Carson,334
LEELANAU,President,,DEM,,Uncommitted,44
LEELANAU,President,,DEM,Roque,De La Fuente,2
LEELANAU,President,,DEM,Bernie,Sanders,2360
LEELANAU,President,,DEM,Martin,O'Malley,8
LEELANAU,President,,DEM,Hillary,Clinton,1459
LEELANAU,President,,REP,Donald,Trump,1613
LEELANAU,President,,REP,Rick,Santorum,4
LEELANAU,President,,REP,Marco,Rubio,542
LEELANAU,President,,REP,,Uncommitted,110
LEELANAU,President,,REP,Rand,Paul,15
LEELANAU,President,,REP,Jeb,Bush,49
LEELANAU,President,,REP,George,Pataki,3
LEELANAU,President,,REP,John,Kasich,1251
LEELANAU,President,,REP,Mike,Huckabee,7
LEELANAU,President,,REP,Lindsey,Graham,1
LEELANAU,President,,REP,Carly,Fiorina,7
LEELANAU,President,,REP,Ted,Cruz,1160
LEELANAU,President,,REP,Chris,Christie,18
LEELANAU,President,,REP,Ben,Carson,79
LEELANAU,President,,DEM,,Uncommitted,44
LEELANAU,President,,DEM,Roque,De La Fuente,2
LEELANAU,President,,DEM,Bernie,Sanders,2360
LEELANAU,President,,DEM,Martin,O'Malley,8
LEELANAU,President,,DEM,Hillary,Clinton,1459
LEELANAU,President,,REP,Donald,Trump,1613
LEELANAU,President,,REP,Rick,Santorum,4
LEELANAU,President,,REP,Marco,Rubio,542
LEELANAU,President,,REP,,Uncommitted,110
LEELANAU,President,,REP,Rand,Paul,15
LEELANAU,President,,REP,Jeb,Bush,49
LEELANAU,President,,REP,George,Pataki,3
LEELANAU,President,,REP,John,Kasich,1251
LEELANAU,President,,REP,Mike,Huckabee,7
LEELANAU,President,,REP,Lindsey,Graham,1
LEELANAU,President,,REP,Carly,Fiorina,7
LEELANAU,President,,REP,Ted,Cruz,1160
LEELANAU,President,,REP,Chris,Christie,18
LEELANAU,President,,REP,Ben,Carson,79
LENAWEE,President,,DEM,,Uncommitted,163
LENAWEE,President,,DEM,Roque,De La Fuente,5
LENAWEE,President,,DEM,Bernie,Sanders,4256
LENAWEE,President,,DEM,Martin,O'Malley,21
LENAWEE,President,,DEM,Hillary,Clinton,3455
LENAWEE,President,,REP,Donald,Trump,5167
LENAWEE,President,,REP,Rick,Santorum,12
LENAWEE,President,,REP,Marco,Rubio,1028
LENAWEE,President,,REP,Rand,Paul,28
LENAWEE,President,,REP,George,Pataki,3
LENAWEE,President,,REP,John,Kasich,3713
