county,precinct,office,district,candidate,party,absentee,election_day,votes
Macomb,FRASER 05,Secretary of State,,Ballots Cast,,,,432
Macomb,FRASER 05,Secretary of State,,Schwartz,UST,1,4,5
Macomb,FRASER 05,Secretary of State,,Stempfle,LIB,1,4,5
Macomb,FRASER 05,Secretary of State,,Benson,DEM,102,139,241
Macomb,FRASER 05,Secretary of State,,Karamo,REP,44,126,170
Macomb,FRASER 05,Secretary of State,,Hutchinson Jr.,GRN,0,1,1
Macomb,FRASER 06,Secretary of State,,Ballots Cast,,,,1354
Macomb,FRASER 06,Secretary of State,,Schwartz,UST,2,3,5
Macomb,FRASER 06,Secretary of State,,Stempfle,LIB,5,6,11
Macomb,FRASER 06,Secretary of State,,Benson,DEM,429,319,748
Macomb,FRASER 06,Secretary of State,,Karamo,REP,197,353,550
Macomb,FRASER 06,Secretary of State,,Hutchinson Jr.,GRN,1,7,8
Macomb,FRASER 07,Secretary of State,,Ballots Cast,,,,727
Macomb,FRASER 07,Secretary of State,,Schwartz,UST,3,2,5
Macomb,FRASER 07,Secretary of State,,Stempfle,LIB,3,12,15
Macomb,FRASER 07,Secretary of State,,Benson,DEM,225,217,442
Macomb,FRASER 07,Secretary of State,,Karamo,REP,83,161,244
Macomb,FRASER 07,Secretary of State,,Hutchinson Jr.,GRN,0,2,2
Macomb,GROSSE POINTE SHORES 03,Secretary of State,,Ballots Cast,,,,56
Macomb,GROSSE POINTE SHORES 03,Secretary of State,,Schwartz,UST,,0,0
Macomb,GROSSE POINTE SHORES 03,Secretary of State,,Stempfle,LIB,,0,0
Macomb,GROSSE POINTE SHORES 03,Secretary of State,,Benson,DEM,,19,19
Macomb,GROSSE POINTE SHORES 03,Secretary of State,,Karamo,REP,,35,35
Macomb,GROSSE POINTE SHORES 03,Secretary of State,,Hutchinson Jr.,GRN,,0,0
Macomb,HARRISON TOWNSHIP 01,Secretary of State,,Ballots Cast,,,,1131
Macomb,HARRISON TOWNSHIP 01,Secretary of State,,Schwartz,UST,3,5,8
Macomb,HARRISON TOWNSHIP 01,Secretary of State,,Stempfle,LIB,5,10,15
Macomb,HARRISON TOWNSHIP 01,Secretary of State,,Benson,DEM,324,295,619
Macomb,HARRISON TOWNSHIP 01,Secretary of State,,Karamo,REP,164,300,464
Macomb,HARRISON TOWNSHIP 01,Secretary of State,,Hutchinson Jr.,GRN,2,4,6
Macomb,HARRISON TOWNSHIP 02,Secretary of State,,Ballots Cast,,,,1426
Macomb,HARRISON TOWNSHIP 02,Secretary of State,,Schwartz,UST,6,3,9
Macomb,HARRISON TOWNSHIP 02,Secretary of State,,Stempfle,LIB,8,12,20
Macomb,HARRISON TOWNSHIP 02,Secretary of State,,Benson,DEM,465,368,833
Macomb,HARRISON TOWNSHIP 02,Secretary of State,,Karamo,REP,221,306,527
Macomb,HARRISON TOWNSHIP 02,Secretary of State,,Hutchinson Jr.,GRN,3,3,6
Macomb,HARRISON TOWNSHIP 03,Secretary of State,,Ballots Cast,,,,1263
Macomb,HARRISON TOWNSHIP 03,Secretary of State,,Schwartz,UST,2,8,10
Macomb,HARRISON TOWNSHIP 03,Secretary of State,,Stempfle,LIB,9,12,21
Macomb,HARRISON TOWNSHIP 03,Secretary of State,,Benson,DEM,308,255,563
Macomb,HARRISON TOWNSHIP 03,Secretary of State,,Karamo,REP,210,432,642
Macomb,HARRISON TOWNSHIP 03,Secretary of State,,Hutchinson Jr.,GRN,3,2,5
Macomb,HARRISON TOWNSHIP 04,Secretary of State,,Ballots Cast,,,,1399
Macomb,HARRISON TOWNSHIP 04,Secretary of State,,Schwartz,UST,1,8,9
Macomb,HARRISON TOWNSHIP 04,Secretary of State,,Stempfle,LIB,6,12,18
Macomb,HARRISON TOWNSHIP 04,Secretary of State,,Benson,DEM,387,310,697
Macomb,HARRISON TOWNSHIP 04,Secretary of State,,Karamo,REP,224,394,618
Macomb,HARRISON TOWNSHIP 04,Secretary of State,,Hutchinson Jr.,GRN,0,5,5
Macomb,HARRISON TOWNSHIP 05,Secretary of State,,Ballots Cast,,,,1385
Macomb,HARRISON TOWNSHIP 05,Secretary of State,,Schwartz,UST,5,1,6
Macomb,HARRISON TOWNSHIP 05,Secretary of State,,Stempfle,LIB,6,12,18
Macomb,HARRISON TOWNSHIP 05,Secretary of State,,Benson,DEM,325,186,511
Macomb,HARRISON TOWNSHIP 05,Secretary of State,,Karamo,REP,353,473,826
Macomb,HARRISON TOWNSHIP 05,Secretary of State,,Hutchinson Jr.,GRN,0,0,0
Macomb,HARRISON TOWNSHIP 06,Secretary of State,,Ballots Cast,,,,1423
Macomb,HARRISON TOWNSHIP 06,Secretary of State,,Schwartz,UST,2,7,9
Macomb,HARRISON TOWNSHIP 06,Secretary of State,,Stempfle,LIB,6,13,19
Macomb,HARRISON TOWNSHIP 06,Secretary of State,,Benson,DEM,407,369,776
Macomb,HARRISON TOWNSHIP 06,Secretary of State,,Karamo,REP,226,347,573
Macomb,HARRISON TOWNSHIP 06,Secretary of State,,Hutchinson Jr.,GRN,2,3,5
Macomb,HARRISON TOWNSHIP 07,Secretary of State,,Ballots Cast,,,,1325
Macomb,HARRISON TOWNSHIP 07,Secretary of State,,Schwartz,UST,4,7,11
Macomb,HARRISON TOWNSHIP 07,Secretary of State,,Stempfle,LIB,7,7,14
Macomb,HARRISON TOWNSHIP 07,Secretary of State,,Benson,DEM,358,296,654
Macomb,HARRISON TOWNSHIP 07,Secretary of State,,Karamo,REP,242,380,622
Macomb,HARRISON TOWNSHIP 07,Secretary of State,,Hutchinson Jr.,GRN,0,2,2
Macomb,HARRISON TOWNSHIP 08,Secretary of State,,Ballots Cast,,,,870
Macomb,HARRISON TOWNSHIP 08,Secretary of State,,Schwartz,UST,2,4,6
Macomb,HARRISON TOWNSHIP 08,Secretary of State,,Stempfle,LIB,3,3,6
Macomb,HARRISON TOWNSHIP 08,Secretary of State,,Benson,DEM,262,304,566
Macomb,HARRISON TOWNSHIP 08,Secretary of State,,Karamo,REP,70,199,269
Macomb,HARRISON TOWNSHIP 08,Secretary of State,,Hutchinson Jr.,GRN,1,1,2
Macomb,HARRISON TOWNSHIP 09,Secretary of State,,Ballots Cast,,,,1231
Macomb,HARRISON TOWNSHIP 09,Secretary of State,,Schwartz,UST,2,4,6
Macomb,HARRISON TOWNSHIP 09,Secretary of State,,Stempfle,LIB,3,2,5
Macomb,HARRISON TOWNSHIP 09,Secretary of State,,Benson,DEM,331,198,529
Macomb,HARRISON TOWNSHIP 09,Secretary of State,,Karamo,REP,267,395,662
Macomb,HARRISON TOWNSHIP 09,Secretary of State,,Hutchinson Jr.,GRN,0,3,3
Macomb,HARRISON TOWNSHIP 10,Secretary of State,,Ballots Cast,,,,1143
Macomb,HARRISON TOWNSHIP 10,Secretary of State,,Schwartz,UST,5,3,8
Macomb,HARRISON TOWNSHIP 10,Secretary of State,,Stempfle,LIB,2,10,12
Macomb,HARRISON TOWNSHIP 10,Secretary of State,,Benson,DEM,277,274,551
Macomb,HARRISON TOWNSHIP 10,Secretary of State,,Karamo,REP,197,343,540
Macomb,HARRISON TOWNSHIP 10,Secretary of State,,Hutchinson Jr.,GRN,0,1,1
Macomb,LENOX TOWNSHIP 01,Secretary of State,,Ballots Cast,,,,916
Macomb,LENOX TOWNSHIP 01,Secretary of State,,Schwartz,UST,4,8,12
Macomb,LENOX TOWNSHIP 01,Secretary of State,,Stempfle,LIB,1,10,11
Macomb,LENOX TOWNSHIP 01,Secretary of State,,Benson,DEM,156,137,293
Macomb,LENOX TOWNSHIP 01,Secretary of State,,Karamo,REP,182,391,573
Macomb,LENOX TOWNSHIP 01,Secretary of State,,Hutchinson Jr.,GRN,2,1,3
Macomb,LENOX TOWNSHIP 02,Secretary of State,,Ballots Cast,,,,1398
Macomb,LENOX TOWNSHIP 02,Secretary of State,,Schwartz,UST,3,9,12
Macomb,LENOX TOWNSHIP 02,Secretary of State,,Stempfle,LIB,4,14,18
Macomb,LENOX TOWNSHIP 02,Secretary of State,,Benson,DEM,291,275,566
Macomb,LENOX TOWNSHIP 02,Secretary of State,,Karamo,REP,201,560,761
Macomb,LENOX TOWNSHIP 02,Secretary of State,,Hutchinson Jr.,GRN,1,3,4
Macomb,LENOX TOWNSHIP 03,Secretary of State,,Ballots Cast,,,,1554
Macomb,LENOX TOWNSHIP 03,Secretary of State,,Schwartz,UST,6,9,15
Macomb,LENOX TOWNSHIP 03,Secretary of State,,Stempfle,LIB,3,11,14
Macomb,LENOX TOWNSHIP 03,Secretary of State,,Benson,DEM,351,499,850
Macomb,LENOX TOWNSHIP 03,Secretary of State,,Karamo,REP,104,523,627
Macomb,LENOX TOWNSHIP 03,Secretary of State,,Hutchinson Jr.,GRN,3,5,8
Macomb,LENOX TOWNSHIP 04,Secretary of State,,Ballots Cast,,,,614
Macomb,LENOX TOWNSHIP 04,Secretary of State,,Schwartz,UST,0,4,4
Macomb,LENOX TOWNSHIP 04,Secretary of State,,Stempfle,LIB,3,11,14
Macomb,LENOX TOWNSHIP 04,Secretary of State,,Benson,DEM,88,236,324
Macomb,LENOX TOWNSHIP 04,Secretary of State,,Karamo,REP,36,213,249
Macomb,LENOX TOWNSHIP 04,Secretary of State,,Hutchinson Jr.,GRN,0,4,4
Macomb,MACOMB TOWNSHIP 01,Secretary of State,,Ballots Cast,,,,1222
Macomb,MACOMB TOWNSHIP 01,Secretary of State,,Schwartz,UST,7,3,10
Macomb,MACOMB TOWNSHIP 01,Secretary of State,,Stempfle,LIB,1,11,12
Macomb,MACOMB TOWNSHIP 01,Secretary of State,,Benson,DEM,370,252,622
Macomb,MACOMB TOWNSHIP 01,Secretary of State,,Karamo,REP,183,364,547
Macomb,MACOMB TOWNSHIP 01,Secretary of State,,Hutchinson Jr.,GRN,1,3,4
Macomb,MACOMB TOWNSHIP 02,Secretary of State,,Ballots Cast,,,,1103
Macomb,MACOMB TOWNSHIP 02,Secretary of State,,Schwartz,UST,5,11,16
Macomb,MACOMB TOWNSHIP 02,Secretary of State,,Stempfle,LIB,2,14,16
Macomb,MACOMB TOWNSHIP 02,Secretary of State,,Benson,DEM,268,316,584
Macomb,MACOMB TOWNSHIP 02,Secretary of State,,Karamo,REP,139,324,463
Macomb,MACOMB TOWNSHIP 02,Secretary of State,,Hutchinson Jr.,GRN,0,4,4
Macomb,MACOMB TOWNSHIP 03,Secretary of State,,Ballots Cast,,,,1497
Macomb,MACOMB TOWNSHIP 03,Secretary of State,,Schwartz,UST,1,3,4
Macomb,MACOMB TOWNSHIP 03,Secretary of State,,Stempfle,LIB,5,10,15
Macomb,MACOMB TOWNSHIP 03,Secretary of State,,Benson,DEM,401,338,739
Macomb,MACOMB TOWNSHIP 03,Secretary of State,,Karamo,REP,185,518,703
Macomb,MACOMB TOWNSHIP 03,Secretary of State,,Hutchinson Jr.,GRN,1,3,4
Macomb,MACOMB TOWNSHIP 04,Secretary of State,,Ballots Cast,,,,876
Macomb,MACOMB TOWNSHIP 04,Secretary of State,,Schwartz,UST,0,3,3
Macomb,MACOMB TOWNSHIP 04,Secretary of State,,Stempfle,LIB,2,3,5
Macomb,MACOMB TOWNSHIP 04,Secretary of State,,Benson,DEM,274,153,427
Macomb,MACOMB TOWNSHIP 04,Secretary of State,,Karamo,REP,159,259,418
Macomb,MACOMB TOWNSHIP 04,Secretary of State,,Hutchinson Jr.,GRN,1,0,1
Macomb,MACOMB TOWNSHIP 05,Secretary of State,,Ballots Cast,,,,935
Macomb,MACOMB TOWNSHIP 05,Secretary of State,,Schwartz,UST,3,5,8
Macomb,MACOMB TOWNSHIP 05,Secretary of State,,Stempfle,LIB,1,1,2
Macomb,MACOMB TOWNSHIP 05,Secretary of State,,Benson,DEM,284,300,584
Macomb,MACOMB TOWNSHIP 05,Secretary of State,,Karamo,REP,90,231,321
Macomb,MACOMB TOWNSHIP 05,Secretary of State,,Hutchinson Jr.,GRN,0,3,3
Macomb,MACOMB TOWNSHIP 06,Secretary of State,,Ballots Cast,,,,1072
Macomb,MACOMB TOWNSHIP 06,Secretary of State,,Schwartz,UST,2,8,10
Macomb,MACOMB TOWNSHIP 06,Secretary of State,,Stempfle,LIB,7,11,18
Macomb,MACOMB TOWNSHIP 06,Secretary of State,,Benson,DEM,316,304,620
Macomb,MACOMB TOWNSHIP 06,Secretary of State,,Karamo,REP,127,273,400
Macomb,MACOMB TOWNSHIP 06,Secretary of State,,Hutchinson Jr.,GRN,1,4,5
Macomb,MACOMB TOWNSHIP 07,Secretary of State,,Ballots Cast,,,,1455
Macomb,MACOMB TOWNSHIP 07,Secretary of State,,Schwartz,UST,1,6,7
Macomb,MACOMB TOWNSHIP 07,Secretary of State,,Stempfle,LIB,13,11,24
Macomb,MACOMB TOWNSHIP 07,Secretary of State,,Benson,DEM,348,378,726
Macomb,MACOMB TOWNSHIP 07,Secretary of State,,Karamo,REP,169,487,656
Macomb,MACOMB TOWNSHIP 07,Secretary of State,,Hutchinson Jr.,GRN,0,2,2
Macomb,MACOMB TOWNSHIP 08,Secretary of State,,Ballots Cast,,,,1584
Macomb,MACOMB TOWNSHIP 08,Secretary of State,,Schwartz,UST,6,6,12
Macomb,MACOMB TOWNSHIP 08,Secretary of State,,Stempfle,LIB,4,10,14
Macomb,MACOMB TOWNSHIP 08,Secretary of State,,Benson,DEM,426,353,779
Macomb,MACOMB TOWNSHIP 08,Secretary of State,,Karamo,REP,222,508,730
Macomb,MACOMB TOWNSHIP 08,Secretary of State,,Hutchinson Jr.,GRN,1,4,5
Macomb,MACOMB TOWNSHIP 09,Secretary of State,,Ballots Cast,,,,681
Macomb,MACOMB TOWNSHIP 09,Secretary of State,,Schwartz,UST,0,3,3
Macomb,MACOMB TOWNSHIP 09,Secretary of State,,Stempfle,LIB,2,5,7
Macomb,MACOMB TOWNSHIP 09,Secretary of State,,Benson,DEM,138,180,318
Macomb,MACOMB TOWNSHIP 09,Secretary of State,,Karamo,REP,79,250,329
Macomb,MACOMB TOWNSHIP 09,Secretary of State,,Hutchinson Jr.,GRN,1,1,2
Macomb,MACOMB TOWNSHIP 10,Secretary of State,,Ballots Cast,,,,1717
Macomb,MACOMB TOWNSHIP 10,Secretary of State,,Schwartz,UST,2,5,7
Macomb,MACOMB TOWNSHIP 10,Secretary of State,,Stempfle,LIB,5,7,12
Macomb,MACOMB TOWNSHIP 10,Secretary of State,,Benson,DEM,504,363,867
Macomb,MACOMB TOWNSHIP 10,Secretary of State,,Karamo,REP,230,559,789
Macomb,MACOMB TOWNSHIP 10,Secretary of State,,Hutchinson Jr.,GRN,1,5,6
Macomb,MACOMB TOWNSHIP 11,Secretary of State,,Ballots Cast,,,,1303
Macomb,MACOMB TOWNSHIP 11,Secretary of State,,Schwartz,UST,5,3,8
Macomb,MACOMB TOWNSHIP 11,Secretary of State,,Stempfle,LIB,3,9,12
Macomb,MACOMB TOWNSHIP 11,Secretary of State,,Benson,DEM,361,290,651
Macomb,MACOMB TOWNSHIP 11,Secretary of State,,Karamo,REP,176,415,591
Macomb,MACOMB TOWNSHIP 11,Secretary of State,,Hutchinson Jr.,GRN,2,1,3
Macomb,MACOMB TOWNSHIP 12,Secretary of State,,Ballots Cast,,,,654
Macomb,MACOMB TOWNSHIP 12,Secretary of State,,Schwartz,UST,1,3,4
Macomb,MACOMB TOWNSHIP 12,Secretary of State,,Stempfle,LIB,1,1,2
Macomb,MACOMB TOWNSHIP 12,Secretary of State,,Benson,DEM,150,116,266
Macomb,MACOMB TOWNSHIP 12,Secretary of State,,Karamo,REP,90,270,360
Macomb,MACOMB TOWNSHIP 12,Secretary of State,,Hutchinson Jr.,GRN,0,3,3
Macomb,MACOMB TOWNSHIP 13,Secretary of State,,Ballots Cast,,,,1853
Macomb,MACOMB TOWNSHIP 13,Secretary of State,,Schwartz,UST,2,8,10
Macomb,MACOMB TOWNSHIP 13,Secretary of State,,Stempfle,LIB,4,11,15
Macomb,MACOMB TOWNSHIP 13,Secretary of State,,Benson,DEM,435,419,854
Macomb,MACOMB TOWNSHIP 13,Secretary of State,,Karamo,REP,265,670,935
Macomb,MACOMB TOWNSHIP 13,Secretary of State,,Hutchinson Jr.,GRN,0,2,2
Macomb,MACOMB TOWNSHIP 14,Secretary of State,,Ballots Cast,,,,1700
Macomb,MACOMB TOWNSHIP 14,Secretary of State,,Schwartz,UST,1,5,6
Macomb,MACOMB TOWNSHIP 14,Secretary of State,,Stempfle,LIB,7,12,19
Macomb,MACOMB TOWNSHIP 14,Secretary of State,,Benson,DEM,395,424,819
Macomb,MACOMB TOWNSHIP 14,Secretary of State,,Karamo,REP,203,605,808
Macomb,MACOMB TOWNSHIP 14,Secretary of State,,Hutchinson Jr.,GRN,1,5,6
Macomb,MACOMB TOWNSHIP 15,Secretary of State,,Ballots Cast,,,,1631
Macomb,MACOMB TOWNSHIP 15,Secretary of State,,Schwartz,UST,5,5,10
Macomb,MACOMB TOWNSHIP 15,Secretary of State,,Stempfle,LIB,3,7,10
Macomb,MACOMB TOWNSHIP 15,Secretary of State,,Benson,DEM,357,336,693
Macomb,MACOMB TOWNSHIP 15,Secretary of State,,Karamo,REP,247,630,877
Macomb,MACOMB TOWNSHIP 15,Secretary of State,,Hutchinson Jr.,GRN,2,1,3
Macomb,MACOMB TOWNSHIP 16,Secretary of State,,Ballots Cast,,,,1285
Macomb,MACOMB TOWNSHIP 16,Secretary of State,,Schwartz,UST,3,5,8
Macomb,MACOMB TOWNSHIP 16,Secretary of State,,Stempfle,LIB,1,10,11
Macomb,MACOMB TOWNSHIP 16,Secretary of State,,Benson,DEM,338,267,605
Macomb,MACOMB TOWNSHIP 16,Secretary of State,,Karamo,REP,177,452,629
Macomb,MACOMB TOWNSHIP 16,Secretary of State,,Hutchinson Jr.,GRN,0,0,0
Macomb,MACOMB TOWNSHIP 17,Secretary of State,,Ballots Cast,,,,1754
Macomb,MACOMB TOWNSHIP 17,Secretary of State,,Schwartz,UST,1,2,3
Macomb,MACOMB TOWNSHIP 17,Secretary of State,,Stempfle,LIB,2,14,16
Macomb,MACOMB TOWNSHIP 17,Secretary of State,,Benson,DEM,422,444,866
Macomb,MACOMB TOWNSHIP 17,Secretary of State,,Karamo,REP,212,609,821
Macomb,MACOMB TOWNSHIP 17,Secretary of State,,Hutchinson Jr.,GRN,2,1,3
Macomb,MACOMB TOWNSHIP 18,Secretary of State,,Ballots Cast,,,,611
Macomb,MACOMB TOWNSHIP 18,Secretary of State,,Schwartz,UST,0,0,0
Macomb,MACOMB TOWNSHIP 18,Secretary of State,,Stempfle,LIB,5,4,9
Macomb,MACOMB TOWNSHIP 18,Secretary of State,,Benson,DEM,160,158,318
Macomb,MACOMB TOWNSHIP 18,Secretary of State,,Karamo,REP,42,227,269
Macomb,MACOMB TOWNSHIP 18,Secretary of State,,Hutchinson Jr.,GRN,1,1,2
Macomb,MACOMB TOWNSHIP 19,Secretary of State,,Ballots Cast,,,,1503
Macomb,MACOMB TOWNSHIP 19,Secretary of State,,Schwartz,UST,5,7,12
Macomb,MACOMB TOWNSHIP 19,Secretary of State,,Stempfle,LIB,4,8,12
Macomb,MACOMB TOWNSHIP 19,Secretary of State,,Benson,DEM,356,298,654
Macomb,MACOMB TOWNSHIP 19,Secretary of State,,Karamo,REP,227,534,761
Macomb,MACOMB TOWNSHIP 19,Secretary of State,,Hutchinson Jr.,GRN,2,7,9
Macomb,MACOMB TOWNSHIP 20,Secretary of State,,Ballots Cast,,,,1560
Macomb,MACOMB TOWNSHIP 20,Secretary of State,,Schwartz,UST,5,8,13
Macomb,MACOMB TOWNSHIP 20,Secretary of State,,Stempfle,LIB,5,11,16
Macomb,MACOMB TOWNSHIP 20,Secretary of State,,Benson,DEM,402,361,763
Macomb,MACOMB TOWNSHIP 20,Secretary of State,,Karamo,REP,211,529,740
Macomb,MACOMB TOWNSHIP 20,Secretary of State,,Hutchinson Jr.,GRN,2,0,2
Macomb,MACOMB TOWNSHIP 21,Secretary of State,,Ballots Cast,,,,1276
Macomb,MACOMB TOWNSHIP 21,Secretary of State,,Schwartz,UST,0,3,3
Macomb,MACOMB TOWNSHIP 21,Secretary of State,,Stempfle,LIB,1,3,4
Macomb,MACOMB TOWNSHIP 21,Secretary of State,,Benson,DEM,296,329,625
Macomb,MACOMB TOWNSHIP 21,Secretary of State,,Karamo,REP,141,461,602
Macomb,MACOMB TOWNSHIP 21,Secretary of State,,Hutchinson Jr.,GRN,1,3,4
Macomb,MACOMB TOWNSHIP 22,Secretary of State,,Ballots Cast,,,,1288
Macomb,MACOMB TOWNSHIP 22,Secretary of State,,Schwartz,UST,1,3,4
Macomb,MACOMB TOWNSHIP 22,Secretary of State,,Stempfle,LIB,5,13,18
Macomb,MACOMB TOWNSHIP 22,Secretary of State,,Benson,DEM,242,329,571
Macomb,MACOMB TOWNSHIP 22,Secretary of State,,Karamo,REP,137,519,656
Macomb,MACOMB TOWNSHIP 22,Secretary of State,,Hutchinson Jr.,GRN,4,0,4
Macomb,MACOMB TOWNSHIP 23,Secretary of State,,Ballots Cast,,,,1539
Macomb,MACOMB TOWNSHIP 23,Secretary of State,,Schwartz,UST,3,3,6
Macomb,MACOMB TOWNSHIP 23,Secretary of State,,Stempfle,LIB,7,5,12
Macomb,MACOMB TOWNSHIP 23,Secretary of State,,Benson,DEM,609,236,845
Macomb,MACOMB TOWNSHIP 23,Secretary of State,,Karamo,REP,349,295,644
Macomb,MACOMB TOWNSHIP 23,Secretary of State,,Hutchinson Jr.,GRN,1,2,3
Macomb,MACOMB TOWNSHIP 24,Secretary of State,,Ballots Cast,,,,1299
Macomb,MACOMB TOWNSHIP 24,Secretary of State,,Schwartz,UST,3,1,4
Macomb,MACOMB TOWNSHIP 24,Secretary of State,,Stempfle,LIB,4,3,7
Macomb,MACOMB TOWNSHIP 24,Secretary of State,,Benson,DEM,438,159,597
Macomb,MACOMB TOWNSHIP 24,Secretary of State,,Karamo,REP,285,372,657
Macomb,MACOMB TOWNSHIP 24,Secretary of State,,Hutchinson Jr.,GRN,3,0,3
Macomb,MACOMB TOWNSHIP 25,Secretary of State,,Ballots Cast,,,,948
Macomb,MACOMB TOWNSHIP 25,Secretary of State,,Schwartz,UST,3,6,9
Macomb,MACOMB TOWNSHIP 25,Secretary of State,,Stempfle,LIB,1,13,14
Macomb,MACOMB TOWNSHIP 25,Secretary of State,,Benson,DEM,195,168,363
Macomb,MACOMB TOWNSHIP 25,Secretary of State,,Karamo,REP,125,417,542
Macomb,MACOMB TOWNSHIP 25,Secretary of State,,Hutchinson Jr.,GRN,0,0,0
Macomb,MACOMB TOWNSHIP 26,Secretary of State,,Ballots Cast,,,,1116
Macomb,MACOMB TOWNSHIP 26,Secretary of State,,Schwartz,UST,1,2,3
Macomb,MACOMB TOWNSHIP 26,Secretary of State,,Stempfle,LIB,3,10,13
Macomb,MACOMB TOWNSHIP 26,Secretary of State,,Benson,DEM,242,231,473
Macomb,MACOMB TOWNSHIP 26,Secretary of State,,Karamo,REP,134,463,597
Macomb,MACOMB TOWNSHIP 26,Secretary of State,,Hutchinson Jr.,GRN,0,2,2
Macomb,MACOMB TOWNSHIP 27,Secretary of State,,Ballots Cast,,,,1213
Macomb,MACOMB TOWNSHIP 27,Secretary of State,,Schwartz,UST,5,2,7
Macomb,MACOMB TOWNSHIP 27,Secretary of State,,Stempfle,LIB,2,5,7
Macomb,MACOMB TOWNSHIP 27,Secretary of State,,Benson,DEM,400,177,577
Macomb,MACOMB TOWNSHIP 27,Secretary of State,,Karamo,REP,253,343,596
Macomb,MACOMB TOWNSHIP 27,Secretary of State,,Hutchinson Jr.,GRN,0,1,1
Macomb,MACOMB TOWNSHIP 28,Secretary of State,,Ballots Cast,,,,1035
Macomb,MACOMB TOWNSHIP 28,Secretary of State,,Schwartz,UST,4,2,6
Macomb,MACOMB TOWNSHIP 28,Secretary of State,,Stempfle,LIB,2,12,14
Macomb,MACOMB TOWNSHIP 28,Secretary of State,,Benson,DEM,247,156,403
Macomb,MACOMB TOWNSHIP 28,Secretary of State,,Karamo,REP,168,417,585
Macomb,MACOMB TOWNSHIP 28,Secretary of State,,Hutchinson Jr.,GRN,0,1,1
Macomb,MACOMB TOWNSHIP 29,Secretary of State,,Ballots Cast,,,,1725
Macomb,MACOMB TOWNSHIP 29,Secretary of State,,Schwartz,UST,7,2,9
Macomb,MACOMB TOWNSHIP 29,Secretary of State,,Stempfle,LIB,7,11,18
Macomb,MACOMB TOWNSHIP 29,Secretary of State,,Benson,DEM,422,315,737
Macomb,MACOMB TOWNSHIP 29,Secretary of State,,Karamo,REP,292,613,905
Macomb,MACOMB TOWNSHIP 29,Secretary of State,,Hutchinson Jr.,GRN,2,4,6
Macomb,MACOMB TOWNSHIP 30,Secretary of State,,Ballots Cast,,,,1506
Macomb,MACOMB TOWNSHIP 30,Secretary of State,,Schwartz,UST,0,5,5
Macomb,MACOMB TOWNSHIP 30,Secretary of State,,Stempfle,LIB,8,9,17
Macomb,MACOMB TOWNSHIP 30,Secretary of State,,Benson,DEM,338,275,613
Macomb,MACOMB TOWNSHIP 30,Secretary of State,,Karamo,REP,202,635,837
Macomb,MACOMB TOWNSHIP 30,Secretary of State,,Hutchinson Jr.,GRN,0,0,0
Macomb,MACOMB TOWNSHIP 31,Secretary of State,,Ballots Cast,,,,1132
Macomb,MACOMB TOWNSHIP 31,Secretary of State,,Schwartz,UST,2,3,5
Macomb,MACOMB TOWNSHIP 31,Secretary of State,,Stempfle,LIB,5,3,8
Macomb,MACOMB TOWNSHIP 31,Secretary of State,,Benson,DEM,297,202,499
Macomb,MACOMB TOWNSHIP 31,Secretary of State,,Karamo,REP,162,427,589
Macomb,MACOMB TOWNSHIP 31,Secretary of State,,Hutchinson Jr.,GRN,2,2,4
Macomb,MACOMB TOWNSHIP 32,Secretary of State,,Ballots Cast,,,,1609
Macomb,MACOMB TOWNSHIP 32,Secretary of State,,Schwartz,UST,5,3,8
Macomb,MACOMB TOWNSHIP 32,Secretary of State,,Stempfle,LIB,7,8,15
Macomb,MACOMB TOWNSHIP 32,Secretary of State,,Benson,DEM,480,237,717
Macomb,MACOMB TOWNSHIP 32,Secretary of State,,Karamo,REP,368,460,828
Macomb,MACOMB TOWNSHIP 32,Secretary of State,,Hutchinson Jr.,GRN,0,1,1
Macomb,MACOMB TOWNSHIP 33,Secretary of State,,Ballots Cast,,,,1057
Macomb,MACOMB TOWNSHIP 33,Secretary of State,,Schwartz,UST,2,3,5
Macomb,MACOMB TOWNSHIP 33,Secretary of State,,Stempfle,LIB,9,7,16
Macomb,MACOMB TOWNSHIP 33,Secretary of State,,Benson,DEM,231,238,469
Macomb,MACOMB TOWNSHIP 33,Secretary of State,,Karamo,REP,155,377,532
Macomb,MACOMB TOWNSHIP 33,Secretary of State,,Hutchinson Jr.,GRN,1,2,3
Macomb,MACOMB TOWNSHIP 34,Secretary of State,,Ballots Cast,,,,916
Macomb,MACOMB TOWNSHIP 34,Secretary of State,,Schwartz,UST,1,1,2
Macomb,MACOMB TOWNSHIP 34,Secretary of State,,Stempfle,LIB,3,3,6
Macomb,MACOMB TOWNSHIP 34,Secretary of State,,Benson,DEM,202,157,359
Macomb,MACOMB TOWNSHIP 34,Secretary of State,,Karamo,REP,162,368,530
Macomb,MACOMB TOWNSHIP 34,Secretary of State,,Hutchinson Jr.,GRN,0,2,2
Macomb,MACOMB TOWNSHIP 35,Secretary of State,,Ballots Cast,,,,991
Macomb,MACOMB TOWNSHIP 35,Secretary of State,,Schwartz,UST,7,4,11
Macomb,MACOMB TOWNSHIP 35,Secretary of State,,Stempfle,LIB,2,7,9
Macomb,MACOMB TOWNSHIP 35,Secretary of State,,Benson,DEM,260,175,435
Macomb,MACOMB TOWNSHIP 35,Secretary of State,,Karamo,REP,204,308,512
