county,precinct,office,district,candidate,party,absentee,election_day,votes
Muskegon,"City of North Muskegon, Precinct 2",President,,Joseph R. Biden,DEM,491,208,699
Muskegon,"City of North Muskegon, Precinct 2",President,,Donald J. Trump,REP,350,381,731
Muskegon,"City of North Muskegon, Precinct 2",President,,Jo Jorgensen,LIB,17,9,26
Muskegon,"City of North Muskegon, Precinct 2",President,,Don Blankenship,UST,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",President,,Howie Hawkins,GRN,0,3,3
Muskegon,"City of North Muskegon, Precinct 2",President,,Rocky De La Fuente,NLP,0,1,1
Muskegon,"City of North Muskegon, Precinct 2",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",President,,Over Votes,,0,1,1
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Gary Peters,DEM,449,191,640
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,John James,REP,393,403,796
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,2,1,3
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Marcia Squier,GRN,4,4,8
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Doug Dern,NLP,1,1,2
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",U.S. Senate,,Over Votes,,0,1,1
Muskegon,"City of North Muskegon, Precinct 2",U.S. House,2,Bryan Berghoef,DEM,401,173,574
Muskegon,"City of North Muskegon, Precinct 2",U.S. House,2,Bill Huizenga,REP,425,409,834
Muskegon,"City of North Muskegon, Precinct 2",U.S. House,2,Max Riekse,LIB,8,7,15
Muskegon,"City of North Muskegon, Precinct 2",U.S. House,2,Gerald T. VanSickle,UST,1,2,3
Muskegon,"City of North Muskegon, Precinct 2",U.S. House,2,Jean-Michel Creviere,GRN,5,2,7
Muskegon,"City of North Muskegon, Precinct 2",U.S. House,2,Over Votes,,0,1,1
Muskegon,"City of North Muskegon, Precinct 2",State House,92,Terry J. Sabo,DEM,534,263,797
Muskegon,"City of North Muskegon, Precinct 2",State House,92,Michael L. Haueisen,REP,287,320,607
Muskegon,"City of North Muskegon, Precinct 2",State House,92,Over Votes,,0,1,1
Muskegon,City of Norton Shores Precinct 1,Ballots Cast,,,,,,971
Muskegon,City of Norton Shores Precinct 1,Registered Voters,,,,,,1989
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Democratic Party,DEM,220,129,349
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Republican Party,REP,87,181,268
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Libertarian Party,LIB,2,4,6
Muskegon,City of Norton Shores Precinct 1,Straight Party,,US Taxpayers Party,UST,3,3,6
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Working Class Party,WCP,2,3,5
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Green Party,GRN,3,2,5
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,City of Norton Shores Precinct 1,Straight Party,,Over Votes,,0,1,1
Muskegon,City of Norton Shores Precinct 1,President,,Joseph R. Biden,DEM,312,187,499
Muskegon,City of Norton Shores Precinct 1,President,,Donald J. Trump,REP,140,303,443
Muskegon,City of Norton Shores Precinct 1,President,,Jo Jorgensen,LIB,4,10,14
Muskegon,City of Norton Shores Precinct 1,President,,Don Blankenship,UST,4,0,4
Muskegon,City of Norton Shores Precinct 1,President,,Howie Hawkins,GRN,5,4,9
Muskegon,City of Norton Shores Precinct 1,President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,City of Norton Shores Precinct 1,President,,Brian T. Carrol (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,President,,Jade Simmons (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,President,,Kasey Wells (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,President,,Tom Hoefling (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,President,,Over Votes,,0,0,0
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Gary Peters,DEM,302,183,485
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,John James,REP,133,289,422
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Valerie L. Willis,UST,12,12,24
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Marcia Squier,GRN,11,8,19
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Doug Dern,NLP,0,2,2
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,City of Norton Shores Precinct 1,U.S. Senate,,Over Votes,,1,0,1
Muskegon,City of Norton Shores Precinct 1,U.S. House,2,Bryan Berghoef,DEM,280,173,453
Muskegon,City of Norton Shores Precinct 1,U.S. House,2,Bill Huizenga,REP,156,292,448
Muskegon,City of Norton Shores Precinct 1,U.S. House,2,Max Riekse,LIB,5,12,17
Muskegon,City of Norton Shores Precinct 1,U.S. House,2,Gerald T. VanSickle,UST,5,4,9
Muskegon,City of Norton Shores Precinct 1,U.S. House,2,Jean-Michel Creviere,GRN,11,6,17
Muskegon,City of Norton Shores Precinct 1,U.S. House,2,Over Votes,,0,3,3
Muskegon,City of Norton Shores Precinct 1,State House,91,Brian Hosticka,DEM,297,195,492
Muskegon,City of Norton Shores Precinct 1,State House,91,Greg VanWoerkom,REP,153,287,440
Muskegon,City of Norton Shores Precinct 1,State House,91,Over Votes,,0,2,2
Muskegon,"City of Norton Shores, Precinct 2",Ballots Cast,,,,,,1355
Muskegon,"City of Norton Shores, Precinct 2",Registered Voters,,,,,,1949
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Democratic Party,DEM,236,72,308
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Republican Party,REP,196,179,375
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Libertarian Party,LIB,2,1,3
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Working Class Party,WCP,2,2,4
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Green Party,GRN,2,0,2
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Joseph R. Biden,DEM,490,147,637
Muskegon,"City of Norton Shores, Precinct 2",President,,Donald J. Trump,REP,350,337,687
Muskegon,"City of Norton Shores, Precinct 2",President,,Jo Jorgensen,LIB,11,8,19
Muskegon,"City of Norton Shores, Precinct 2",President,,Don Blankenship,UST,1,1,2
Muskegon,"City of Norton Shores, Precinct 2",President,,Howie Hawkins,GRN,3,1,4
Muskegon,"City of Norton Shores, Precinct 2",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",President,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Gary Peters,DEM,456,150,606
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,John James,REP,368,325,693
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,13,4,17
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Marcia Squier,GRN,7,4,11
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Doug Dern,NLP,3,2,5
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",U.S. House,2,Bryan Berghoef,DEM,410,127,537
Muskegon,"City of Norton Shores, Precinct 2",U.S. House,2,Bill Huizenga,REP,411,340,751
Muskegon,"City of Norton Shores, Precinct 2",U.S. House,2,Max Riekse,LIB,11,10,21
Muskegon,"City of Norton Shores, Precinct 2",U.S. House,2,Gerald T. VanSickle,UST,6,3,9
Muskegon,"City of Norton Shores, Precinct 2",U.S. House,2,Jean-Michel Creviere,GRN,4,0,4
Muskegon,"City of Norton Shores, Precinct 2",U.S. House,2,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 2",State House,91,Brian Hosticka,DEM,417,140,557
Muskegon,"City of Norton Shores, Precinct 2",State House,91,Greg VanWoerkom,REP,416,330,746
Muskegon,"City of Norton Shores, Precinct 2",State House,91,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",Ballots Cast,,,,,,1391
Muskegon,"City of Norton Shores, Precinct 3",Registered Voters,,,,,,1914
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Democratic Party,DEM,290,70,360
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Republican Party,REP,177,180,357
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Libertarian Party,LIB,4,3,7
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,US Taxpayers Party,UST,0,1,1
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Working Class Party,WCP,2,3,5
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Green Party,GRN,1,2,3
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Over Votes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 3",President,,Joseph R. Biden,DEM,503,130,633
Muskegon,"City of Norton Shores, Precinct 3",President,,Donald J. Trump,REP,351,365,716
Muskegon,"City of Norton Shores, Precinct 3",President,,Jo Jorgensen,LIB,17,9,26
Muskegon,"City of Norton Shores, Precinct 3",President,,Don Blankenship,UST,3,0,3
Muskegon,"City of Norton Shores, Precinct 3",President,,Howie Hawkins,GRN,4,1,5
Muskegon,"City of Norton Shores, Precinct 3",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",President,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Gary Peters,DEM,489,122,611
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,John James,REP,350,363,713
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,13,6,19
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Marcia Squier,GRN,10,4,14
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Doug Dern,NLP,2,1,3
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,2,Bryan Berghoef,DEM,421,112,533
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,2,Bill Huizenga,REP,420,356,776
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,2,Max Riekse,LIB,10,11,21
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,2,Gerald T. VanSickle,UST,5,7,12
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,2,Jean-Michel Creviere,GRN,9,5,14
Muskegon,"City of Norton Shores, Precinct 3",U.S. House,2,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",State House,91,Brian Hosticka,DEM,448,128,576
Muskegon,"City of Norton Shores, Precinct 3",State House,91,Greg VanWoerkom,REP,405,348,753
Muskegon,"City of Norton Shores, Precinct 3",State House,91,Over Votes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 4",Ballots Cast,,,,,,1495
Muskegon,"City of Norton Shores, Precinct 4",Registered Voters,,,,,,2139
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Democratic Party,DEM,263,108,371
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Republican Party,REP,193,227,420
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Libertarian Party,LIB,4,2,6
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Working Class Party,WCP,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Green Party,GRN,0,2,2
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Joseph R. Biden,DEM,503,187,690
Muskegon,"City of Norton Shores, Precinct 4",President,,Donald J. Trump,REP,367,409,776
Muskegon,"City of Norton Shores, Precinct 4",President,,Jo Jorgensen,LIB,10,6,16
Muskegon,"City of Norton Shores, Precinct 4",President,,Don Blankenship,UST,2,1,3
Muskegon,"City of Norton Shores, Precinct 4",President,,Howie Hawkins,GRN,1,1,2
Muskegon,"City of Norton Shores, Precinct 4",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",President,,Over Votes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Gary Peters,DEM,490,181,671
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,John James,REP,378,399,777
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,6,5,11
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Marcia Squier,GRN,2,5,7
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Doug Dern,NLP,0,2,2
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",U.S. Senate,,Over Votes,,2,2,4
Muskegon,"City of Norton Shores, Precinct 4",U.S. House,2,Bryan Berghoef,DEM,446,161,607
Muskegon,"City of Norton Shores, Precinct 4",U.S. House,2,Bill Huizenga,REP,410,405,815
Muskegon,"City of Norton Shores, Precinct 4",U.S. House,2,Max Riekse,LIB,12,14,26
Muskegon,"City of Norton Shores, Precinct 4",U.S. House,2,Gerald T. VanSickle,UST,0,1,1
Muskegon,"City of Norton Shores, Precinct 4",U.S. House,2,Jean-Michel Creviere,GRN,3,5,8
Muskegon,"City of Norton Shores, Precinct 4",U.S. House,2,Over Votes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 4",State House,91,Brian Hosticka,DEM,448,176,624
Muskegon,"City of Norton Shores, Precinct 4",State House,91,Greg VanWoerkom,REP,410,398,808
Muskegon,"City of Norton Shores, Precinct 4",State House,91,Over Votes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 5",Ballots Cast,,,,,,1705
Muskegon,"City of Norton Shores, Precinct 5",Registered Voters,,,,,,2084
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Democratic Party,DEM,300,63,363
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Republican Party,REP,235,188,423
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Libertarian Party,LIB,1,4,5
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,US Taxpayers Party,UST,0,1,1
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Working Class Party,WCP,1,2,3
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Green Party,GRN,1,0,1
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",Straight Party,,Over Votes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 5",President,,Joseph R. Biden,DEM,661,147,808
Muskegon,"City of Norton Shores, Precinct 5",President,,Donald J. Trump,REP,493,373,866
Muskegon,"City of Norton Shores, Precinct 5",President,,Jo Jorgensen,LIB,7,7,14
Muskegon,"City of Norton Shores, Precinct 5",President,,Don Blankenship,UST,0,2,2
Muskegon,"City of Norton Shores, Precinct 5",President,,Howie Hawkins,GRN,2,0,2
Muskegon,"City of Norton Shores, Precinct 5",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",President,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Gary Peters,DEM,621,132,753
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,John James,REP,524,382,906
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,9,3,12
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Marcia Squier,GRN,4,6,10
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Doug Dern,NLP,3,0,3
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 5",U.S. Senate,,Over Votes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 5",U.S. House,2,Bryan Berghoef,DEM,551,113,664
Muskegon,"City of Norton Shores, Precinct 5",U.S. House,2,Bill Huizenga,REP,575,390,965
Muskegon,"City of Norton Shores, Precinct 5",U.S. House,2,Max Riekse,LIB,12,11,23
Muskegon,"City of Norton Shores, Precinct 5",U.S. House,2,Gerald T. VanSickle,UST,6,1,7
Muskegon,"City of Norton Shores, Precinct 5",U.S. House,2,Jean-Michel Creviere,GRN,4,2,6
Muskegon,"City of Norton Shores, Precinct 5",U.S. House,2,Over Votes,,2,0,2
Muskegon,"City of Norton Shores, Precinct 5",State House,91,Brian Hosticka,DEM,578,130,708
Muskegon,"City of Norton Shores, Precinct 5",State House,91,Greg VanWoerkom,REP,567,380,947
Muskegon,"City of Norton Shores, Precinct 5",State House,91,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Ballots Cast,,,,,,1401
Muskegon,"City of Norton Shores, Precinct 6",Registered Voters,,,,,,1746
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Democratic Party,DEM,234,52,286
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Republican Party,REP,171,178,349
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Libertarian Party,LIB,2,5,7
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,US Taxpayers Party,UST,1,2,3
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Working Class Party,WCP,3,1,4
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Green Party,GRN,1,3,4
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Straight Party,,Over Votes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 6",President,,Joseph R. Biden,DEM,501,117,618
Muskegon,"City of Norton Shores, Precinct 6",President,,Donald J. Trump,REP,378,367,745
Muskegon,"City of Norton Shores, Precinct 6",President,,Jo Jorgensen,LIB,9,11,20
Muskegon,"City of Norton Shores, Precinct 6",President,,Don Blankenship,UST,2,0,2
Muskegon,"City of Norton Shores, Precinct 6",President,,Howie Hawkins,GRN,2,1,3
Muskegon,"City of Norton Shores, Precinct 6",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",President,,Over Votes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Gary Peters,DEM,486,109,595
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,John James,REP,384,364,748
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,13,3,16
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Marcia Squier,GRN,2,6,8
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Doug Dern,NLP,1,0,1
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,2,Bryan Berghoef,DEM,409,94,503
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,2,Bill Huizenga,REP,449,371,820
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,2,Max Riekse,LIB,11,10,21
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,2,Gerald T. VanSickle,UST,6,4,10
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,2,Jean-Michel Creviere,GRN,3,4,7
Muskegon,"City of Norton Shores, Precinct 6",U.S. House,2,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",State House,91,Brian Hosticka,DEM,445,106,551
Muskegon,"City of Norton Shores, Precinct 6",State House,91,Greg VanWoerkom,REP,424,366,790
Muskegon,"City of Norton Shores, Precinct 6",State House,91,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",Ballots Cast,,,,,,1729
Muskegon,"City of Norton Shores, Precinct 7",Registered Voters,,,,,,2122
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Democratic Party,DEM,304,73,377
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Republican Party,REP,221,184,405
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Libertarian Party,LIB,1,3,4
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Working Class Party,WCP,1,1,2
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Green Party,GRN,1,0,1
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",Straight Party,,Over Votes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 7",President,,Joseph R. Biden,DEM,676,156,832
Muskegon,"City of Norton Shores, Precinct 7",President,,Donald J. Trump,REP,480,372,852
Muskegon,"City of Norton Shores, Precinct 7",President,,Jo Jorgensen,LIB,15,10,25
Muskegon,"City of Norton Shores, Precinct 7",President,,Don Blankenship,UST,1,0,1
Muskegon,"City of Norton Shores, Precinct 7",President,,Howie Hawkins,GRN,3,1,4
Muskegon,"City of Norton Shores, Precinct 7",President,,Rocky De La Fuente,NLP,1,0,1
Muskegon,"City of Norton Shores, Precinct 7",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",President,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Gary Peters,DEM,628,149,777
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,John James,REP,515,374,889
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,9,2,11
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Marcia Squier,GRN,6,5,11
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Doug Dern,NLP,3,2,5
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 7",U.S. House,2,Bryan Berghoef,DEM,547,130,677
Muskegon,"City of Norton Shores, Precinct 7",U.S. House,2,Bill Huizenga,REP,586,385,971
Muskegon,"City of Norton Shores, Precinct 7",U.S. House,2,Max Riekse,LIB,8,9,17
Muskegon,"City of Norton Shores, Precinct 7",U.S. House,2,Gerald T. VanSickle,UST,4,2,6
Muskegon,"City of Norton Shores, Precinct 7",U.S. House,2,Jean-Michel Creviere,GRN,6,1,7
Muskegon,"City of Norton Shores, Precinct 7",U.S. House,2,Over Votes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 7",State House,91,Brian Hosticka,DEM,550,135,685
Muskegon,"City of Norton Shores, Precinct 7",State House,91,Greg VanWoerkom,REP,590,376,966
Muskegon,"City of Norton Shores, Precinct 7",State House,91,Over Votes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Ballots Cast,,,,,,1690
